A.H3K4me1.intersect.value	CLL.A34019.CEMT_4.H3K4me1.hg38.A34019_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34035.CEMT_5.H3K4me1.hg38.A34035_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34074.CEMT_6.H3K4me1.hg38.A34074_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34938.CEMT_26.H3K4me1.hg38.A34938_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34945.CEMT_27.H3K4me1.hg38.A34945_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34952.CEMT_28.H3K4me1.hg38.A34952_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34959.CEMT_29.H3K4me1.hg38.A34959_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35236.CEMT_25.H3K4me1.hg38.A35236_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35243.CEMT_30.H3K4me1.hg38.A35243_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60643.CEMT_94.H3K4me1.hg38.bwa-sb.IX4413.C958UANXX_6_ATCACG.FindER2.bed.remDups.bed.intersect.value	CLL.A60650.CEMT_95.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_CTAGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60657.CEMT_96.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_AACTTG.FindER2.bed.remDups.bed.intersect.value	CLL.A60670.CEMT_97.H3K4me1.hg38.bwa-sb.IX4412.C958UANXX_5_ACGATA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135686_EGAR00001139768_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133242_EGAR00001137328_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215953_EGAR00001228604_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215622_EGAR00001228081_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133247_EGAR00001137334_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272679_merged2runs_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001231900_EGAR00001245926_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001215636_EGAR00001228045_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001272596_EGAR00001300137_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234407_EGAR00001248465_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291824_EGAR00001320548_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272600_EGAR00001300131_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272621_EGAR00001300048_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272624_EGAR00001300051_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272707_EGAR00001300114_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272668_merged3runs_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001364257_EGAR00001401411_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272656_EGAR00001300003_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272661_EGAR00001300008_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272650_EGAR00001299997_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419429_EGAR00001456616_MBC_H3K4me1_PAIRED.FindER2.bed.intersect.value	EGAN00001276795_EGAX00001304981_EGAR00001334464_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276796_EGAX00001304983_EGAR00001334466_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001305005_EGAR00001334422_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326452_EGAR00001355725_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305085_EGAR00001334364_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305061_EGAR00001334388_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326574_EGAR00001355824_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326490_EGAR00001355777_usMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358538_EGAX00001371128_EGAR00001408501_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358558_EGAX00001371127_EGAR00001408500_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	GCBC.A68886.CEMT_129.H3K4me1.hg38.bwa-sb.IX5126.CAVYBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70848.CEMT_134.H3K4me1.hg38.IX5208.CAVPBANXX_1_ATCACG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70855.CEMT_135.H3K4me1.hg38.IX5209.CAVPBANXX_2_GATCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70862.CEMT_136.H3K4me1.hg38.IX5210.CAVPBANXX_3_ACCCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70869.CEMT_137.H3K4me1.hg38.IX5211.CAVPBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70876.CEMT_138.H3K4me1.hg38.IX5213.CAVPBANXX_6_CAAAAG.FindER2.bed.remDups.bed.intersect.value
chr1_100424100_100424400	0	225	300	300	300	150	75	300	75	300	150	300	225	300	300	300	300	300	300	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	0	225	300	300	300	300	300	300
chr1_101331050_101331400	0	325	350	350	350	0	0	325	0	350	0	325	350	250	350	350	350	0	0	0	0	350	0	325	0	0	350	350	350	350	350	0	0	325	350	0	0	0	0	0	350	0	0	350	0	0	0	0	0	0
chr1_109364150_109364800	0	0	625	0	0	0	0	0	0	650	325	650	650	0	0	0	650	0	650	0	0	625	300	0	650	650	0	0	0	0	0	625	650	300	0	650	650	0	0	0	650	300	0	0	650	650	650	650	650	650
chr1_110381300_110381700	0	0	400	400	0	400	375	400	0	0	250	400	325	400	400	400	400	400	400	0	0	400	0	400	250	400	400	400	400	400	400	400	400	400	400	175	400	400	400	400	175	400	0	0	400	400	400	400	400	400
chr1_110610000_110610350	0	150	0	225	0	350	275	0	0	350	0	350	350	75	125	350	0	0	350	0	0	0	275	0	0	0	0	0	0	350	350	0	0	200	275	0	0	0	0	350	350	0	350	350	0	0	0	0	0	0
chr1_111332850_111333150	0	0	300	0	0	300	0	150	0	300	0	300	300	0	300	300	225	300	0	0	0	300	75	75	0	0	0	150	150	225	150	0	150	0	300	0	0	0	225	225	300	300	0	75	0	300	0	225	0	0
chr1_111333600_111334050	0	0	450	450	450	225	75	375	0	450	0	450	450	450	450	450	0	300	0	0	0	450	150	450	0	0	300	0	450	0	450	0	0	450	450	0	75	0	450	450	450	300	0	0	150	450	225	450	150	375
chr1_112771300_112771600	200	200	300	275	300	300	300	300	0	300	125	300	300	0	0	0	200	0	275	0	0	275	275	50	0	125	0	0	0	0	0	125	125	300	0	100	275	0	275	0	300	300	300	300	125	300	50	300	300	200
chr1_118863550_118864200	0	0	650	650	0	0	0	225	0	425	50	575	500	0	0	0	0	0	650	0	0	450	350	0	0	0	0	650	0	0	0	0	0	200	0	0	0	0	0	0	650	0	0	0	0	0	0	0	0	0
chr1_118938350_118938750	0	0	400	400	25	0	0	0	0	400	0	400	375	0	0	0	0	0	300	0	0	100	0	0	400	0	0	250	0	0	0	400	0	75	0	400	0	0	0	0	400	0	0	0	0	225	0	0	0	0
chr1_119713150_119713450	0	0	0	300	125	300	50	0	0	300	0	275	300	300	275	200	300	200	300	0	0	275	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300
chr1_147611300_147611950	250	400	400	650	325	625	375	550	475	650	0	650	625	0	0	0	650	0	650	0	0	400	325	650	650	650	100	0	0	100	0	650	650	250	100	650	650	0	650	0	650	0	650	175	650	650	650	650	650	650
chr1_151619250_151619800	450	450	400	550	0	550	375	550	0	550	475	550	550	0	0	475	0	0	0	0	0	525	100	100	550	0	0	0	325	550	0	450	0	250	400	450	0	0	0	325	550	0	0	0	0	325	0	25	0	0
chr1_154836200_154836500	0	0	100	300	0	200	0	0	0	300	0	300	300	0	0	0	0	0	275	0	0	275	0	200	300	200	0	0	0	0	0	125	300	0	0	300	300	0	0	0	125	0	125	0	0	0	0	0	100	0
chr1_154842750_154843850	125	375	525	750	0	1100	0	725	50	600	225	1100	525	125	0	0	225	0	1100	0	0	125	300	1100	1100	1100	0	200	200	0	1100	1100	1100	275	0	1100	1100	0	800	0	500	1100	0	0	1100	1100	1100	1100	1100	1100
chr1_154844550_154844900	350	350	350	350	75	350	0	350	75	350	225	350	300	0	0	0	0	0	350	0	0	0	150	300	350	350	0	0	0	0	0	350	350	350	0	350	350	0	350	0	350	225	0	0	350	350	350	350	350	350
chr1_154845150_154845450	300	300	300	300	0	300	0	300	0	300	300	300	300	0	0	0	225	0	300	0	150	150	300	0	300	300	0	0	0	0	0	300	300	300	75	300	300	0	0	0	300	300	300	0	300	300	300	300	300	300
chr1_155635850_155636250	0	400	400	400	400	0	0	0	0	400	75	400	375	400	225	400	0	300	400	0	0	375	300	225	0	0	400	400	400	400	400	0	0	400	400	0	0	0	375	400	375	400	0	0	400	300	0	0	225	0
chr1_157535200_157535500	0	200	275	200	0	300	200	300	200	275	200	300	300	300	300	300	0	0	300	0	0	300	300	0	300	0	0	125	0	0	0	275	0	0	0	300	300	0	300	125	125	0	0	0	300	0	0	300	300	300
chr1_157578750_157579100	0	50	350	350	200	350	0	350	50	350	0	350	350	0	0	350	0	0	350	0	0	0	350	150	350	50	0	300	0	0	350	350	350	275	350	350	300	0	0	350	125	0	0	0	0	50	0	0	0	0
chr1_157615100_157615550	0	250	450	425	200	0	0	0	0	125	50	425	450	425	450	425	450	0	425	0	0	450	450	450	50	450	425	450	450	350	275	0	450	450	450	450	450	0	350	450	450	200	0	200	450	450	450	450	450	450
chr1_157616650_157617100	425	450	450	450	450	425	425	425	275	450	450	450	450	450	275	450	0	450	450	0	0	450	450	450	275	450	450	350	450	425	425	350	450	450	450	350	450	0	275	450	450	450	50	350	450	450	450	450	450	450
chr1_157680500_157680900	0	225	400	250	0	150	0	0	0	400	0	100	400	175	0	0	300	400	375	0	0	25	375	0	0	0	0	300	0	0	0	0	0	0	400	0	0	0	0	225	400	0	0	400	0	0	0	0	0	0
chr1_157684400_157684750	0	0	350	350	0	0	0	0	0	325	25	350	350	100	0	25	25	350	350	0	350	350	350	325	0	0	350	350	350	325	0	0	0	175	350	0	0	0	0	350	350	100	0	350	175	175	0	350	0	250
chr1_157716650_157717050	0	375	400	400	75	400	400	400	400	400	400	400	400	325	400	400	0	400	400	0	0	400	400	325	0	400	400	400	400	400	400	0	400	0	400	0	400	0	0	400	400	0	0	400	400	400	400	400	400	400
chr1_157721200_157721550	0	0	350	300	0	150	225	350	300	350	0	350	350	0	350	350	75	350	300	0	0	350	300	350	0	350	350	350	350	350	350	0	350	0	350	0	350	0	0	350	350	0	0	350	125	350	0	125	350	50
chr1_157729500_157729850	0	0	350	0	0	0	0	0	0	350	50	350	350	0	0	350	275	350	350	0	0	0	350	200	0	350	350	275	200	350	350	0	350	0	350	0	350	0	0	350	350	0	0	350	350	350	350	350	350	350
chr1_157751950_157752250	0	300	300	300	300	300	0	300	300	300	300	300	300	0	300	300	125	300	300	0	0	300	300	0	0	200	300	300	300	200	300	0	0	300	300	275	300	0	0	300	300	300	0	300	300	300	0	300	25	300
chr1_157753250_157753650	0	0	400	0	0	0	0	0	0	400	0	400	0	0	0	75	300	75	400	0	0	400	400	400	0	400	250	400	0	225	400	0	0	0	0	0	0	0	0	75	400	400	0	0	400	400	0	400	175	0
chr1_157757000_157757300	0	0	300	0	0	0	0	0	0	300	200	300	300	0	300	200	0	300	300	0	0	50	300	0	0	0	300	300	275	300	125	0	50	0	300	0	0	0	0	300	300	0	0	0	275	275	300	300	300	0
chr1_157768100_157768750	0	525	650	650	0	650	0	550	550	650	650	650	0	0	650	650	300	25	650	0	0	650	650	650	0	650	650	650	0	0	325	0	650	650	650	0	650	0	0	650	650	650	0	650	650	650	650	650	650	650
chr1_157769100_157769550	0	75	450	375	0	450	75	450	375	450	450	450	450	0	0	75	0	300	450	0	0	450	450	0	0	0	225	450	0	300	0	150	450	450	450	0	450	0	0	450	450	75	0	225	450	450	375	450	450	375
chr1_157962400_157962850	0	0	450	450	0	450	175	450	50	425	450	450	125	0	0	0	0	0	0	0	0	450	325	450	0	200	0	200	0	0	0	275	0	450	0	450	0	0	0	0	450	0	0	0	450	425	0	450	325	0
chr1_158935300_158935750	0	450	450	450	450	450	50	450	450	450	450	450	450	50	0	0	0	350	450	0	0	450	425	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	450	450	350	0	0	0	0	0	0	200
chr1_158939000_158939400	0	0	300	375	0	400	300	400	0	400	0	400	75	0	0	0	225	0	175	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	400	0	0	0	0	0	0	0	0	0
chr1_158962400_158962750	0	0	350	0	0	350	0	325	0	350	350	350	350	350	0	0	0	0	0	0	0	350	300	0	0	0	0	0	25	325	0	0	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	0
chr1_158978900_158979250	0	0	350	0	0	0	0	0	0	350	0	350	350	0	0	0	0	0	350	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	175	25	0	0	0	0	0
chr1_159941950_159942250	0	0	300	0	0	300	0	200	125	300	0	50	300	50	300	125	125	0	275	0	0	250	50	0	0	0	300	0	0	300	200	0	0	0	300	0	0	0	125	300	275	0	0	300	0	0	0	0	0	0
chr1_160618700_160619100	0	0	375	375	75	0	0	0	0	400	0	400	300	0	400	400	400	400	400	0	300	400	400	400	400	400	400	400	400	400	400	400	400	75	400	400	400	0	0	400	400	0	0	0	400	400	400	400	400	400
chr1_160655650_160656600	0	425	950	950	450	350	125	800	0	125	0	950	300	650	950	950	150	950	300	0	150	950	950	950	950	950	950	950	950	950	950	950	950	200	950	950	950	0	300	950	950	0	0	0	950	950	950	950	950	950
chr1_160657400_160657950	0	0	550	550	225	450	300	450	0	550	0	550	550	550	550	550	550	550	0	0	0	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	0	0	550	550	0	0	0	550	550	550	550	550	550
chr1_160732350_160732650	0	0	300	0	0	0	0	0	0	300	0	300	225	300	300	300	300	300	300	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	225	0	0	300	300	300	300	300	300
chr1_160804350_160804800	0	0	0	0	0	0	0	0	0	450	75	450	450	225	450	450	0	450	450	0	0	450	450	450	375	0	450	450	450	450	450	0	75	450	450	0	0	0	450	450	450	450	375	150	450	450	0	450	450	450
chr1_161079750_161080200	0	150	450	0	0	375	300	0	0	450	450	450	450	0	0	75	450	0	450	0	0	300	450	375	375	450	0	75	225	0	0	75	450	450	150	450	450	0	450	0	450	0	0	450	0	225	0	450	0	0
chr1_161297100_161297400	0	0	300	300	150	0	0	225	0	75	150	300	300	300	300	300	300	0	300	0	0	300	300	300	0	300	300	300	300	300	225	300	300	300	300	300	300	0	300	300	300	300	0	300	300	300	300	300	300	300
chr1_167433300_167434000	0	700	700	700	600	700	0	700	0	700	75	675	700	700	225	300	700	525	225	0	0	75	150	700	150	700	700	700	450	700	75	0	700	700	450	700	700	75	700	700	450	700	150	0	700	700	700	700	700	700
chr1_167457300_167457700	0	400	325	0	0	300	0	0	225	400	25	75	400	0	0	0	150	0	0	0	0	400	375	0	0	0	0	0	0	0	0	225	0	0	0	300	0	0	325	0	400	375	300	375	0	0	0	0	0	0
chr1_167746050_167746400	0	275	350	350	0	350	200	350	275	350	275	350	275	350	350	350	350	350	350	0	0	275	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	0	125	350	350	350	350	350	350
chr1_169041350_169041700	0	0	350	0	0	0	0	0	0	325	0	350	350	250	0	0	0	0	325	0	0	0	350	25	0	0	0	0	0	325	0	0	0	250	0	0	325	0	0	0	350	0	0	350	350	350	350	0	0	350
chr1_169113400_169113750	0	0	350	350	0	350	350	350	150	225	75	350	350	0	0	0	75	0	350	150	0	350	150	350	225	225	0	0	0	0	0	150	350	0	0	225	350	0	350	0	350	75	0	0	350	350	150	350	300	350
chr1_169121600_169122400	0	0	475	800	0	800	550	800	0	525	0	450	800	0	0	450	0	0	775	0	0	0	800	800	0	0	0	0	0	0	0	0	0	0	0	0	475	0	800	0	800	0	375	400	325	400	175	100	775	475
chr1_169122950_169123450	0	0	475	500	0	100	250	325	0	300	0	500	500	0	0	0	0	0	500	0	0	0	500	500	0	400	0	0	0	0	0	400	500	0	0	500	500	0	0	0	500	0	0	250	500	500	500	500	500	500
chr1_169614000_169614400	0	375	400	400	225	400	0	400	375	400	400	400	300	0	400	0	25	0	400	0	0	400	225	0	0	0	150	0	0	400	0	0	0	0	0	0	0	0	225	25	400	0	300	375	0	0	0	0	0	0
chr1_169654100_169654500	0	400	400	400	400	400	0	375	0	400	0	25	400	0	325	225	400	325	300	0	0	150	400	400	0	0	400	400	0	0	400	0	0	0	400	0	0	0	0	400	400	0	0	0	0	0	0	0	0	0
chr1_169655250_169655600	0	350	275	125	275	350	50	350	0	350	125	350	350	0	350	350	0	350	350	0	0	0	350	350	0	0	350	0	200	350	350	0	0	350	350	0	0	0	0	350	350	50	0	350	0	0	0	0	0	0
chr1_175165250_175165700	0	325	450	450	0	200	50	450	50	450	450	450	450	0	450	125	0	0	450	0	0	450	350	0	200	0	0	0	25	450	200	0	0	0	250	200	0	0	0	0	425	0	0	0	0	0	0	0	0	0
chr1_175598550_175598850	0	0	300	0	0	300	0	300	0	300	300	300	300	300	300	300	300	300	0	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	225	300	300	300	300	0	0	300	300	300	300	300	300
chr1_182644850_182645400	0	550	550	550	550	550	0	550	25	550	475	550	550	550	550	550	550	550	450	0	0	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	0	550	550	550	550	550	550	550	550	550	550	550	550
chr1_182675850_182676150	0	75	300	300	0	0	0	300	0	75	150	300	225	0	0	0	0	0	300	0	0	300	300	300	150	300	0	75	0	0	0	300	300	300	0	300	300	0	300	0	300	300	0	0	300	300	300	300	300	300
chr1_185280450_185281000	0	550	550	550	25	475	0	0	0	400	475	550	550	0	0	175	550	0	475	400	0	400	550	0	0	0	250	0	0	0	0	0	0	550	0	0	0	0	0	250	550	250	0	300	0	0	0	0	0	0
chr1_192942200_192942600	0	0	0	0	0	400	0	400	0	400	0	400	400	175	400	225	0	375	400	0	300	400	375	400	400	400	0	400	0	175	0	400	400	400	400	400	400	0	400	0	400	400	0	400	400	400	400	400	400	400
chr1_197807900_197808300	0	400	400	400	400	0	0	400	0	0	0	400	400	0	0	0	225	0	375	0	0	400	0	400	400	400	0	225	0	0	0	400	0	400	0	400	0	0	400	0	400	400	0	175	400	400	75	150	400	150
chr1_198633000_198633300	0	225	300	300	225	300	300	300	0	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	75	300	300	300	300	300	300	150	300	300	300	300	300	0	300	300	300	300	0	75	300	300	300	300	300	300
chr1_201653650_201653950	300	275	300	200	0	300	300	200	50	300	0	300	300	300	0	300	300	0	275	0	0	0	300	200	0	200	50	300	300	300	300	0	300	300	300	300	200	0	300	300	300	300	275	0	275	275	0	200	125	200
chr1_204713100_204713450	0	0	350	350	75	0	0	0	0	350	0	350	350	350	0	0	350	0	350	0	0	350	0	350	350	350	275	0	0	125	0	350	350	75	350	350	350	0	350	0	350	275	0	0	350	350	350	350	350	350
chr1_205454850_205455150	0	0	300	0	0	225	75	300	150	300	0	225	300	0	225	300	150	0	300	0	0	300	75	300	300	0	300	300	300	300	150	150	300	300	300	75	225	0	300	300	300	300	300	300	300	0	0	0	0	0
chr1_205489950_205490250	0	0	0	0	0	300	0	0	0	300	0	300	225	0	0	0	0	0	300	0	0	0	300	300	0	0	0	0	0	225	0	0	0	0	0	0	0	0	150	0	300	0	0	0	0	0	0	0	0	0
chr1_205939800_205940100	300	0	300	0	0	0	0	300	0	300	0	300	300	0	0	0	0	0	300	0	0	0	0	0	0	300	0	0	0	0	0	300	300	0	0	300	300	0	0	0	300	0	300	0	300	150	0	300	225	0
chr1_206776050_206776500	0	300	450	450	0	75	225	75	225	450	0	450	450	450	0	75	225	0	450	0	0	450	0	450	450	450	0	450	450	0	0	450	450	450	0	450	450	0	450	0	150	375	0	0	450	450	450	450	450	450
chr1_206856650_206857000	0	0	350	350	0	350	0	350	0	350	350	350	325	0	0	350	250	250	325	0	0	0	0	350	0	100	0	0	325	0	0	0	0	0	325	0	0	0	175	350	350	0	0	175	325	350	100	350	250	350
chr1_207911550_207911850	0	0	300	150	0	150	0	300	0	300	0	300	300	300	300	225	300	300	300	150	300	300	300	150	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	0	300	300	225	225	225	300	300
chr1_212632850_212633250	0	375	400	375	0	0	0	300	0	300	150	400	400	0	0	0	0	175	375	0	0	0	375	225	0	150	300	75	300	150	225	0	75	400	375	0	150	0	75	225	0	400	0	0	375	300	0	75	0	225
chr1_222420500_222420900	0	0	400	375	0	0	0	0	0	0	0	375	400	300	400	400	75	400	400	0	0	0	400	400	400	400	400	400	400	400	400	400	400	400	400	325	400	0	400	400	400	400	0	400	400	400	400	400	400	400
chr1_226026350_226026700	350	250	350	250	0	350	350	350	0	350	25	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0
chr1_226354650_226355150	375	500	500	500	0	500	500	500	500	500	150	500	500	75	500	0	0	0	500	0	0	500	500	500	500	500	500	500	500	0	500	500	500	500	500	500	500	0	500	500	500	125	0	500	500	500	500	500	500	500
chr1_235378850_235379250	0	400	400	325	0	400	25	400	25	400	0	375	75	0	0	325	75	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_242023950_242024350	25	400	400	400	400	400	150	400	0	400	0	400	400	400	400	400	400	400	400	400	400	400	375	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	400	400	400	400	400	375	400	400	400	400	400	400
chr1_243736850_243737150	0	0	300	275	0	0	0	0	0	300	0	300	300	300	300	300	300	0	0	0	0	250	300	300	0	0	300	300	0	275	0	0	0	300	275	0	0	0	300	200	300	300	0	300	300	300	300	300	300	0
chr1_243793200_243793650	75	0	450	450	0	225	300	450	0	450	0	450	450	75	375	450	0	450	450	0	450	0	450	75	225	0	450	450	450	450	375	450	0	450	450	375	0	0	300	450	450	0	0	0	0	0	0	0	0	0
chr1_243807600_243808000	0	0	400	250	0	375	0	300	0	400	0	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0
chr1_244248800_244249300	0	325	500	500	250	500	500	475	0	475	0	400	0	0	400	25	175	0	475	0	0	0	0	500	0	0	500	500	300	500	0	0	0	400	400	0	0	0	0	475	500	500	0	500	0	0	0	0	0	0
chr1_245669600_245669950	0	350	0	325	0	0	0	0	0	350	0	250	350	325	0	0	350	0	350	0	0	350	0	25	0	25	0	0	0	0	0	350	0	350	0	350	0	0	325	0	0	175	350	325	350	25	0	25	0	0
chr1_246220400_246220800	0	0	400	0	0	400	0	0	0	325	325	400	400	400	0	400	25	0	400	0	0	400	300	400	400	400	0	0	400	325	400	400	400	400	400	400	400	0	250	400	400	400	0	0	325	325	0	400	100	0
chr1_246372350_246372850	0	0	475	0	0	325	0	475	0	325	0	475	300	500	0	500	250	500	475	0	0	0	500	325	0	500	475	400	300	325	175	0	475	0	450	0	500	0	0	0	475	0	0	500	500	500	450	500	500	500
chr10_949500_950250	0	600	675	750	0	750	450	750	675	675	450	750	600	0	0	0	0	0	750	0	0	675	675	750	750	750	0	675	0	0	0	750	750	375	0	750	750	750	750	0	750	750	0	0	750	750	750	750	750	750
chr10_3989500_3989950	200	450	450	450	0	350	425	425	350	425	0	450	450	450	200	450	425	0	450	0	0	425	200	450	0	0	425	450	425	200	425	125	275	450	350	0	125	425	425	450	450	450	0	425	0	200	0	0	0	0
chr10_4122600_4123000	0	300	400	400	400	150	225	300	0	400	0	400	400	400	400	400	400	150	400	0	0	400	375	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	300	400	400	400	400	400	400
chr10_11449950_11450400	75	0	450	375	450	450	75	450	450	450	225	450	225	0	450	0	0	0	450	0	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	0	450	450	450	450	450	450
chr10_11454650_11455050	0	400	0	0	0	400	0	300	0	400	0	400	325	0	0	0	150	0	0	0	0	400	25	0	0	400	0	0	375	0	0	0	400	0	225	0	400	0	0	0	0	0	0	0	400	400	0	400	0	250
chr10_11530050_11530350	0	0	300	0	0	300	150	300	300	300	75	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300
chr10_11530500_11530900	0	0	250	250	0	0	0	75	75	400	0	400	400	400	400	400	400	400	400	25	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	400	400	400	400	400	400
chr10_11544050_11545050	0	0	1000	550	75	1000	25	1000	1000	1000	0	1000	1000	900	1000	1000	600	1000	1000	0	0	450	550	300	975	1000	1000	1000	1000	1000	900	1000	1000	1000	1000	675	1000	1000	1000	1000	975	1000	0	0	1000	1000	1000	1000	1000	1000
chr10_11550200_11550600	150	0	375	400	0	400	225	400	400	400	0	400	400	400	400	400	400	400	400	0	250	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	400	400	400	400	400	400
chr10_11568100_11568450	0	275	350	350	200	275	0	350	275	350	350	350	350	350	350	350	125	350	350	0	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	275	0	0	350	350	350	350	350	350
chr10_11585200_11585850	0	0	425	125	0	0	0	650	50	225	125	650	650	150	650	650	0	125	650	0	0	500	125	650	0	650	650	650	375	650	650	0	650	650	650	0	650	200	125	650	650	150	0	0	650	650	650	650	650	650
chr10_11671000_11671300	0	25	300	175	250	300	0	300	300	300	100	300	300	300	300	300	175	300	300	0	0	275	100	300	300	300	300	300	300	300	0	300	300	300	300	0	300	300	300	300	300	100	0	0	300	300	300	300	300	300
