A.H3K9me3.intersect.value	CLL.A34021.CEMT_4.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34037.CEMT_5.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34076.CEMT_6.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34940.CEMT_26.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34947.CEMT_27.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34954.CEMT_28.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34961.CEMT_29.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A35238.CEMT_25.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CCCATG.FindER2.bed.remDups.bed.intersect.value	CLL.A35245.CEMT_30.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_ATGTCA.FindER2.bed.remDups.bed.intersect.value	CLL.A60645.CEMT_94.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60652.CEMT_95.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60659.CEMT_96.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60668.CEMT_97.H3K9me3.hg38.bwa-sb.IX4419.C9587ANXX_4_GGCTAC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135687_EGAR00001139769_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133243_EGAR00001137329_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215595_EGAR00001228091_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215955_EGAR00001228606_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171949_EGAR00001185105_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001135683_EGAR00001139773_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272637_EGAR00001300126_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272619_EGAR00001300046_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272595_EGAR00001300136_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291852_EGAR00001320579_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323209_EGAR00001352515_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326443_EGAR00001355794_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272620_EGAR00001300047_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272618_EGAR00001300045_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272625_EGAR00001300052_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272703_EGAR00001300107_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272706_EGAR00001300111_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272689_EGAR00001300082_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272659_EGAR00001300006_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272664_EGAR00001300011_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272653_merged2runs_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272585_EGAR00001300065_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304998_EGAR00001334471_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304995_EGAR00001334420_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326454_EGAR00001355727_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001326440_EGAR00001355791_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305062_EGAR00001334389_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326619_EGAR00001355765_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326520_EGAR00001355882_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326536_EGAR00001355851_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326492_EGAR00001355779_usMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	GCBC.A70850.CEMT_134.H3K9me3.hg38.A70850_3_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70857.CEMT_135.H3K9me3.hg38.IX5209.CAVPBANXX_2_GGCTAC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70864.CEMT_136.H3K9me3.hg38.IX5210.CAVPBANXX_3_ACGATA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70871.CEMT_137.H3K9me3.hg38.IX5212.CAVPBANXX_5_ATAATT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70878.CEMT_138.H3K9me3.hg38.IX5213.CAVPBANXX_6_CACCGG.FindER2.bed.remDups.bed.intersect.value
chr1_5455650_5455950	0	300	300	225	0	300	150	300	300	300	75	300	300	0	0	0	225	0	0	300	0	0	300	300	0	0	0	0	0	300	0	0	225	0	300	0	300	0	300	0	300	0	300	300	0	0	0	0	0
chr1_5483200_5483500	0	300	200	300	125	300	300	300	300	300	300	300	300	300	300	175	275	175	0	300	300	0	300	300	300	0	275	0	200	0	250	300	300	0	300	275	300	0	300	300	300	0	0	300	0	0	0	0	0
chr1_5485050_5485350	0	300	300	300	0	300	0	150	300	300	300	300	300	225	300	300	225	0	0	300	0	0	300	225	0	300	0	0	0	0	0	225	300	300	0	225	0	0	300	300	300	300	300	300	0	0	0	0	0
chr1_5501800_5502100	0	300	300	25	200	300	0	300	50	300	300	300	125	0	250	300	0	0	0	300	300	0	300	275	0	0	0	0	0	0	0	0	0	0	100	0	300	0	300	0	200	0	0	300	0	0	0	0	0
chr1_5538650_5539200	0	550	525	550	0	550	475	550	550	550	375	525	375	0	375	550	550	0	0	550	550	0	550	550	450	0	0	550	0	0	550	550	0	525	550	0	550	0	550	525	550	175	0	550	0	0	0	0	0
chr1_5597950_5598300	0	350	275	350	0	350	75	350	0	150	150	75	0	350	150	125	0	0	0	350	350	0	350	350	0	0	0	0	0	350	0	75	0	0	350	0	0	0	350	0	350	350	0	350	0	0	0	0	0
chr1_5618100_5618450	0	350	350	0	0	350	350	350	350	350	0	75	350	350	350	0	50	300	0	350	350	0	350	350	350	0	0	125	350	0	225	150	0	50	350	0	350	0	350	75	350	75	0	350	0	0	0	0	0
chr1_5623850_5624300	0	450	450	450	450	450	100	250	0	450	450	450	450	450	450	450	50	450	125	450	450	0	450	450	350	0	0	450	0	25	0	450	125	0	425	0	450	0	450	450	450	450	0	450	0	0	300	0	275
chr1_5631950_5632600	0	550	650	650	0	625	0	550	400	400	25	25	650	550	550	650	0	650	0	650	550	0	625	625	650	550	0	475	0	0	0	550	0	0	650	0	650	0	650	0	325	450	450	650	0	0	0	0	400
chr1_5679300_5679750	0	450	450	450	300	450	0	375	225	450	450	450	450	450	450	0	450	75	450	300	0	375	450	450	450	0	0	450	300	75	0	75	0	0	450	0	450	0	450	450	450	300	375	450	0	0	0	0	375
chr1_5681850_5682200	0	350	350	0	0	200	0	350	0	350	300	350	150	0	0	350	0	0	0	300	350	0	350	350	0	0	0	0	350	300	0	350	0	0	350	0	0	0	350	350	350	0	0	350	0	0	0	0	0
chr1_5738450_5738750	0	300	300	300	50	300	50	300	300	300	300	300	300	250	275	300	300	300	300	300	25	0	300	300	50	0	0	300	275	300	50	125	0	100	300	0	175	0	300	300	300	275	0	300	0	0	0	0	0
chr1_5757500_5757800	0	300	300	300	0	300	275	0	0	275	275	300	275	125	0	0	125	0	300	125	0	0	300	300	0	0	0	0	0	0	50	0	0	0	0	0	0	0	300	300	300	0	0	275	0	0	0	0	0
chr1_5781900_5782200	0	300	225	300	0	300	225	300	300	300	0	300	225	0	225	300	75	0	225	300	0	0	300	225	300	0	0	0	300	150	225	300	300	0	0	0	300	0	300	150	300	150	150	0	0	0	0	0	0
chr1_5796850_5797350	0	500	500	500	0	500	500	500	500	500	275	500	500	200	500	125	125	125	500	200	500	0	500	500	500	0	0	0	200	50	500	275	500	0	500	0	125	0	500	500	200	500	0	500	0	75	0	0	0
chr1_5842700_5843100	0	325	375	400	0	400	0	400	0	375	400	0	400	25	0	0	0	0	0	400	0	0	400	0	0	0	0	0	0	0	0	400	0	0	400	0	0	0	0	400	75	0	0	300	0	0	0	0	400
chr1_5849450_5849950	0	500	500	475	0	475	0	325	400	500	400	500	500	0	250	500	0	0	0	475	0	100	100	500	0	0	0	25	25	0	0	250	0	0	0	0	175	0	500	0	475	250	175	500	0	0	0	0	0
chr1_6126650_6126950	0	125	300	0	0	200	0	0	0	300	300	300	300	275	300	0	0	0	0	300	0	0	300	300	0	300	0	275	0	0	0	0	0	275	300	0	300	0	200	300	300	0	300	300	0	0	0	0	0
chr1_6315950_6316300	0	350	325	350	0	350	350	350	0	325	0	0	0	0	0	0	0	0	0	350	0	0	0	325	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	250	0	0	0	0	0
chr1_6707550_6707950	0	400	0	375	0	400	0	400	0	400	175	0	0	400	400	150	400	0	225	175	0	0	25	400	0	175	0	25	250	0	0	400	0	0	375	0	400	0	0	0	400	175	400	0	0	0	0	0	0
chr1_6738900_6739300	0	400	375	150	0	150	400	375	150	400	400	400	400	25	0	0	375	225	0	400	0	0	400	400	0	0	0	0	0	0	0	0	0	0	375	0	75	0	100	150	250	0	0	0	0	0	0	0	0
chr1_6752300_6753000	0	700	700	700	0	700	175	700	325	250	0	700	75	300	550	0	0	0	0	700	0	0	700	700	450	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	300	0	0	0	0	525
chr1_6773150_6773450	0	300	300	300	0	0	275	300	0	300	300	0	300	0	125	0	50	0	0	275	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	300	0	0	0
chr1_6927400_6928400	0	1000	650	1000	0	125	0	1000	50	1000	500	0	350	125	650	300	1000	200	0	500	500	0	800	1000	0	650	0	0	0	0	500	650	0	0	675	0	125	0	425	0	1000	0	0	1000	0	0	0	0	0
chr1_6930150_6930500	0	350	350	350	0	350	75	350	0	350	350	350	350	50	225	350	0	0	0	125	350	0	350	75	0	0	0	125	0	0	125	350	0	0	350	0	350	0	0	125	0	0	75	350	0	0	0	0	0
chr1_6947350_6947650	0	300	200	300	0	300	250	300	300	300	175	275	300	300	50	0	0	0	0	300	200	0	300	300	300	0	0	0	0	0	0	175	0	0	300	0	0	0	50	0	300	0	0	200	0	0	50	125	0
chr1_6955750_6956550	0	800	125	225	0	800	0	800	200	800	575	800	800	800	300	0	0	0	0	575	0	0	800	800	425	0	0	0	0	150	0	375	0	0	0	0	275	0	800	275	800	600	0	425	0	0	0	0	150
chr1_6958450_6958800	0	350	350	350	0	350	350	350	350	200	0	350	350	0	275	0	0	0	0	350	350	0	350	350	350	0	0	350	0	0	0	0	0	0	350	200	0	0	350	0	350	350	0	350	0	0	0	0	225
chr1_6965150_6965800	0	650	650	650	0	650	650	650	650	650	650	650	0	250	650	175	650	650	0	175	650	0	650	650	325	0	0	625	0	0	0	475	0	400	650	0	650	0	400	325	650	550	0	650	0	0	0	0	100
chr1_6971750_6972350	0	600	600	600	125	600	0	600	275	600	600	600	600	0	0	425	575	0	0	600	600	0	600	425	200	0	0	250	0	0	0	600	0	0	350	0	0	0	0	50	600	300	0	600	0	0	0	0	600
chr1_7001450_7001800	0	250	350	350	0	350	0	325	175	350	350	350	350	25	0	0	0	250	0	175	0	0	175	325	0	0	0	0	0	0	0	25	0	0	175	0	0	0	250	0	325	0	0	0	0	0	0	0	0
chr1_7004300_7004650	0	0	350	25	0	350	0	325	25	175	0	175	325	350	350	0	0	0	0	350	0	175	350	350	325	0	0	0	0	0	0	100	0	0	350	0	0	0	0	0	325	250	0	250	0	0	0	0	250
chr1_7072800_7073100	0	300	300	0	0	300	0	300	0	300	0	300	300	300	0	0	300	0	0	0	0	150	300	75	0	0	0	150	0	300	300	0	0	0	0	0	300	0	0	0	300	300	0	150	0	0	0	0	0
chr1_7082500_7083500	0	650	1000	575	50	1000	200	1000	275	875	800	1000	575	1000	425	200	575	350	0	1000	0	0	1000	1000	0	0	0	500	450	650	0	950	0	0	1000	0	275	0	1000	350	1000	0	600	500	0	650	0	0	0
chr1_7093800_7094250	0	225	0	450	0	450	150	450	450	375	0	300	450	450	450	0	75	450	450	300	300	0	450	450	0	0	0	0	0	300	0	0	0	0	450	0	0	0	450	0	450	300	0	450	0	0	0	0	0
chr1_7143250_7143550	0	275	300	300	0	300	0	300	0	300	0	300	300	0	0	0	0	275	0	0	300	200	300	300	0	0	125	100	0	0	200	0	0	0	275	0	50	0	200	200	300	300	0	300	0	0	0	0	0
chr1_7169400_7169850	0	450	0	450	0	450	0	450	0	225	225	300	300	450	150	225	450	450	450	450	0	375	450	450	450	0	0	0	375	450	0	0	0	0	450	0	0	0	0	0	375	0	0	450	0	75	0	0	450
chr1_7257000_7257450	0	450	450	450	0	450	0	450	450	450	450	450	450	450	0	300	0	0	450	450	450	0	450	450	300	0	0	300	0	0	0	0	0	0	450	0	0	0	450	75	450	450	0	300	0	0	0	0	0
chr1_7258500_7258800	0	225	300	300	0	300	225	300	225	300	300	300	300	0	300	0	0	0	0	300	300	0	300	300	0	0	75	0	0	300	75	300	0	0	225	0	300	0	225	0	300	0	0	300	0	0	0	0	0
chr1_7261400_7261950	0	550	550	550	0	550	0	0	0	550	550	550	550	375	0	0	0	375	550	0	550	0	550	525	550	0	0	0	325	0	450	0	0	0	550	0	550	0	550	100	550	550	0	475	0	0	0	0	0
chr1_7279900_7280250	0	350	350	350	0	350	125	350	350	350	350	350	350	350	350	0	350	350	0	350	350	0	350	350	50	350	0	350	350	350	350	350	0	0	350	0	350	0	350	50	350	350	0	350	0	0	0	0	0
chr1_7293800_7294100	0	300	300	0	0	300	0	300	175	300	50	50	300	100	300	0	300	300	0	25	300	0	300	300	100	0	0	0	300	0	0	300	0	0	300	0	0	0	300	300	300	300	0	300	0	0	0	0	0
chr1_7299150_7299750	0	600	300	600	0	600	0	525	150	600	600	600	600	600	600	150	75	600	150	600	0	75	600	600	600	0	525	600	300	525	600	600	0	0	600	0	600	0	600	600	600	600	0	525	0	0	0	0	0
chr1_7367300_7367750	0	450	450	450	0	450	0	450	450	450	450	425	450	0	450	0	450	0	0	425	450	0	450	450	450	425	0	125	0	0	100	450	0	0	450	0	100	0	0	0	450	0	0	450	0	0	0	0	0
chr1_7384950_7385350	0	250	400	400	0	400	0	400	400	400	0	75	400	0	0	75	0	0	0	400	400	0	400	400	400	0	0	0	0	400	400	0	0	0	375	0	0	0	400	0	400	0	0	225	0	0	0	0	0
chr1_7426050_7426600	0	550	550	400	25	550	0	550	550	450	300	550	525	0	150	225	0	0	0	525	25	0	550	150	25	0	0	0	0	0	300	75	0	0	400	0	0	0	550	0	550	475	0	550	0	0	0	0	550
chr1_7429200_7429500	0	300	300	300	300	300	0	75	0	300	300	300	300	225	0	0	0	0	0	300	0	0	300	300	300	0	0	75	0	0	0	300	0	0	300	0	300	0	150	300	300	75	0	75	0	0	300	0	300
chr1_7441800_7442700	0	900	900	900	0	900	225	900	900	900	375	300	450	675	450	0	0	0	0	900	450	0	900	675	0	0	0	0	0	0	675	525	0	0	375	0	900	0	675	75	900	300	300	900	0	0	0	0	0
chr1_7459400_7459800	0	400	300	0	0	400	0	225	0	400	400	400	400	0	400	0	0	0	0	375	400	0	400	175	0	0	0	400	0	300	0	0	0	0	400	0	100	0	325	0	400	175	0	400	0	0	0	0	400
chr1_7461550_7461900	0	350	350	350	0	350	0	350	350	350	0	225	350	0	0	0	0	0	0	0	0	0	275	0	0	350	0	0	0	0	0	200	0	0	350	0	0	0	350	0	350	225	0	350	0	0	0	0	0
chr1_7464750_7465250	0	500	500	500	0	500	0	500	50	500	500	500	375	300	375	0	225	0	0	500	500	0	500	125	0	0	125	0	350	0	0	375	0	0	0	0	275	0	50	500	500	0	0	500	0	0	0	0	0
chr1_7478550_7479000	0	0	450	450	0	75	0	450	0	450	75	450	450	0	0	0	150	0	75	450	450	0	450	300	450	0	0	0	75	0	0	300	0	0	450	0	450	0	450	450	75	450	0	0	0	300	0	0	0
chr1_7481550_7482300	0	750	750	750	0	750	0	450	75	750	750	750	225	750	150	300	300	0	0	750	225	0	750	750	450	0	0	0	150	150	150	150	0	0	150	0	75	0	75	300	750	75	0	300	0	0	525	0	225
chr1_7532250_7532750	0	500	500	500	0	500	0	500	0	225	0	0	350	0	500	0	0	0	0	500	225	0	500	0	450	0	0	0	0	0	0	500	0	0	300	0	0	0	0	0	500	0	0	375	0	0	0	0	0
chr1_7580700_7581350	0	650	650	650	0	650	650	575	500	650	0	650	650	0	75	0	0	0	0	650	300	0	650	575	75	0	0	0	0	0	500	275	0	0	650	0	500	0	650	0	650	650	50	650	0	0	0	0	150
chr1_7588850_7589400	0	550	25	475	0	550	0	550	400	550	550	550	550	0	525	0	0	0	0	450	300	0	450	550	0	0	0	0	0	0	225	100	0	0	525	0	450	0	25	0	550	100	0	550	0	0	0	0	225
chr1_7612200_7612550	0	350	350	0	0	350	0	350	0	350	350	350	350	0	75	300	0	0	0	350	350	0	350	350	350	0	275	0	0	0	0	0	0	0	275	0	125	0	350	0	350	350	0	350	0	0	0	0	275
chr1_7614600_7615200	0	600	300	600	0	600	300	600	225	600	600	600	600	0	600	450	0	0	0	600	75	150	600	600	375	0	75	0	0	0	0	600	0	0	600	0	75	0	0	300	600	0	0	600	0	0	0	0	0
chr1_7615650_7616050	0	400	400	400	0	300	0	400	400	400	300	400	400	25	300	225	0	0	175	375	400	0	400	400	300	0	0	400	0	0	0	400	0	0	400	0	0	0	400	0	400	400	0	400	0	0	0	0	0
chr1_7625550_7626300	0	750	750	600	0	750	0	525	300	750	450	525	750	675	75	0	150	450	0	750	750	0	750	750	0	0	0	150	0	0	750	0	0	0	750	0	0	0	450	0	225	450	75	750	0	0	0	0	0
chr1_7629300_7629600	0	300	150	300	0	300	0	300	0	300	150	300	75	0	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	300	75	0	300	0	0	0	0	0
chr1_7673600_7674000	0	0	400	400	0	400	0	300	0	400	0	0	0	0	100	0	0	0	0	400	0	0	400	400	0	0	0	0	0	75	0	0	0	0	175	0	0	0	0	150	0	0	0	100	0	0	0	0	400
chr1_7681400_7682050	0	650	650	0	0	325	0	650	0	650	325	625	0	0	0	625	0	0	0	650	475	0	650	450	650	25	325	175	0	100	25	0	550	650	525	250	175	0	250	0	650	0	0	550	0	0	0	0	0
chr1_7687900_7688250	0	350	350	350	0	350	350	350	350	350	0	350	350	350	75	150	275	0	0	350	0	0	75	350	0	0	0	300	0	0	0	350	0	0	125	0	125	0	350	0	350	0	0	350	0	0	0	0	0
chr1_7696950_7697350	0	400	0	175	0	325	25	400	0	400	400	0	225	0	400	250	0	0	250	400	400	0	400	400	0	0	400	0	0	0	0	0	0	0	400	0	0	0	0	0	400	250	75	400	0	0	0	0	0
chr1_7697950_7698300	0	350	0	350	0	200	0	350	0	350	0	350	0	350	0	0	0	200	0	0	0	0	350	0	300	0	0	0	0	0	0	0	0	0	350	0	0	0	0	50	350	0	0	0	0	0	0	0	0
chr1_7701050_7701800	0	750	750	750	0	750	0	750	650	750	475	50	750	750	550	0	175	750	100	750	200	0	750	625	700	0	0	0	0	0	100	750	0	0	750	0	400	0	475	0	750	125	0	125	0	100	0	0	0
chr1_7706700_7707550	0	850	700	550	0	850	0	850	700	700	700	850	850	550	0	850	0	225	175	850	0	100	850	850	550	0	0	0	0	0	0	0	0	0	475	0	250	0	100	0	825	0	0	0	0	0	0	0	375
chr1_7708150_7708450	0	300	275	300	50	300	0	300	300	300	300	300	300	0	0	300	0	300	275	275	0	0	300	300	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	300	0	0	0	0	300	0	0	0
chr1_7712400_7713000	0	600	600	600	0	600	0	600	600	600	600	525	600	600	300	300	0	600	0	600	0	150	600	600	600	0	0	0	0	0	0	0	225	0	600	0	0	0	600	0	600	0	225	600	0	600	300	0	600
chr1_7715300_7715700	0	400	400	400	150	400	0	400	0	400	0	0	0	175	0	400	0	0	0	300	175	0	400	400	250	0	0	375	0	0	0	375	0	0	325	0	0	0	0	0	250	0	0	0	0	0	0	0	0
chr1_7720400_7721200	0	700	800	800	0	475	0	625	0	625	775	750	400	0	0	0	0	325	250	800	0	0	250	800	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	175	25	25	0	0	0	0	0	0	800
chr1_7732100_7733100	0	1000	750	1000	150	1000	0	1000	0	1000	600	750	600	1000	1000	0	0	300	75	825	600	0	900	1000	0	0	525	0	0	0	0	375	0	0	1000	150	0	0	375	0	825	675	0	450	0	0	0	0	375
chr1_7740150_7740750	0	600	600	525	0	600	0	600	600	450	600	600	600	0	450	300	450	225	225	600	600	0	600	600	600	0	525	75	0	0	600	150	225	600	600	225	75	0	600	75	600	0	225	75	150	600	600	225	225
chr1_7785750_7786150	0	400	400	400	375	325	250	400	225	400	0	375	150	225	0	0	0	400	0	0	0	0	150	325	400	0	0	400	0	0	0	0	400	0	150	25	0	0	0	0	400	0	375	0	0	0	225	0	100
chr1_8025350_8025750	0	400	400	0	0	400	400	0	0	400	400	400	400	400	225	400	400	400	0	300	0	150	400	400	100	400	400	400	0	375	400	150	400	400	400	400	0	0	375	375	400	300	400	150	150	400	100	400	0
chr1_8093550_8094200	0	650	650	650	0	650	450	650	650	275	275	650	650	0	650	50	0	650	0	650	650	0	650	650	200	0	0	0	0	0	0	450	425	0	650	0	0	0	0	0	650	0	650	650	0	450	0	0	0
chr1_8105750_8106100	0	350	350	0	250	350	350	350	250	0	250	350	350	350	0	350	0	0	175	325	0	0	350	350	350	0	325	325	0	0	350	0	350	100	350	0	0	0	350	0	350	0	0	0	0	25	0	0	175
chr1_8134400_8134950	0	450	550	75	0	375	0	150	300	525	150	550	550	225	550	550	75	550	0	150	0	150	525	550	0	0	0	300	0	0	550	0	225	0	550	0	0	0	300	0	550	525	0	550	0	0	0	0	0
chr1_8147400_8147700	0	0	0	300	75	75	300	300	75	300	0	75	225	150	0	150	0	150	0	300	75	0	300	300	0	0	0	300	0	0	0	225	0	0	75	0	0	0	300	150	300	150	0	150	0	0	0	0	0
chr1_8164650_8164950	0	300	300	300	75	300	300	300	300	300	300	300	300	300	300	0	0	0	0	300	0	0	300	300	0	0	0	300	0	0	0	225	0	0	300	0	0	0	0	0	300	300	0	0	0	0	0	0	0
chr1_8172000_8172600	0	600	600	600	0	600	225	600	600	600	0	450	525	450	450	375	450	600	75	525	600	450	600	600	0	0	0	225	0	0	525	450	375	0	600	450	0	0	600	375	600	0	0	600	0	0	0	0	375
chr1_8206900_8207250	0	350	300	350	350	350	350	350	50	350	0	350	50	125	350	0	0	150	0	350	350	0	350	350	0	0	0	200	0	0	0	50	0	0	350	0	0	0	0	0	350	0	0	50	0	0	0	0	0
chr1_8220600_8220900	0	300	300	300	225	300	225	300	0	225	0	0	75	300	225	0	0	150	0	225	0	75	300	300	0	0	0	0	0	0	0	0	0	0	300	0	150	0	0	0	0	0	0	75	0	0	0	0	0
chr1_8244650_8245100	0	425	450	450	0	200	350	450	0	100	0	450	0	0	175	25	0	0	250	450	0	0	425	450	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	325
chr1_8266050_8266400	0	350	350	350	350	350	350	350	350	350	0	350	75	75	0	0	50	0	0	350	0	0	350	275	0	0	0	0	0	0	350	0	0	0	0	0	0	0	150	0	350	0	0	0	0	0	0	0	0
chr1_8938800_8939150	0	0	350	0	50	0	0	0	0	0	0	350	350	0	0	0	0	0	0	350	0	0	350	350	200	0	0	0	0	0	0	0	200	0	350	0	0	0	0	350	350	0	0	350	0	350	0	50	0
chr1_8964150_8965200	0	1050	1050	1050	0	1050	375	1050	600	1050	825	1050	825	0	450	0	0	0	0	675	0	0	450	1050	225	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	1050	0	0	75	0	0	0	0	0
chr1_8966400_8966700	0	300	300	300	0	300	0	300	0	300	0	300	0	0	0	0	0	0	0	0	0	75	300	225	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	150	0	0	0	0	0	0	0	0
chr1_8967450_8967750	0	300	225	225	0	300	300	300	0	300	300	0	0	300	300	150	0	300	0	300	0	0	300	300	0	0	0	0	0	0	0	75	0	0	300	0	0	0	300	0	300	0	0	0	0	0	0	0	0
chr1_8982400_8982800	0	200	400	400	0	400	125	400	350	400	400	400	400	0	275	0	0	50	0	400	0	0	400	0	400	0	0	0	0	0	0	50	0	0	400	0	0	0	200	0	350	0	0	400	0	0	0	0	125
chr1_9000950_9001300	0	350	250	25	0	350	350	350	250	350	350	250	0	0	0	250	0	0	0	325	0	0	350	350	100	0	0	0	0	0	0	0	0	0	325	0	175	0	0	0	350	0	0	0	0	0	0	0	0
chr1_9066800_9067100	0	300	300	300	0	300	0	300	300	275	0	50	275	0	125	0	0	125	0	200	50	0	300	300	0	0	0	0	300	0	0	0	0	0	0	0	0	0	50	0	275	0	50	300	0	0	0	0	0
chr1_9073250_9073600	0	350	350	350	0	350	0	350	350	0	0	250	0	0	250	0	0	0	0	325	25	0	350	350	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0
chr1_9076800_9077200	0	400	150	400	0	400	0	400	400	375	0	400	400	0	0	0	0	0	0	400	100	0	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0
chr1_9078150_9078600	0	450	450	450	300	375	0	375	450	150	300	450	450	225	225	0	150	0	0	450	150	0	450	450	300	0	0	0	0	0	450	450	0	0	450	0	0	0	0	0	450	150	450	0	0	75	300	0	300
chr1_9294000_9294400	0	400	400	250	0	0	0	400	175	400	400	375	400	0	0	0	0	0	75	400	0	0	150	400	400	75	0	0	0	0	0	0	0	0	400	0	0	0	0	0	375	0	0	400	0	0	0	0	0
chr1_9321650_9322000	0	350	350	325	0	350	0	350	350	350	0	0	250	0	0	0	0	0	0	350	350	0	350	350	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	350	0	0	0	0	0	0	0	0
