A.intersect.value	CLL.A34021.CEMT_4.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34037.CEMT_5.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34076.CEMT_6.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34940.CEMT_26.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34947.CEMT_27.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34954.CEMT_28.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34961.CEMT_29.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A35238.CEMT_25.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CCCATG.FindER2.bed.remDups.bed.intersect.value	CLL.A35245.CEMT_30.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_ATGTCA.FindER2.bed.remDups.bed.intersect.value	CLL.A60645.CEMT_94.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60652.CEMT_95.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60659.CEMT_96.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60668.CEMT_97.H3K9me3.hg38.bwa-sb.IX4419.C9587ANXX_4_GGCTAC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135687_EGAR00001139769_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133243_EGAR00001137329_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215595_EGAR00001228091_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215955_EGAR00001228606_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171949_EGAR00001185105_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001135683_EGAR00001139773_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272637_EGAR00001300126_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272619_EGAR00001300046_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272595_EGAR00001300136_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291852_EGAR00001320579_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323209_EGAR00001352515_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326443_EGAR00001355794_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272620_EGAR00001300047_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272618_EGAR00001300045_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272625_EGAR00001300052_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272703_EGAR00001300107_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272706_EGAR00001300111_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272689_EGAR00001300082_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272659_EGAR00001300006_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272664_EGAR00001300011_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272653_merged2runs_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272585_EGAR00001300065_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304998_EGAR00001334471_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304995_EGAR00001334420_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326454_EGAR00001355727_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001326440_EGAR00001355791_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305062_EGAR00001334389_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326619_EGAR00001355765_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326520_EGAR00001355882_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326536_EGAR00001355851_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326492_EGAR00001355779_usMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	GCBC.A70850.CEMT_134.H3K9me3.hg38.A70850_3_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70857.CEMT_135.H3K9me3.hg38.IX5209.CAVPBANXX_2_GGCTAC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70864.CEMT_136.H3K9me3.hg38.IX5210.CAVPBANXX_3_ACGATA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70871.CEMT_137.H3K9me3.hg38.IX5212.CAVPBANXX_5_ATAATT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70878.CEMT_138.H3K9me3.hg38.IX5213.CAVPBANXX_6_CACCGG.FindER2.bed.remDups.bed.intersect.value
chr1_56577750_56578200	0	300	450	0	0	450	0	0	450	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	450	150	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	450	450	0	0	0	0	0
chr1_59531800_59531950	0	0	0	0	0	0	0	0	0	0	0	100	0	150	150	150	125	50	150	0	0	100	0	0	0	150	0	0	0	0	0	0	150	0	150	0	0	0	0	0	0	0	125	0	0	0	0	0	0
chr1_60328100_60328500	0	0	0	0	0	0	0	0	0	175	175	400	325	0	400	150	0	0	25	0	0	75	0	0	0	375	0	0	0	0	0	0	375	400	0	400	0	0	0	0	0	0	400	0	400	400	175	400	375
chr1_68727850_68728400	0	0	0	0	0	0	0	0	0	0	0	275	350	0	0	550	50	0	200	125	0	125	0	500	0	550	50	0	0	0	0	0	550	550	550	550	0	0	0	0	0	0	550	0	550	550	350	125	550
chr1_69298050_69298450	0	0	0	0	0	0	0	0	0	0	0	75	75	0	0	0	400	75	0	0	250	0	25	400	0	375	325	0	0	0	0	0	400	400	0	400	250	0	0	225	0	0	400	0	300	225	0	0	400
chr1_69480400_69480800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	400	400	0	400	0	400	400	0	0	0	400	0	400	400	0	400	350	0	0	0	400	0	400	0	400	0	50	350	0
chr1_69481500_69481850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	350	0	350	0	0	0	0	350	0	350	350	0	350	0	0	0	350	75	0	350	0	350	350	350	350	350
chr1_72213300_72213500	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	200	0	0	0	200	200	0	200	200	0	200	0	0	0	200	200	0	200	0	0	0	0	75	0	200	0	200	0	0	200	200
chr1_72340700_72341250	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	250	475	0	0	0	0	0	550	0	0	0	0	0	0	550	550	250	550	0	0	0	0	0	0	525	0	0	250	0	0	0
chr1_72343850_72344200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	350	0	325	0	0	0	0	0	0	350	350	325	325	0	0	0	0	0	0	325	0	0	350	0	0	100
chr1_72427900_72428100	0	0	0	0	0	0	0	0	0	75	0	200	200	0	0	0	0	0	0	0	0	0	0	0	0	200	200	75	0	0	0	0	200	200	0	125	200	0	0	75	200	0	200	0	200	0	0	200	200
chr1_72509200_72509400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	200	50	200	150	0	0	0	0	200	200	0	0	0	0	0	200	200	200	200	0	0	0	0	200	0	200	0	200	0	50	200	200
chr1_72512950_72513150	0	0	0	0	0	0	0	0	0	0	0	0	0	200	150	0	0	200	0	0	0	0	0	0	0	200	200	0	0	0	0	0	200	200	150	200	0	0	0	0	200	0	200	0	200	200	50	200	200
chr1_72563500_72563550	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	50	0	0	0	50	50	0	50	50	0	0	0	0	0	50	50	0	50	0	0	0	0	0	0	50	0	50	50	0	50	50
chr1_72597050_72597450	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	400	0	0	0	400	400	0	400	400	400	0	0	0	0	400	400	400	400	0	0	0	0	400	0	375	0	25	400	375	100	400
chr1_72603450_72603750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	300	300	0	0	0	0	0	300	300	75	300	0	0	0	0	0	0	300	0	300	300	0	0	300
chr1_72630450_72630950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	500	75	0	0	500	500	0	500	500	0	0	0	200	0	500	500	0	500	0	0	0	0	425	0	500	0	500	375	200	500	500
chr1_72695350_72695750	0	0	0	0	0	0	0	0	0	0	50	400	400	275	350	0	0	0	50	0	0	0	50	400	0	400	125	125	0	0	0	0	400	400	0	400	0	0	0	0	0	0	400	0	400	275	0	400	400
chr1_72880350_72880650	0	0	0	0	0	0	0	0	0	0	0	300	0	0	150	150	0	0	300	0	0	75	0	225	0	300	300	0	0	0	300	0	300	300	0	300	0	0	0	0	0	0	300	0	75	300	300	300	300
chr1_73098600_73098900	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	0	0	0	0	75	0	300	300	0	0	0	300	0	300	300	0	300	0	0	0	75	75	0	300	0	300	300	0	300	300
chr1_73110550_73110900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	350	150	50	225	50	150	0	350	350	0	0	0	125	0	350	350	0	50	0	0	0	0	350	0	350	0	350	350	350	350	350
chr1_73201350_73201650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	300	0	300	0	0	0	0	300	0	300	300	0	0	0	0	0	300	300	75	300	0	0	0	0	0	0	300	0	150	0	150	300	0
chr1_73540950_73541150	0	0	0	0	0	0	0	0	0	0	0	0	200	200	0	0	0	0	200	0	0	0	0	200	0	200	200	0	0	0	0	0	200	200	0	200	50	0	0	0	0	0	200	0	200	200	0	200	200
chr1_73563900_73564100	0	0	0	0	0	0	0	0	0	0	0	50	200	0	0	0	0	50	200	0	200	0	0	200	0	200	200	0	125	0	0	0	200	200	0	200	0	0	0	0	0	0	200	0	200	200	200	200	200
chr1_73638750_73639050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	300	0	300	300	0	0	0	300	0	300	300	300	300	0	0	0	0	300	300	300	0	300	300	300	300	300
chr1_73777800_73778100	0	0	0	0	0	0	75	225	75	0	0	0	0	0	0	0	0	0	0	150	0	150	300	300	0	300	300	0	0	225	0	300	300	300	0	300	0	0	0	300	0	0	300	0	300	300	0	300	0
chr1_73827850_73828050	0	0	0	0	0	0	0	0	0	0	0	0	0	50	75	0	0	0	0	0	200	200	0	0	0	200	200	0	0	0	200	0	200	200	125	200	0	0	0	0	75	0	200	0	200	200	200	200	0
chr1_74082600_74083050	0	0	0	0	0	0	0	0	0	0	0	0	375	150	0	225	0	0	450	0	0	0	450	450	0	450	0	0	150	0	0	150	450	450	0	450	0	0	0	0	450	0	450	0	450	450	0	150	450
chr1_75745200_75745600	0	0	0	75	0	300	0	400	0	0	0	0	0	0	75	0	0	0	100	0	0	375	0	0	0	375	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	400	0	0	0	400	0	325
chr1_78789150_78789450	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	300	0	0	0	75	300	0	300	300	0	0	0	225	0	300	300	0	300	0	0	0	0	0	0	300	0	300	300	150	300	300
chr1_78817050_78817350	0	0	0	0	0	0	0	0	0	0	0	75	75	225	75	0	0	300	150	225	0	0	300	300	0	300	75	0	0	225	0	0	300	300	75	300	0	0	0	0	300	0	300	0	300	0	300	300	150
chr1_78890100_78890600	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	500	0	0	500	150	500	0	500	500	0	225	0	0	0	500	500	0	500	0	0	0	200	500	500	500	0	500	500	75	500	500
chr1_78894250_78894750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	75	500	0	0	275	0	500	0	500	500	0	0	0	350	0	500	500	275	500	0	0	0	0	225	0	500	0	500	0	0	500	500
chr1_78926350_78926600	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	125	0	125	250	0	0	0	250	125	0	250	250	0	0	0	0	0	250	250	125	250	0	0	0	0	200	0	250	0	250	250	250	250	250
chr1_79044000_79044300	0	0	0	0	0	0	0	0	0	0	0	300	0	150	0	0	0	0	150	0	0	0	300	300	0	300	300	0	0	0	0	0	300	300	300	300	0	0	0	225	0	0	300	0	300	300	300	300	300
chr1_79050300_79050900	0	0	0	0	0	0	0	0	0	225	0	75	0	525	375	0	0	0	600	0	600	0	0	600	0	600	600	0	0	0	0	0	600	600	0	600	75	0	0	0	600	0	600	0	600	600	300	600	600
chr1_79052650_79052850	0	0	0	0	0	0	0	0	0	0	0	0	0	200	200	0	0	0	125	0	0	0	200	200	0	200	200	75	0	0	0	0	200	200	200	200	0	0	0	0	200	0	200	0	200	200	0	200	200
chr1_79085550_79085700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	150	150	0	0	150	150	0	0	150	0	0	150	150	150	150	0	0	0	75	150	0	150	0	150	150	150	150	150
chr1_79320900_79321200	0	150	75	75	225	225	0	300	0	75	0	75	0	0	0	0	0	0	0	0	0	0	300	0	0	300	300	0	0	75	0	0	300	300	0	300	0	0	0	0	0	75	300	0	300	150	0	300	75
chr1_79488450_79488650	0	0	125	0	0	0	0	0	50	50	0	0	200	0	0	200	0	0	0	0	200	0	0	75	0	200	200	0	0	0	0	200	200	200	0	200	0	0	0	0	0	150	200	0	125	0	75	200	150
chr1_79496250_79496700	0	0	0	0	0	0	0	0	0	0	0	0	150	0	300	150	0	0	225	0	0	0	450	225	0	450	450	150	0	0	0	0	450	450	0	450	75	0	0	0	0	0	450	0	0	450	300	450	300
chr1_79497150_79497200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	50	0	0	0	0	50	0	0	50	50	0	0	0	0	0	50	0	0	50	0	0	0	50	0	0	50	0	0	0	0	0	50
chr1_79500850_79501200	0	0	0	0	0	0	0	0	0	0	0	0	350	0	125	0	150	350	0	0	300	50	350	300	0	350	350	275	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	0	275	0	350	350	350
chr1_79826700_79826850	0	0	0	0	0	0	0	0	0	0	0	0	150	0	150	0	0	0	150	0	0	0	0	150	0	150	150	0	0	0	0	0	150	150	150	150	0	0	0	75	0	0	150	0	150	0	150	150	150
chr1_79869750_79870050	0	0	0	0	0	0	0	0	0	0	0	300	75	0	300	0	0	75	0	150	0	0	0	0	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	150	150	150	300	0	300	300	300	300	300
chr1_79980600_79980750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	150	150	0	0	150	150	0	75	0	150	0	150	150	0	150	0	0	0	0	0	150	150	0	150	150	0	150	150
chr1_80008750_80008800	0	0	0	0	0	0	0	0	0	0	0	0	50	0	50	0	0	0	50	0	0	0	50	50	0	50	50	0	0	0	0	0	50	50	50	50	0	0	0	0	50	0	50	0	50	50	0	50	50
chr1_80057200_80057250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	50	0	0	0	0	50	0	50	50	0	0	0	50	0	50	50	0	50	0	0	0	0	0	0	50	0	50	0	50	50	0
chr1_80217100_80217500	0	0	0	0	0	0	0	0	0	0	0	275	0	0	400	0	0	0	200	50	0	0	400	400	0	400	400	125	50	0	350	0	400	400	0	400	0	0	0	0	400	0	400	0	350	200	400	400	400
chr1_80223750_80224100	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	350	0	0	350	350	350	0	350	350	0	0	0	0	75	350	350	0	350	0	0	0	0	0	225	350	0	350	50	0	350	350
chr1_80350350_80350650	0	0	0	0	0	0	0	0	0	0	0	0	0	75	150	225	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	300	300	300	75	300	0	0	0	0	300	0	300	0	300	225	150	300	300
chr1_80412850_80413550	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	200	0	0	0	50	275	0	700	700	0	50	0	200	0	700	700	0	700	0	0	0	50	125	650	700	0	700	700	0	700	575
chr1_80420500_80420850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	275	0	350	0	0	350	0	350	0	350	350	0	0	0	0	0	350	350	350	350	0	0	0	0	350	0	350	0	350	350	0	350	350
chr1_80436750_80436950	0	0	0	0	0	0	0	0	0	0	0	0	50	200	0	0	125	0	125	0	0	50	0	200	0	200	200	0	0	0	75	150	200	200	200	200	0	0	0	0	0	0	200	0	150	200	200	200	200
chr1_80481150_80481300	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	150	0	0	0	0	0	150	150	0	0	150	150	0	0	0	150	0	150	150	75	150	0	0	0	150	75	0	150	0	150	150	75	150	150
chr1_80492100_80492750	0	0	0	0	0	0	0	125	0	75	0	0	0	0	0	150	0	150	375	0	0	0	0	300	0	650	650	0	0	0	0	0	650	650	0	650	200	0	0	0	0	50	650	0	150	0	150	300	0
chr1_80555100_80555400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	75	0	0	0	0	300	0	300	300	0	300	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	300	300	0	300	300
chr1_80555700_80556200	0	0	0	0	0	0	0	0	0	0	0	50	350	0	75	0	0	0	500	200	0	0	0	75	0	500	500	0	0	0	350	0	500	500	425	500	0	0	0	0	125	125	500	0	500	350	425	500	500
chr1_80585850_80586450	0	0	0	0	0	0	0	225	75	0	0	0	0	0	0	300	0	0	375	0	0	0	225	600	0	600	600	0	0	0	525	375	600	600	0	600	0	0	0	0	600	0	600	0	600	600	450	600	600
chr1_80655600_80655900	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	150	0	150	0	0	225	0	75	300	0	300	300	0	75	0	0	0	300	300	225	300	0	0	0	75	0	300	300	0	300	300	300	300	300
chr1_80691450_80691950	0	0	0	0	0	0	0	0	0	0	0	0	350	200	0	500	0	0	500	0	0	0	0	500	0	500	275	0	0	0	0	0	500	500	500	500	0	0	0	75	0	0	500	0	500	500	200	500	350
chr1_80810650_80810750	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	100	100	0	0	100	100	0	100	100	0	0	0	0	0	100	100	0	100	0	0	0	0	0	0	100	0	100	100	100	100	100
chr1_80814700_80815350	0	0	0	0	0	0	0	0	0	150	0	0	450	0	650	0	0	0	50	0	575	0	0	225	0	650	650	300	0	0	300	275	650	650	0	650	0	0	0	150	650	0	650	0	650	125	650	650	650
chr1_80831250_80831550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	150	0	300	0	0	0	0	0	0	300	300	75	0	0	0	0	300	300	300	300	0	0	0	0	300	0	300	0	300	300	300	300	300
chr1_80871150_80871750	0	0	0	0	0	0	0	0	0	0	0	0	0	75	300	0	0	0	300	0	0	0	0	600	0	600	600	0	0	0	0	0	600	600	0	600	0	0	0	150	375	0	600	0	600	225	450	600	600
chr1_81036400_81036650	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	50	125	0	0	0	200	125	0	250	250	0	0	0	0	250	250	250	50	250	0	0	0	0	0	0	250	0	200	0	200	0	0
chr1_81054900_81055050	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	75	150	0	0	150	0	150	0	150	150	150	0	0	0	0	150	150	150	150	150	0	0	0	150	0	150	0	150	0	150	150	150
chr1_81073100_81073700	0	0	0	0	0	0	0	0	0	0	250	275	275	0	375	0	0	0	0	0	25	0	0	50	0	600	600	600	0	25	0	0	600	600	50	600	0	0	0	0	500	0	575	0	600	600	425	600	600
chr1_81086100_81086750	0	0	0	0	0	0	0	125	0	0	0	0	0	0	125	300	0	0	150	0	75	0	525	350	0	650	150	75	50	0	350	0	650	650	0	650	0	0	0	375	75	0	650	0	650	650	600	650	575
chr1_81202950_81203400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	450	150	0	450	225	0	450	450	0	450	450	0	0	0	0	450	450	450	0	450	0	0	0	0	0	0	450	0	450	450	225	450	450
chr1_81212350_81212850	0	0	0	0	0	0	0	0	0	0	0	0	0	125	50	0	0	350	225	300	0	50	125	0	0	500	500	0	0	0	0	0	500	500	500	500	0	0	0	0	200	0	500	0	500	500	50	500	500
chr1_81213150_81213200	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	50	50	50	0	0	50	0	50	50	0	50	0	0	0	50	50	0	50	0	0	0	0	0	0	50	0	50	0	0	50	50
chr1_81214050_81214200	0	0	0	0	0	0	0	0	0	0	0	0	0	150	150	0	0	0	0	150	0	0	150	150	0	150	150	0	0	0	0	150	150	150	0	150	0	0	0	0	0	0	150	0	150	150	75	150	150
chr1_81215350_81215850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	125	0	0	500	500	0	0	0	200	125	500	500	0	500	0	0	0	0	500	0	500	0	500	500	200	500	0
chr1_81216550_81216650	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	100	0	0	50	100	100	0	100	100	0	0	0	0	0	100	100	0	100	0	0	0	0	0	0	100	0	100	100	100	100	100
chr1_81219100_81219150	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	50	50	0	0	0	50	0	50	50	0	0	0	50	0	50	50	0	50	0	0	0	0	50	0	50	0	50	0	50	50	50
chr1_81222250_81222450	0	0	0	125	0	0	200	200	0	0	0	0	0	200	0	0	0	0	200	50	200	0	0	0	0	200	200	0	0	0	0	0	200	200	0	125	0	0	0	0	0	0	200	0	200	0	0	75	0
chr1_81227550_81227850	0	0	0	0	0	0	0	0	0	0	0	300	150	300	0	0	0	0	300	0	0	0	0	0	0	300	300	0	0	0	0	0	300	300	300	300	75	0	0	0	300	0	300	0	300	300	300	300	300
chr1_81228550_81228750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	200	0	75	0	200	75	0	200	200	0	0	0	0	0	200	200	0	200	0	0	0	0	0	0	200	0	200	0	200	200	200
chr1_81229800_81230000	0	0	0	50	0	0	0	0	0	0	0	0	0	0	200	200	0	0	200	0	0	0	0	200	0	200	200	0	0	0	0	0	200	200	200	200	0	0	0	0	200	0	200	0	200	200	200	200	200
chr1_81232000_81232400	0	0	125	0	0	0	0	0	0	0	0	0	400	125	0	0	0	0	400	400	125	0	0	0	0	400	400	0	0	0	50	0	400	400	0	400	0	0	0	400	200	0	400	0	400	400	0	400	275
chr1_81235900_81237000	0	350	0	200	0	50	0	350	350	0	0	0	0	225	0	0	0	375	75	0	0	75	600	50	0	1100	1100	600	0	0	0	0	1100	1100	900	1100	0	0	0	0	0	0	1100	0	1100	1100	75	1100	900
chr1_81264450_81264800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	350	0	350	350	0	0	0	0	0	350	350	50	350	200	0	0	125	350	0	350	0	350	350	350	350	200
chr1_81270900_81271400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	500	450	0	0	425	50	0	500	500	0	0	0	375	0	500	500	300	500	0	0	0	0	500	0	500	0	500	150	300	500	500
chr1_81307150_81307500	0	0	0	0	0	0	0	0	0	350	0	0	350	0	0	0	0	0	50	0	0	0	0	350	0	350	350	0	0	0	200	0	350	350	275	350	0	0	0	0	0	0	350	0	350	275	350	350	350
chr1_81329700_81330150	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	150	450	0	0	150	0	300	0	450	450	0	0	0	0	0	450	450	150	450	0	0	0	0	450	450	450	0	450	450	150	450	450
chr1_81332100_81332850	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	525	75	0	300	225	0	0	0	750	0	750	750	0	0	0	300	0	750	750	0	750	0	0	0	0	75	0	750	0	750	75	75	750	750
chr1_81387150_81387600	0	0	0	0	0	0	0	0	0	0	0	0	300	0	375	0	0	0	150	0	0	0	0	450	0	450	450	0	0	0	0	75	450	450	450	450	0	0	0	0	75	0	450	0	450	450	375	450	450
chr1_81409350_81409400	0	0	50	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	50	0	0	0	0	50	0	50	50	0	50	0	0	0	50	50	0	50	0	0	0	0	50	50	50	0	0	0	50	50	0
chr1_81427950_81428250	0	0	0	0	0	0	0	0	0	300	0	225	75	0	300	0	0	0	300	0	0	0	150	0	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	300	225	300	0	225	300	300	300	300
chr1_81448900_81449150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	250	0	0	0	0	0	0	50	250	0	0	0	0	0	250	250	0	250	0	0	0	0	0	0	250	0	250	0	250	250	250
chr1_81457000_81457650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	75	50	0	125	375	0	650	650	0	0	0	0	0	650	650	650	650	0	0	0	75	275	50	650	0	650	650	200	650	650
chr1_81465300_81465600	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	75	225	150	0	0	0	75	0	300	300	0	0	0	0	0	300	300	300	300	0	0	0	0	0	0	300	0	300	300	300	300	300
chr1_81482800_81483150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	350	0	350	350	125	0	0	0	150	350	75	75	350	0	0	0	275	0	0	350	0	350	75	0	350	350
chr1_81510600_81510900	0	0	0	0	0	0	0	0	0	0	225	0	0	300	0	0	0	0	0	225	0	75	300	0	0	300	300	0	0	0	0	150	300	300	300	300	0	0	0	150	0	75	300	0	300	150	0	300	300
chr1_81536250_81536750	0	0	0	0	0	0	0	0	0	0	0	0	50	0	500	0	75	0	50	500	0	500	150	225	0	500	500	0	0	0	75	0	500	500	0	500	0	0	0	0	350	200	500	0	500	500	500	500	500
chr1_81552700_81553250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	425	0	50	0	50	425	0	550	550	50	0	0	0	0	550	550	0	550	0	0	0	0	550	0	550	0	550	0	550	550	425
chr1_81562150_81562850	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	50	125	0	0	0	350	700	0	700	700	0	0	0	0	0	700	700	50	700	0	0	0	125	500	0	700	0	700	700	450	700	525
