A.H3K36me3.intersect.value	CLL.A34023.CEMT_4.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34039.CEMT_5.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34078.CEMT_6.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34942.CEMT_26.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34949.CEMT_27.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34956.CEMT_28.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34963.CEMT_29.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A35240.CEMT_25.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_GCACTT.FindER2.bed.remDups.bed.intersect.value	CLL.A35247.CEMT_30.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_GGCTAC.FindER2.bed.remDups.bed.intersect.value	CLL.A60647.CEMT_94.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60654.CEMT_95.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60661.CEMT_96.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60666.CEMT_97.H3K36me3.hg38.bwa-sb.IX4419.C9587ANXX_4_ATGTCA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135678_EGAR00001139764_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135685_EGAR00001139767_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133241_EGAR00001137327_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215952_EGAR00001228603_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171934_EGAR00001185148_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133248_EGAR00001137335_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323204_EGAR00001352516_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291868_EGAR00001320595_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323211_EGAR00001352511_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291885_EGAR00001320546_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323208_EGAR00001352512_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326464_EGAR00001355737_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272587_EGAR00001300134_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272615_EGAR00001300042_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272623_EGAR00001300050_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272638_EGAR00001300127_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272667_merged3runs_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272688_EGAR00001300081_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272657_EGAR00001300004_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272663_EGAR00001300010_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272652_EGAR00001299999_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272583_EGAR00001300071_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304986_EGAR00001334469_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304994_EGAR00001334419_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326453_EGAR00001355726_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305063_EGAR00001334390_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305082_EGAR00001334361_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295795_EGAX00001326624_EGAR00001355770_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326575_EGAR00001355825_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326601_EGAR00001355747_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326483_EGAR00001355810_usMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68890.CEMT_129.H3K36me3.hg38.bwa-sb.IX5127.CAVYBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70852.CEMT_134.H3K36me3.hg38.IX5208.CAVPBANXX_1_ACAGTG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70859.CEMT_135.H3K36me3.hg38.A70859_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70866.CEMT_136.H3K36me3.hg38.IX5211.CAVPBANXX_4_ACTGAT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70873.CEMT_137.H3K36me3.hg38.IX5212.CAVPBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70880.CEMT_138.H3K36me3.hg38.IX5214.CAVPBANXX_7_CACTCA.FindER2.bed.remDups.bed.intersect.value
chr1_27586200_27586500	300	300	300	300	300	300	0	300	300	300	300	300	300	225	300	0	300	300	0	300	300	0	300	300	225	300	225	300	300	300	300	300	300	300	300	0	150	0	300	300	300	300	300	300	0	0	0	0	0	0
chr1_27590500_27590800	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	0	300	275	50	300	0	300	300	300	300	300	300	300	300	300	300	0	300	300	25	300	300	300	0	0	0	0	0	0
chr1_27593350_27593750	400	400	400	0	0	0	0	0	125	400	400	400	400	400	400	400	400	400	0	400	400	0	400	400	400	400	0	400	400	400	400	400	400	400	400	400	400	0	400	400	400	400	400	400	0	0	0	0	0	0
chr1_27594250_27594650	400	400	400	0	0	0	0	0	400	400	400	400	400	0	400	400	400	400	50	400	400	0	400	400	400	50	0	400	400	400	400	400	400	400	400	400	400	0	400	400	275	400	400	400	0	0	0	0	0	0
chr1_31624900_31625600	350	200	700	0	0	500	50	350	700	700	700	700	700	700	700	700	700	425	575	575	700	0	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	0	700	700	700	700	700	700	0	0	0	0	0	0
chr1_36369600_36369900	300	225	300	75	0	300	150	300	300	300	300	300	300	300	300	300	300	75	0	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	0	0	0	0	0	0
chr1_39015000_39015300	300	300	300	300	75	300	300	300	300	225	0	300	300	150	300	0	300	300	0	300	300	0	300	300	300	0	0	300	0	300	300	300	300	300	0	300	300	0	300	300	300	300	300	300	75	0	0	0	0	0
chr1_41018550_41018850	300	300	300	300	0	300	300	225	300	300	300	300	300	300	300	300	300	300	0	300	300	0	300	300	300	225	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	75	0	0	0	0	0
chr1_42314250_42314700	450	450	450	450	0	450	0	450	450	450	375	450	0	0	0	450	450	450	0	225	450	0	450	450	0	0	0	450	75	0	375	300	0	300	450	450	375	0	450	450	0	450	450	450	0	0	0	0	0	0
chr1_42934650_42934950	300	300	300	150	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	0	300	300	0	300	300	300	0	0	0	0	0	0
chr1_43893300_43893600	300	300	300	300	0	300	300	300	300	300	300	300	300	0	300	0	300	300	0	300	300	0	300	300	300	0	0	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	0	0	0	0	0	0
chr1_44802050_44802450	400	400	0	0	0	325	0	0	400	400	400	375	400	400	400	150	400	300	75	150	400	0	400	400	400	300	400	400	400	400	400	400	400	400	400	400	400	0	400	400	0	400	400	400	325	0	0	0	0	0
chr1_45039950_45040500	550	550	550	550	0	550	0	550	100	550	550	550	550	375	0	0	0	0	0	0	550	0	550	450	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0
chr1_47329600_47330200	600	600	600	600	0	575	575	600	600	600	600	600	575	475	350	0	350	0	0	600	50	0	600	0	0	0	0	0	600	0	0	200	0	0	0	125	600	0	200	600	0	600	0	600	0	0	0	0	0	0
chr1_50826450_50826800	350	350	350	350	0	350	50	350	350	0	350	350	0	350	0	0	150	200	350	350	350	0	350	225	0	50	0	0	0	0	350	300	0	0	350	0	0	0	350	350	0	350	350	275	350	0	200	0	0	75
chr1_53943900_53944200	300	300	300	300	75	300	300	300	300	300	300	300	300	0	0	0	75	225	0	300	300	0	300	300	150	0	300	300	150	225	225	300	225	300	225	300	0	0	300	225	0	300	75	300	300	0	225	150	300	225
chr1_54251500_54251850	0	0	350	0	0	0	0	0	350	350	350	350	350	350	350	350	350	350	0	350	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	350	350	0	0	0	0	0	0
chr1_54381400_54381750	350	350	350	350	0	350	0	350	350	350	150	0	350	350	350	0	350	350	0	225	200	0	350	350	0	225	350	350	150	350	350	350	350	350	350	350	350	0	350	350	350	350	350	350	350	0	0	75	0	50
chr1_59435450_59436000	450	525	550	75	0	550	100	525	525	550	550	550	550	550	550	150	550	175	0	75	550	0	525	525	0	0	0	0	0	0	550	550	0	0	550	0	450	0	550	550	0	550	325	550	0	0	0	0	0	0
chr1_59668350_59668650	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	0	300	225	150	300	300	0	300	300	300	150	0	300	225	300	300	300	0	0	300	0	300	0	300	300	0	300	300	300	0	0	0	0	0	0
chr1_62106750_62107050	300	300	300	300	0	300	150	300	300	300	300	300	300	0	0	150	300	0	0	75	300	0	300	0	0	0	0	0	0	0	300	225	0	0	0	0	0	0	300	300	0	300	0	300	0	0	0	0	0	0
chr1_84224100_84224400	225	300	300	300	0	300	0	300	300	300	300	300	150	300	300	300	300	300	300	0	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	150	300	300	300	0	225	75	300	150
chr1_86959300_86959650	350	350	350	300	0	350	0	350	350	350	350	350	350	225	350	75	125	0	0	0	350	0	350	0	0	0	350	350	350	0	50	200	350	350	275	350	0	0	350	350	0	350	0	350	350	350	350	350	350	350
chr1_93197850_93198150	300	300	300	300	0	300	0	300	300	300	225	300	300	0	300	300	300	300	300	150	225	75	300	300	300	300	300	300	300	225	300	300	300	300	300	300	300	0	300	300	0	300	300	300	300	300	300	300	300	300
chr1_93374300_93374650	350	350	350	350	0	350	350	350	350	350	350	350	350	0	100	350	350	350	0	350	350	0	350	325	350	0	350	250	350	175	350	350	350	350	325	350	350	0	350	350	325	325	350	350	0	0	100	175	25	0
chr1_147620450_147620750	300	300	300	0	25	300	0	300	300	300	300	300	300	300	300	300	300	300	50	175	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	0	0	0	0	0	0
chr1_150569600_150569900	300	300	300	300	0	300	300	300	300	300	200	300	300	300	300	300	300	300	300	300	300	0	300	300	200	300	300	300	300	300	300	300	200	300	300	300	300	0	300	300	0	300	300	300	300	300	0	300	300	300
chr1_154577450_154577750	300	300	300	0	0	300	0	0	300	300	300	300	300	50	300	125	300	300	0	125	300	0	300	300	300	300	300	300	300	300	300	300	300	300	275	300	300	0	300	300	300	300	300	300	300	0	0	250	0	0
chr1_155010150_155010750	600	225	600	0	0	0	0	450	600	600	600	600	600	600	600	150	600	525	0	600	600	0	600	375	600	600	600	525	600	600	600	600	600	600	600	600	600	0	600	600	600	600	600	600	0	0	0	0	0	0
chr1_156712050_156712400	350	350	350	0	0	350	0	350	350	350	350	350	200	350	350	0	350	125	0	0	350	0	350	50	200	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	350	350	0	0	0	0	0	0
chr1_169171550_169172100	550	550	550	550	0	550	175	550	550	300	550	550	550	0	550	550	550	550	0	525	550	0	525	175	0	0	0	0	0	150	550	550	0	0	0	0	0	0	550	550	0	550	0	550	0	0	0	0	0	0
chr1_169945000_169945600	600	600	600	600	0	500	0	575	500	600	575	600	600	600	425	600	600	600	550	250	600	0	600	600	600	600	0	500	575	600	600	600	600	350	500	575	600	0	600	600	600	600	600	600	0	0	0	0	0	0
chr1_171017800_171018100	300	300	0	200	0	200	0	125	0	300	300	300	300	0	0	0	0	0	0	275	300	0	300	0	0	0	0	0	0	300	0	0	0	0	275	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0
chr1_173909700_173910000	300	300	300	300	0	300	300	300	300	300	300	300	300	225	300	300	300	225	0	300	300	0	300	0	0	0	0	300	300	300	300	300	0	0	0	0	300	0	300	300	300	300	300	300	0	0	0	0	0	0
chr1_203676250_203676600	350	350	350	0	0	0	0	0	275	350	350	350	350	0	0	0	0	0	0	350	350	0	350	350	0	0	0	0	0	0	0	0	200	0	225	0	0	0	350	0	0	350	0	350	0	0	0	0	0	0
chr1_226575800_226576350	550	550	550	550	0	550	75	225	550	175	550	550	0	0	0	0	25	0	0	525	550	0	550	525	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0
chr1_226635000_226635350	350	350	350	0	0	350	0	350	350	350	350	350	350	350	350	350	350	350	350	300	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	300	350	350	350	275	0	0	0	350	300
chr1_228171450_228171800	350	75	350	0	0	0	50	275	350	350	350	350	350	350	150	350	350	350	0	350	350	0	350	0	350	350	0	350	350	350	350	350	350	350	350	350	350	0	350	350	0	350	350	350	0	0	0	0	0	0
chr1_228175000_228175500	0	375	500	0	0	0	300	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	500	500	500	500	500	500	0	0	0	0	0	0
chr1_230191800_230192100	0	300	300	300	0	300	75	300	300	300	150	300	300	0	0	300	300	0	0	0	300	0	300	300	75	300	0	300	300	225	300	0	300	0	300	0	300	0	300	300	300	300	75	300	0	0	0	0	0	0
chr1_243488250_243488550	300	300	300	300	300	300	150	300	300	300	300	300	300	300	300	225	300	300	0	300	300	0	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	0	0	0	0	0	0
chr1_245752400_245752700	125	300	300	300	0	300	0	300	50	300	300	300	300	0	175	200	275	175	0	275	300	0	300	275	300	0	275	300	250	300	300	300	300	0	300	0	300	0	300	300	0	300	250	300	0	0	0	0	0	0
chr1_246349350_246349650	300	300	300	300	0	0	300	300	0	300	300	300	300	75	300	300	300	300	300	300	300	0	300	0	300	0	0	300	300	300	300	300	300	0	300	300	225	0	300	300	300	300	300	300	150	0	0	0	75	0
chr10_805600_806100	500	300	500	150	0	450	225	225	500	500	500	500	500	500	500	500	500	500	0	500	500	0	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	0	0	0	0	0
chr10_3775250_3775550	300	300	300	300	300	300	50	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300
chr10_11337600_11337900	300	300	300	0	0	300	0	300	300	300	300	0	300	300	300	300	300	300	300	300	300	0	300	300	300	300	0	300	300	300	300	300	0	0	300	0	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr10_12387800_12388200	400	400	400	400	0	400	0	400	400	300	400	400	400	0	0	75	400	0	0	0	400	0	375	400	300	0	0	0	400	150	400	250	0	0	0	0	400	400	400	400	0	400	400	400	0	0	0	0	0	0
chr10_12388550_12389200	650	650	650	650	625	650	0	650	650	650	650	650	650	650	650	650	650	650	0	600	650	0	650	650	650	0	0	650	650	650	650	650	0	0	650	0	650	650	650	650	0	650	650	650	0	0	0	0	0	0
chr10_12406800_12407700	900	900	900	900	900	900	0	900	900	900	900	900	900	900	900	900	900	900	900	900	900	0	900	900	900	675	0	900	900	900	900	900	675	900	900	0	900	900	900	900	0	900	900	900	0	0	0	0	0	0
chr10_12429150_12429450	300	300	300	0	0	300	0	300	300	300	300	300	300	300	300	225	300	75	150	150	300	0	300	300	300	0	0	300	300	300	300	300	300	0	300	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr10_12432000_12432400	400	400	400	400	400	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	400	375	400	0	0	400	400	400	400	400	225	0	400	0	400	400	400	400	150	400	400	400	0	0	0	0	0	0
chr10_12489700_12490350	650	650	650	650	50	650	0	500	650	650	650	650	650	650	650	650	650	650	500	350	650	0	650	500	650	350	0	650	650	650	650	650	300	0	575	0	650	650	650	650	125	650	650	650	0	0	0	0	0	0
chr10_12502350_12502800	450	450	450	225	0	150	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	0	450	450	450	450	450	450	0	450	0	450	450	450	450	150	450	450	450	0	0	0	0	0	0
chr10_12505950_12506400	450	375	450	450	0	450	0	450	225	450	450	450	450	150	225	0	450	75	0	450	450	0	150	75	450	0	0	450	450	300	225	450	0	0	225	0	225	450	450	450	0	450	450	450	0	0	0	0	0	0
chr10_12530300_12530650	350	350	350	350	350	350	0	350	350	350	350	350	325	350	350	350	350	250	350	350	350	0	350	325	350	0	0	350	350	350	350	350	0	0	350	0	350	350	350	350	175	350	350	350	0	0	0	0	0	0
chr10_12539300_12539850	550	550	550	550	450	550	0	550	550	550	525	550	550	550	550	525	550	550	75	525	550	0	550	525	550	475	0	550	550	550	550	550	0	0	375	0	550	550	550	550	400	550	550	550	0	0	0	0	0	0
chr10_12549400_12550500	1100	1100	1100	1100	50	1100	0	1100	1100	1100	1100	1100	1025	1100	1100	1100	1100	1100	750	0	1100	0	1100	975	1100	0	0	1100	1100	1100	1100	1100	0	0	425	0	1100	1100	1100	1100	0	1100	1100	1100	0	0	0	0	0	0
chr10_12578550_12579100	550	550	550	550	550	550	0	550	550	550	550	550	475	550	550	550	550	550	250	550	550	0	550	550	550	0	0	550	550	550	550	550	0	0	525	0	550	550	550	550	100	550	550	550	0	0	0	0	0	0
chr10_12585800_12586200	400	400	400	400	400	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	400	400	400	0	0	400	400	400	400	400	0	0	375	0	400	400	400	400	0	400	400	400	0	0	175	0	100	0
chr10_12603300_12603900	600	600	600	600	225	600	0	600	600	600	600	600	600	600	600	600	600	600	600	600	600	0	600	600	600	600	0	600	600	600	600	600	600	600	600	0	600	600	600	600	525	600	600	600	0	0	0	0	0	0
chr10_12633100_12633550	450	450	450	450	450	450	0	450	450	450	450	450	450	450	450	350	450	450	450	450	450	0	450	425	450	0	0	450	450	450	450	450	450	350	450	0	450	450	450	450	25	450	450	450	0	0	0	0	0	0
chr10_12637250_12637650	400	400	400	400	400	400	175	400	400	400	400	400	400	375	400	400	400	400	150	375	400	0	400	375	400	0	0	400	400	400	400	400	250	0	400	0	400	400	400	400	0	400	400	400	0	0	0	0	0	0
chr10_12685050_12685450	400	400	400	400	400	400	0	400	400	400	400	400	400	100	400	400	400	400	400	400	400	0	400	375	325	0	0	400	400	400	400	400	0	0	400	0	400	400	400	400	0	400	400	400	0	0	0	0	0	0
chr10_12685700_12686000	300	300	300	300	300	300	125	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	275	300	0	0	300	300	300	300	300	300	0	300	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr10_12702250_12702650	400	400	400	400	400	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	400	400	400	0	0	400	400	400	400	400	350	0	400	0	400	400	400	400	400	400	400	400	0	0	0	0	0	0
chr10_12731550_12732150	225	600	600	600	0	600	0	600	600	600	600	600	600	600	600	600	600	450	600	225	600	0	600	75	600	0	0	600	600	600	600	600	0	0	600	0	600	600	600	600	0	600	600	600	0	0	0	0	0	0
chr10_12744750_12745200	450	450	450	450	0	450	0	450	450	450	450	450	450	0	300	0	150	450	300	0	450	0	450	0	300	0	0	375	450	450	450	450	0	0	0	0	450	450	450	450	0	450	450	450	0	0	0	0	0	0
chr10_12751200_12751950	750	750	750	750	750	750	0	750	750	750	750	750	750	750	750	750	750	750	750	300	750	0	750	750	750	375	0	750	750	750	750	750	75	0	750	0	750	750	750	750	0	750	750	750	0	0	0	0	0	0
chr10_12758600_12758900	275	200	300	300	0	200	0	300	275	300	300	300	300	175	300	300	300	300	100	300	300	0	300	0	200	0	0	300	300	300	300	300	0	0	300	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr10_12777150_12777450	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	0	0	300	300	300	300	300	0	0	300	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr10_12779350_12780200	850	850	850	850	850	850	0	850	850	850	850	850	850	850	850	850	850	850	850	850	850	0	850	850	850	0	0	850	850	850	850	850	50	0	850	0	850	850	850	850	0	850	850	850	0	0	0	0	0	0
chr10_12782850_12783500	650	650	650	600	450	650	0	650	600	650	650	650	650	650	650	650	650	650	650	650	650	0	650	650	650	0	0	650	650	650	650	650	575	0	650	0	650	650	650	650	125	650	650	650	0	0	0	0	0	0
chr10_12787050_12787650	600	600	600	600	600	600	0	600	600	600	600	600	600	600	600	600	600	600	600	600	600	0	600	600	600	0	0	600	600	600	600	600	525	0	600	0	600	600	600	600	0	600	600	600	0	0	0	0	0	0
chr10_12789950_12790350	400	400	400	400	400	400	0	400	400	400	400	400	400	400	400	400	400	400	175	400	400	0	400	400	400	400	0	400	400	400	400	400	400	0	375	0	400	400	400	400	400	400	400	400	0	0	0	0	0	0
chr10_12795000_12795350	350	350	350	350	350	350	150	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	0	0	350	350	350	350	350	350	350	350	0	350	350	350	350	275	350	350	350	0	0	0	0	0	0
chr10_12796150_12796500	350	350	350	350	350	350	275	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	0	350	350	350	350	350	350	50	350	0	350	350	350	350	225	350	350	350	0	0	0	0	0	0
chr10_12798400_12798900	500	500	500	500	350	500	0	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	500	500	500	0	0	500	500	500	500	500	375	0	500	0	500	500	500	500	0	500	500	500	0	0	0	0	0	0
chr10_12805600_12806600	1000	1000	1000	1000	350	1000	0	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	800	1000	0	1000	1000	1000	275	0	1000	1000	1000	1000	1000	950	0	800	0	1000	1000	1000	1000	0	1000	1000	1000	0	0	0	0	0	0
chr10_12807900_12808200	300	300	300	225	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	0	0	300	300	300	300	300	300	0	300	0	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr10_12817950_12818450	500	500	500	500	500	500	0	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	500	500	500	0	0	500	500	500	500	500	500	0	500	0	500	500	500	500	0	500	500	500	0	0	0	0	0	0
chr10_12822900_12823350	450	450	450	450	450	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	450	450	450	0	0	450	450	450	450	450	75	0	450	0	450	450	450	450	0	450	450	450	0	0	0	0	0	0
chr10_12827100_12827400	300	300	300	75	300	300	0	300	300	300	300	300	300	225	225	300	300	300	300	225	300	0	300	300	300	0	0	300	300	300	300	300	225	0	225	0	300	300	300	300	75	300	300	300	0	0	0	0	0	0
chr10_12830200_12830700	500	500	500	500	500	500	0	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	500	500	500	0	0	500	500	500	500	500	500	500	500	0	500	500	500	500	125	500	500	500	0	0	0	0	0	0
chr10_17609400_17609700	300	300	225	300	0	300	0	300	300	0	300	300	300	0	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0
chr10_26733450_26733950	500	500	500	500	0	500	0	500	500	500	500	500	500	500	500	500	500	275	375	0	500	0	500	500	500	125	500	500	500	500	500	500	500	500	125	500	500	500	500	500	500	500	500	500	500	500	200	450	500	275
chr10_35394250_35394600	350	350	350	350	0	350	200	350	350	350	0	350	350	350	350	0	0	0	350	0	350	0	350	350	350	0	0	0	350	350	200	50	300	150	350	300	0	350	350	350	0	350	350	350	0	0	0	0	0	0
chr10_35428350_35428750	400	400	400	400	300	400	0	400	400	400	400	400	400	400	0	400	400	75	0	400	400	400	375	400	400	0	0	75	375	400	400	375	0	400	400	0	100	400	400	400	0	400	400	400	0	0	0	0	0	0
chr10_42610100_42610500	400	400	400	400	400	400	0	400	400	400	400	400	400	0	75	0	400	0	75	400	400	0	400	400	400	325	0	400	0	400	400	400	400	150	400	400	300	400	400	400	0	400	400	400	400	400	400	400	400	400
chr10_46216650_46217550	900	900	900	375	300	900	0	900	900	900	900	900	900	900	900	900	900	900	900	900	900	300	900	900	900	825	150	900	0	600	900	900	0	0	900	0	900	900	0	900	0	900	900	900	0	0	0	0	0	0
chr10_46218300_46218600	300	300	300	225	300	300	0	300	300	300	300	300	300	300	300	225	300	300	150	300	300	0	300	300	300	0	300	300	0	0	300	300	0	0	300	0	300	300	0	300	0	300	300	300	0	0	0	0	0	0
chr10_46223650_46224850	1200	1200	1200	1175	1200	1175	0	1200	1200	1200	1200	1200	1200	1200	1200	1200	350	1200	25	1200	1200	0	1200	1200	1200	0	1200	1200	0	0	1200	1200	0	800	1200	0	1200	1200	0	1200	0	1200	1200	1200	0	0	0	0	0	0
chr10_46234150_46235000	850	850	850	850	850	850	0	850	850	850	850	850	850	850	850	850	800	850	725	850	850	0	850	850	850	0	850	850	0	0	850	850	425	850	850	0	850	850	675	850	0	850	850	850	0	0	0	0	0	0
chr10_46236750_46237100	350	350	350	275	0	350	0	200	350	350	350	350	350	350	350	200	350	350	0	350	350	350	350	350	350	0	50	350	0	0	350	350	275	50	350	0	350	350	0	350	0	350	350	350	0	0	0	0	0	0
chr10_46247400_46247900	500	500	500	500	500	500	0	500	500	500	500	500	500	500	500	200	500	500	50	500	500	0	500	500	500	0	500	500	0	0	500	500	350	500	500	0	500	500	0	500	500	500	500	500	0	0	0	0	0	0
chr10_46250400_46251000	600	600	600	600	600	600	0	600	600	600	600	600	600	600	600	600	600	600	600	600	600	0	600	600	600	600	600	600	0	0	600	600	600	600	600	600	600	600	0	600	0	600	600	600	0	0	0	0	0	0
