A.H3K27me3.intersect.value	CLL.A34022.CEMT_4.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34038.CEMT_5.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34077.CEMT_6.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34941.CEMT_26.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34948.CEMT_27.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34955.CEMT_28.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34962.CEMT_29.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A35239.CEMT_25.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_CTCAGA.FindER2.bed.remDups.bed.intersect.value	CLL.A35246.CEMT_30.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60646.CEMT_94.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60653.CEMT_95.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A60660.CEMT_96.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A60667.CEMT_97.H3K27me3.hg38.bwa-sb.IX4419.C9587ANXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135679_EGAR00001139765_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135684_EGAR00001139766_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215956_EGAR00001228607_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215954_EGAR00001228605_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171948_EGAR00001185104_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001231898_EGAR00001245924_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272597_EGAR00001300138_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272594_EGAR00001300135_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001231899_EGAR00001245925_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234408_EGAR00001248463_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326545_EGAR00001355700_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272701_EGAR00001300104_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265739_EGAX00001272601_EGAR00001300132_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272617_EGAR00001300044_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272702_EGAR00001300105_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272666_merged3runs_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272690_EGAR00001300083_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272658_EGAR00001300005_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272665_EGAR00001300012_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272654_EGAR00001300001_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272586_EGAR00001300133_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304999_EGAR00001334472_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304996_EGAR00001334421_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305064_EGAR00001334391_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305086_EGAR00001334365_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305083_EGAR00001334362_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001364335_EGAR00001401453_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326521_EGAR00001355883_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326518_EGAR00001355880_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326493_EGAR00001355780_usMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68889.CEMT_129.H3K27me3.hg38.bwa-sb.IX5126.CAVYBANXX_4_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70851.CEMT_134.H3K27me3.hg38.IX5208.CAVPBANXX_1_TGACCA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70858.CEMT_135.H3K27me3.hg38.A70858_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70865.CEMT_136.H3K27me3.hg38.IX5211.CAVPBANXX_4_ACTCTC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70872.CEMT_137.H3K27me3.hg38.IX5212.CAVPBANXX_5_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70879.CEMT_138.H3K27me3.hg38.IX5214.CAVPBANXX_7_CACGAT.FindER2.bed.remDups.bed.intersect.value
chr1_7133850_7134150	150	225	300	300	75	225	150	300	300	300	300	300	300	300	75	300	300	225	300	300	0	300	300	300	0	300	0	300	300	300	300	300	0	300	0	300	300	300	300	300	300	300	300	300	300	150	300	0	300
chr1_7286550_7286900	225	150	350	350	350	350	75	350	75	350	350	350	350	350	350	0	350	0	350	350	0	350	350	350	0	350	0	350	350	350	350	0	0	350	0	350	350	350	350	350	350	0	350	0	0	0	0	0	225
chr1_7409450_7409850	400	0	400	300	75	400	0	0	400	400	400	400	400	100	0	400	175	0	400	400	0	400	400	400	0	300	0	0	400	400	400	0	0	150	0	400	400	400	400	400	400	0	400	0	0	0	0	0	0
chr1_7410300_7410650	350	350	350	350	350	350	125	350	350	350	350	350	350	350	50	0	350	350	350	350	0	350	350	225	0	350	0	275	350	350	350	0	0	350	0	150	350	350	125	350	300	0	350	0	0	0	0	0	0
chr1_7496200_7496850	650	650	650	50	50	650	50	650	650	650	650	650	650	450	650	650	650	0	650	650	0	650	650	500	650	650	50	300	650	375	650	0	0	575	0	650	650	650	650	650	650	500	650	0	0	0	0	0	0
chr1_7715000_7715400	400	400	400	400	400	400	0	400	375	400	400	400	400	400	0	300	300	400	400	400	400	400	400	250	0	375	0	400	400	400	400	0	0	400	0	400	175	400	400	400	400	0	400	0	0	400	0	0	100
chr1_7717400_7717850	425	450	450	450	425	450	0	450	450	450	450	450	450	450	450	0	0	0	450	450	25	450	450	250	0	0	0	450	450	175	50	0	0	450	0	450	400	450	100	450	450	0	125	450	450	325	0	450	450
chr1_7723700_7724000	300	300	300	300	275	300	0	300	300	300	300	300	300	0	0	25	0	0	275	300	300	300	300	300	0	0	0	100	0	0	0	0	0	300	0	125	175	300	300	300	0	0	300	25	0	125	0	25	300
chr1_7726300_7726650	350	350	350	350	200	350	0	350	350	350	350	350	350	0	225	350	225	0	350	350	350	350	350	350	0	350	225	350	0	0	350	350	0	350	0	0	350	350	300	350	350	350	350	350	350	350	350	350	350
chr1_7728400_7729500	1100	1100	1100	1100	350	1100	0	1100	1100	1100	1100	1100	1100	500	125	800	425	425	1100	1100	1100	1100	1100	725	0	200	0	125	425	275	725	275	0	1100	50	500	1100	1100	675	1100	350	375	1100	0	225	575	0	600	150
chr1_7736550_7737000	450	450	450	450	150	450	0	450	450	450	450	450	450	75	0	450	0	0	450	450	450	450	450	0	0	450	0	450	0	300	0	0	0	450	0	0	450	450	450	450	0	0	450	0	0	0	0	0	0
chr1_7737550_7738050	500	500	500	500	150	500	0	500	500	500	500	500	500	125	500	50	375	125	500	500	500	500	500	0	0	350	0	200	0	0	275	0	0	500	0	0	500	500	0	500	200	0	500	0	0	0	0	0	0
chr1_7755700_7756250	550	550	550	550	350	550	0	550	550	500	550	550	550	425	0	350	550	0	550	550	425	550	550	0	0	550	0	500	0	200	0	0	0	550	0	375	550	550	0	550	50	0	0	0	0	0	0	0	50
chr1_8224500_8224850	350	350	350	350	350	350	350	350	350	350	350	350	350	350	275	125	350	350	350	350	0	350	350	350	0	350	0	350	350	350	350	300	200	350	0	350	350	350	350	350	350	350	350	350	350	350	350	150	350
chr1_9405900_9406250	300	350	350	350	0	350	125	350	350	350	350	350	350	125	0	0	0	0	350	300	150	350	350	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0
chr1_9412450_9413200	50	575	750	750	125	750	0	750	750	750	750	750	600	0	0	0	0	0	625	650	0	750	750	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0
chr1_9428500_9430350	0	1400	1850	1850	0	1850	125	1850	1850	1850	1850	1850	1850	450	0	0	0	0	1850	1775	0	1850	1850	0	0	0	0	0	0	0	0	0	0	1850	0	0	0	0	0	1850	0	0	0	0	0	0	0	0	0
chr1_10963800_10964550	750	750	750	750	75	750	0	750	750	750	750	750	750	600	525	750	750	750	750	750	750	750	750	750	600	600	750	225	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750
chr1_11522400_11522950	0	0	250	150	100	550	0	550	550	550	550	550	550	0	400	0	550	0	550	550	0	550	450	525	475	0	0	550	550	400	550	325	0	550	0	550	550	550	550	550	475	525	550	0	0	0	0	0	0
chr1_12056500_12057000	500	500	500	500	200	500	200	500	500	500	500	500	500	450	0	500	0	500	500	500	500	500	500	500	200	500	0	275	450	500	0	500	0	500	0	300	150	500	450	500	300	500	500	0	0	0	0	0	0
chr1_13399650_13400000	275	350	300	200	350	350	75	350	350	350	350	125	350	350	300	350	0	0	350	150	0	350	300	350	0	0	0	350	350	350	0	0	0	350	0	350	350	50	75	350	75	0	150	0	0	0	0	0	350
chr1_13469550_13469950	400	400	400	375	0	400	400	400	400	400	400	400	400	400	300	325	400	325	400	400	0	400	400	400	0	400	300	400	400	0	400	400	0	400	0	400	400	400	150	400	375	0	400	0	0	0	75	0	0
chr1_13528250_13528650	400	400	400	400	400	400	175	400	375	400	400	400	400	400	400	0	400	400	400	400	400	400	400	400	0	0	0	175	400	175	0	0	0	400	0	400	400	400	400	400	400	400	400	0	0	250	0	0	0
chr1_13540300_13540800	500	500	500	500	500	500	50	500	500	500	500	500	500	125	425	0	200	0	500	500	150	500	500	500	0	125	225	500	500	500	500	500	0	500	0	500	500	500	75	500	500	375	500	0	0	0	0	0	0
chr1_14125500_14125800	300	300	300	300	300	300	150	300	300	300	300	300	300	0	0	0	300	0	300	300	300	300	300	0	0	300	0	300	300	300	300	300	0	300	0	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr1_14183700_14184100	400	400	400	400	400	400	150	400	375	400	400	400	400	150	400	400	400	400	400	400	400	400	400	300	75	400	250	400	400	400	400	375	0	400	0	400	400	400	400	400	400	400	400	0	0	0	0	0	0
chr1_14275850_14276550	450	675	700	700	300	700	0	550	700	675	700	700	700	700	700	700	700	700	700	700	0	700	700	0	450	700	225	700	700	700	700	525	0	175	0	700	700	700	700	700	700	700	700	700	250	700	700	700	700
chr1_14329350_14329650	0	300	300	300	150	300	0	225	300	300	300	300	300	225	300	300	300	300	300	300	0	300	300	300	300	0	0	300	300	300	300	300	0	300	0	225	300	300	300	300	300	300	300	300	0	0	300	0	300
chr1_14392200_14393050	675	850	850	850	600	850	550	675	850	750	775	850	850	850	850	850	850	150	850	850	0	850	850	850	0	675	0	850	850	850	850	475	0	850	0	850	850	850	850	850	850	850	850	25	0	75	0	0	0
chr1_14446450_14446950	50	500	500	500	125	500	50	500	425	500	500	500	500	500	450	0	500	500	500	500	0	425	500	500	0	500	0	500	500	500	500	375	0	450	0	500	500	500	500	500	500	0	500	0	0	0	0	0	0
chr1_14447900_14448300	400	400	400	400	100	400	0	400	400	375	400	400	400	400	400	0	400	400	400	225	0	400	400	400	0	150	0	400	400	400	400	400	0	400	0	400	400	400	400	400	400	400	0	0	0	0	0	0	0
chr1_14471050_14471350	125	200	100	300	50	275	0	50	300	300	300	300	300	300	300	300	275	300	300	300	0	300	300	50	0	300	0	175	300	300	300	25	50	300	0	300	300	300	300	300	300	300	300	300	0	0	0	0	300
chr1_14476050_14476450	0	0	400	400	0	375	0	0	400	400	400	400	400	400	175	400	150	400	400	375	0	400	400	0	0	0	0	400	400	400	400	0	0	400	0	250	400	400	400	400	400	300	400	0	0	0	400	0	0
chr1_14478650_14479050	400	400	400	400	400	400	150	375	225	400	400	400	400	400	400	0	75	400	400	400	0	400	400	400	0	0	0	400	400	400	400	150	0	150	0	400	400	400	400	400	400	400	400	0	0	25	0	0	0
chr1_14515900_14516300	0	400	400	400	0	400	400	50	400	400	400	400	400	400	400	400	400	400	125	400	0	400	400	400	0	0	50	400	400	400	400	400	400	400	0	400	400	400	400	400	400	400	400	400	275	400	400	400	400
chr1_14547600_14547900	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	0	300	0	300	0	75	0	300	300	300	300	150	0	225	0	300	300	300	300	300	300	150	0	225	75	0	75	225	300
chr1_14550950_14551500	0	550	550	550	300	550	75	550	550	550	550	525	550	550	300	550	550	25	550	550	0	550	550	550	450	400	300	550	550	550	550	550	300	550	0	550	550	550	550	550	550	550	550	300	0	0	75	0	450
chr1_14590350_14590950	150	600	600	600	225	600	525	225	600	600	600	600	600	600	600	600	600	600	600	600	75	600	600	600	0	600	600	600	600	600	600	600	0	600	300	600	600	600	600	600	600	600	600	600	300	75	75	375	0
chr1_14614350_14614700	350	350	350	350	150	350	350	350	350	0	350	350	350	350	0	300	0	0	350	350	0	350	200	350	0	350	0	0	200	0	350	0	0	350	0	50	350	350	350	350	350	0	350	0	0	0	0	0	0
chr1_14620950_14621350	400	400	400	400	0	400	0	375	400	400	400	400	400	400	400	300	400	400	400	400	400	400	400	375	225	400	150	400	400	400	150	300	0	400	375	400	400	400	400	400	400	400	400	0	0	0	0	0	0
chr1_14649000_14649550	0	375	550	550	450	550	450	225	550	550	550	550	550	550	0	150	0	375	525	550	0	550	550	550	0	550	0	0	550	550	300	375	0	550	0	0	550	550	550	550	0	375	550	0	0	0	0	0	0
chr1_14679050_14679350	300	125	300	300	125	300	0	0	300	300	300	300	300	0	300	0	0	0	300	275	0	300	300	0	0	0	300	0	300	300	0	300	0	300	0	0	300	300	0	300	0	300	300	300	300	175	25	175	300
chr1_14686550_14687450	900	900	700	900	900	900	650	900	875	900	900	900	900	900	600	800	0	325	875	900	0	900	900	900	0	50	525	900	775	900	475	700	0	900	0	900	900	900	900	900	425	400	900	0	400	0	0	0	0
chr1_14698350_14698650	300	300	300	300	300	300	150	300	300	300	300	300	300	0	300	300	300	300	300	300	0	300	300	300	0	300	300	300	300	300	300	0	300	300	0	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr1_14710950_14711250	300	300	300	300	300	300	225	300	300	300	300	300	300	0	0	0	75	0	300	300	0	300	300	300	0	225	150	300	300	300	0	0	0	300	0	0	300	300	300	300	300	300	300	0	0	0	0	0	0
chr1_14749500_14749800	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	0	300	0	300	300	300	300	300	300	225	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	0	300	0	75	300
chr1_14795100_14795600	75	500	500	500	500	500	50	500	500	200	500	500	500	275	0	0	275	50	500	500	0	275	500	50	0	50	0	0	200	200	200	0	0	300	0	0	500	500	125	500	0	0	500	0	0	0	450	0	300
chr1_14813400_14813800	400	400	400	400	400	400	175	400	400	400	400	400	400	225	400	400	0	400	400	375	0	400	400	400	0	400	375	400	400	400	400	400	0	400	0	400	400	400	225	400	400	400	400	400	0	375	75	0	400
chr1_14815300_14815700	400	400	400	400	400	400	350	400	400	400	400	400	400	400	125	400	400	275	400	400	0	400	400	400	0	0	0	400	400	400	400	400	350	400	0	400	400	400	400	400	400	0	400	0	0	0	0	0	0
chr1_14821200_14821500	300	300	300	300	300	300	150	300	300	300	300	300	300	0	0	300	150	0	150	225	0	300	300	300	0	300	0	75	300	300	300	150	0	300	0	0	300	300	75	300	75	0	300	300	0	0	300	0	0
chr1_14832250_14832600	275	350	275	350	350	350	50	350	350	350	350	350	350	275	225	350	0	350	350	275	0	350	350	350	0	0	0	0	50	350	150	0	0	350	0	0	350	350	0	350	0	0	350	0	0	0	0	0	0
chr1_14846700_14847150	450	450	450	375	450	375	300	450	450	450	450	450	450	450	150	450	0	450	450	450	0	450	450	225	0	375	0	75	450	450	450	225	0	450	0	450	450	450	450	450	450	450	450	0	0	0	0	0	0
chr1_14903500_14904000	500	500	500	300	125	225	75	500	500	50	500	500	500	300	350	0	500	0	500	500	0	500	450	500	0	500	0	425	500	500	500	0	0	500	0	125	500	500	500	500	500	350	500	0	0	0	0	0	0
chr1_14993450_14993750	300	250	300	250	175	250	0	300	300	300	50	125	275	0	50	275	0	0	0	300	0	300	275	50	0	275	0	0	275	0	125	0	0	275	0	50	200	275	275	300	200	0	300	0	0	0	0	0	0
chr1_15040050_15040500	450	450	450	450	450	450	300	450	450	450	450	450	375	450	225	75	225	0	450	225	0	450	0	450	0	450	0	0	375	0	300	0	0	450	0	0	0	450	375	450	450	0	0	0	0	0	0	0	0
chr1_17145350_17145750	400	400	400	400	0	400	0	400	400	400	375	400	400	400	400	400	400	400	400	400	400	400	400	400	0	100	0	400	400	400	400	0	0	400	0	400	325	300	400	400	400	225	400	0	0	0	0	0	0
chr1_17835600_17835950	275	350	350	350	200	350	350	275	350	350	350	350	350	275	350	350	350	125	350	350	0	350	350	350	0	0	350	350	350	350	350	350	350	350	0	350	350	350	350	350	350	350	350	150	0	0	0	150	300
chr1_18060150_18060500	350	350	350	350	350	350	50	350	350	350	350	350	350	350	0	225	350	0	350	350	0	350	350	350	0	350	0	350	350	350	350	350	350	350	0	350	350	350	225	350	350	350	350	0	0	0	0	0	350
chr1_18340350_18340650	0	300	300	300	75	300	75	0	300	300	300	300	300	300	75	75	300	300	300	0	0	300	300	300	0	300	150	300	300	300	75	300	0	300	225	300	300	300	300	300	300	300	0	0	0	0	300	0	150
chr1_18357300_18357750	300	300	375	225	150	450	75	450	450	450	450	450	450	0	225	450	450	75	450	450	225	450	450	450	150	450	0	450	450	300	450	0	0	450	0	450	450	450	450	450	450	300	450	0	75	0	0	0	225
chr1_18411650_18412050	100	400	300	0	0	400	0	0	400	400	400	400	400	400	400	25	400	400	400	400	0	400	375	0	0	400	250	400	250	400	400	400	400	400	25	400	400	400	400	400	175	400	400	325	0	400	400	400	300
chr1_19288450_19288800	50	0	350	0	0	350	0	350	0	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	300	0	75	0
chr1_19517600_19518250	175	650	650	650	25	650	0	175	650	625	650	650	650	250	0	0	0	325	650	650	100	325	625	0	0	0	650	0	0	0	0	650	650	650	625	0	0	0	0	650	0	650	0	650	650	650	550	650	650
chr1_19525400_19525750	175	350	350	350	0	350	0	175	350	350	350	325	0	175	350	0	350	25	350	350	0	350	325	350	325	250	0	350	175	100	0	350	175	325	0	350	350	350	175	350	250	350	0	250	100	100	25	0	0
chr1_20058600_20058900	300	300	225	300	75	300	0	300	300	300	300	300	300	0	0	0	0	0	75	300	0	300	300	300	0	0	0	0	0	0	0	0	0	300	0	0	0	225	0	0	0	0	0	225	150	150	150	0	0
chr1_20321050_20322950	725	1900	1900	1900	1175	1900	600	1900	1900	1900	1900	1900	1900	1900	1900	1900	275	1025	1900	875	350	1900	1900	275	1400	675	1900	275	1900	275	1900	1900	1900	1900	1900	1400	1625	1900	1475	1900	1900	1900	1400	1900	1900	1900	1900	1900	1900
chr1_20455050_20455500	75	450	450	450	75	450	75	450	450	450	450	450	450	375	450	0	450	225	450	450	0	450	450	450	0	0	450	450	450	450	0	450	450	450	0	450	450	450	450	450	450	450	375	450	300	450	0	450	450
chr1_24126600_24126900	75	300	300	300	300	300	0	300	300	300	300	300	300	300	300	0	225	75	300	225	0	0	300	0	0	0	300	300	75	0	300	300	150	300	150	300	300	300	300	300	75	150	300	300	300	300	300	0	300
chr1_24129050_24129400	350	350	350	350	350	350	0	350	350	350	350	350	350	350	350	175	350	350	350	350	350	350	350	0	0	250	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	175	350	350
chr1_29518450_29518750	300	275	200	300	125	300	125	300	300	300	300	300	300	0	0	50	275	0	300	200	0	300	300	300	0	0	0	0	300	300	300	0	0	300	0	300	300	300	300	300	300	275	300	0	0	0	0	0	0
chr1_29543300_29543650	350	350	350	350	350	350	250	350	350	325	350	350	350	0	0	250	350	350	350	350	0	350	350	350	0	350	0	350	325	175	350	350	325	350	0	300	350	350	350	350	175	0	350	0	0	0	0	0	0
chr1_29595400_29595700	300	300	300	0	50	275	50	300	300	300	200	300	300	300	300	300	300	100	300	300	0	300	300	0	0	300	0	0	300	300	300	0	0	100	0	50	300	300	300	300	300	300	300	0	0	0	0	0	25
chr1_29847900_29848350	375	450	450	450	450	450	450	450	450	450	450	450	450	450	225	300	450	75	450	450	0	450	75	450	0	300	0	75	450	450	450	450	0	450	0	450	450	450	450	450	225	450	450	0	0	0	0	0	0
chr1_29851500_29851950	450	0	450	450	75	75	150	450	450	225	450	450	450	75	375	0	450	150	450	450	0	450	450	450	0	0	75	75	450	450	450	0	0	450	0	450	450	450	450	450	450	75	450	0	0	0	0	0	0
chr1_29874900_29875300	0	400	400	400	0	400	400	400	400	0	400	400	400	400	225	400	150	0	400	400	0	400	400	400	0	400	400	400	400	225	400	400	0	400	0	400	400	400	400	400	400	400	25	400	400	400	400	400	400
chr1_30023450_30023850	400	400	400	400	325	400	0	400	400	400	400	400	400	375	400	400	400	400	400	400	400	400	400	400	300	400	0	400	400	400	400	400	0	400	0	400	400	400	400	400	400	400	400	25	0	400	400	0	225
chr1_30059550_30059900	275	350	350	350	0	350	125	350	350	75	350	350	225	350	0	350	0	350	350	350	0	350	350	350	0	0	0	225	350	0	0	350	0	350	0	350	350	350	350	350	350	0	350	0	0	0	0	0	150
chr1_30141450_30141900	450	450	450	450	0	450	150	450	450	450	450	450	450	450	0	450	450	450	450	450	450	450	450	450	0	225	0	225	450	450	450	0	0	450	0	450	450	450	450	450	450	450	450	0	0	0	75	0	0
chr1_30397800_30398100	300	225	300	225	0	300	150	300	300	300	300	300	300	300	300	300	300	225	300	300	75	300	225	150	0	150	0	300	300	300	300	300	300	300	0	300	300	300	300	300	300	75	300	0	0	0	0	0	0
chr1_32561550_32562000	450	450	450	450	450	450	450	450	450	450	450	450	450	0	150	225	450	450	450	450	0	450	450	450	0	0	0	0	0	450	0	0	0	450	0	0	0	450	375	450	0	0	450	0	0	0	0	0	0
chr1_33865800_33866150	125	350	350	350	125	350	50	0	350	150	225	350	350	350	300	350	125	350	350	350	0	350	200	350	0	350	125	350	350	200	350	0	0	350	0	350	350	350	350	350	350	150	350	350	350	350	0	350	300
chr1_33919050_33919450	0	225	400	400	0	400	0	0	400	400	400	400	400	400	400	325	400	0	375	400	0	400	400	300	0	400	0	400	400	400	250	0	0	400	0	400	0	400	400	400	375	0	400	150	0	375	0	0	0
chr1_33921450_33921750	300	300	300	225	300	300	225	300	300	300	300	300	300	0	300	0	300	300	300	300	0	300	300	0	0	300	0	300	300	150	300	0	0	300	0	0	300	300	300	300	0	300	225	0	0	0	0	0	0
chr1_33933350_33933750	0	225	400	400	0	400	150	0	400	400	400	400	400	0	400	75	375	300	400	400	0	400	400	250	0	400	0	400	400	400	400	400	0	400	0	400	400	400	400	400	400	400	400	300	400	175	400	400	400
chr1_33956150_33956550	400	25	400	400	25	400	400	400	400	400	150	400	400	300	150	250	400	300	375	400	0	400	400	400	0	0	0	400	75	400	0	0	300	400	0	0	400	400	400	375	400	325	400	400	400	400	400	100	400
chr1_33984450_33984950	500	500	500	500	500	500	500	500	500	500	500	500	500	375	300	0	0	500	500	500	0	500	500	0	0	125	500	225	500	0	500	500	500	500	225	500	500	500	500	500	500	500	500	500	500	500	500	0	500
chr1_34111900_34112400	150	300	500	500	75	500	500	0	500	500	500	500	500	500	50	500	275	75	500	500	0	500	500	500	0	500	0	500	500	500	500	0	0	425	0	500	500	500	500	500	500	0	500	0	0	0	0	0	0
chr1_34519500_34519800	75	300	300	300	150	300	300	0	300	300	300	300	300	300	0	300	300	150	300	150	0	300	300	300	0	300	0	0	300	300	300	0	150	300	0	300	300	300	300	300	300	300	300	225	0	0	0	0	225
chr1_34919900_34920450	550	550	0	150	0	250	75	400	550	550	550	550	525	0	225	0	550	0	525	550	0	375	550	550	450	150	550	300	0	0	0	550	550	550	550	0	550	450	300	550	0	550	0	550	550	550	550	550	550
chr1_38079300_38079600	0	300	300	300	300	300	0	300	300	150	300	300	300	0	150	300	300	300	75	300	0	300	300	0	0	0	0	300	300	225	300	0	0	300	0	300	300	300	300	300	300	0	300	0	0	0	0	0	0
chr1_39602350_39602700	350	350	350	350	350	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	350	0	350	350	350	350	350	0	350	275	350	275	350	350	350	350	350	350	350	350	350	350	350	350
chr1_43206750_43207150	400	400	400	400	400	400	0	400	400	400	400	400	400	25	400	175	0	250	400	400	100	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	250	400	400	400	400	400	400	400	400	400
chr1_44493050_44493500	450	450	450	450	375	450	0	450	450	450	450	450	450	175	0	325	450	0	325	450	325	450	450	0	0	450	0	0	100	175	0	250	0	450	25	0	250	450	450	450	450	400	450	250	100	400	175	0	450
chr1_44509650_44510000	350	350	350	350	350	350	0	350	350	350	350	350	350	0	0	0	0	0	350	350	0	350	350	0	0	0	0	0	50	0	0	350	350	350	0	0	0	200	0	350	0	350	350	0	0	0	0	0	125
chr1_46117600_46118050	450	450	450	425	400	450	0	450	450	50	350	450	450	25	0	0	450	0	450	450	0	100	450	0	0	450	0	400	0	450	0	0	0	450	0	0	0	325	125	450	0	0	0	450	100	175	325	0	250
chr1_46965300_46965650	350	350	350	350	350	350	75	350	350	350	350	350	350	350	350	275	350	350	350	350	0	350	350	350	0	350	0	350	350	350	350	350	275	350	0	350	350	350	350	350	350	200	350	0	0	0	0	0	0
chr1_48204600_48205000	0	400	400	400	300	375	300	0	400	400	400	400	400	375	0	400	400	400	400	400	0	375	400	400	0	150	0	400	400	400	400	400	0	400	0	400	400	400	400	400	400	400	400	0	150	0	400	150	400
