A.H3K9me3.intersect.value	CLL.A34021.CEMT_4.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34037.CEMT_5.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34076.CEMT_6.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34940.CEMT_26.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34947.CEMT_27.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34954.CEMT_28.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34961.CEMT_29.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A35238.CEMT_25.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CCCATG.FindER2.bed.remDups.bed.intersect.value	CLL.A35245.CEMT_30.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_ATGTCA.FindER2.bed.remDups.bed.intersect.value	CLL.A60645.CEMT_94.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60652.CEMT_95.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60659.CEMT_96.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60668.CEMT_97.H3K9me3.hg38.bwa-sb.IX4419.C9587ANXX_4_GGCTAC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135687_EGAR00001139769_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133243_EGAR00001137329_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215595_EGAR00001228091_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215955_EGAR00001228606_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171949_EGAR00001185105_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001135683_EGAR00001139773_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272637_EGAR00001300126_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272619_EGAR00001300046_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272595_EGAR00001300136_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291852_EGAR00001320579_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323209_EGAR00001352515_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326443_EGAR00001355794_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272620_EGAR00001300047_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272618_EGAR00001300045_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272625_EGAR00001300052_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272703_EGAR00001300107_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272706_EGAR00001300111_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272689_EGAR00001300082_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272659_EGAR00001300006_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272664_EGAR00001300011_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272653_merged2runs_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272585_EGAR00001300065_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304998_EGAR00001334471_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304995_EGAR00001334420_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326454_EGAR00001355727_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001326440_EGAR00001355791_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305062_EGAR00001334389_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326619_EGAR00001355765_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326520_EGAR00001355882_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326536_EGAR00001355851_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326492_EGAR00001355779_usMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	GCBC.A70850.CEMT_134.H3K9me3.hg38.A70850_3_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70857.CEMT_135.H3K9me3.hg38.IX5209.CAVPBANXX_2_GGCTAC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70864.CEMT_136.H3K9me3.hg38.IX5210.CAVPBANXX_3_ACGATA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70871.CEMT_137.H3K9me3.hg38.IX5212.CAVPBANXX_5_ATAATT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70878.CEMT_138.H3K9me3.hg38.IX5213.CAVPBANXX_6_CACCGG.FindER2.bed.remDups.bed.intersect.value
chr1_5495450_5495750	0	300	300	300	0	300	125	300	300	300	275	125	300	175	175	50	0	0	0	0	300	0	25	300	300	0	0	0	0	0	300	275	0	0	300	0	200	0	300	0	300	0	0	300	0	0	0	0	0
chr1_5497800_5498150	0	350	350	275	0	350	350	75	350	350	350	350	350	0	350	0	0	0	0	350	350	0	350	350	0	350	0	0	0	0	350	350	0	0	350	0	225	0	350	350	350	350	0	350	0	0	0	0	0
chr1_5507300_5507850	0	550	550	550	0	550	0	550	550	550	550	475	550	550	450	0	0	0	0	75	550	0	550	525	450	375	0	0	0	0	0	100	0	0	550	0	0	0	100	550	300	0	0	550	0	0	0	0	550
chr1_5513550_5513850	0	300	300	0	0	300	75	225	75	300	300	300	300	0	225	300	75	300	0	300	300	0	300	300	0	300	0	0	0	0	0	300	0	0	300	0	0	0	225	300	225	0	0	300	0	0	0	0	0
chr1_5516750_5517150	0	400	400	0	0	400	0	400	400	400	400	400	400	0	400	0	175	0	0	400	400	0	400	150	300	0	0	0	0	0	400	325	0	0	375	0	400	0	400	0	400	0	0	325	0	0	0	0	0
chr1_5538650_5539300	0	625	625	650	0	650	475	625	650	650	475	625	475	100	450	650	650	0	25	650	650	0	650	650	550	0	0	650	0	0	650	650	0	625	650	0	650	0	650	625	650	175	0	650	0	0	0	0	0
chr1_5596650_5597050	0	400	400	400	0	400	0	400	400	400	400	400	175	0	0	0	0	400	325	400	400	0	400	300	100	175	300	0	400	325	0	300	0	0	0	0	25	0	400	400	400	0	0	400	0	0	0	0	0
chr1_5618150_5618450	0	300	300	0	0	300	300	300	300	300	0	25	300	300	300	0	50	250	0	300	300	0	300	300	300	0	0	125	300	0	175	100	0	50	300	0	300	0	300	25	300	25	0	300	0	0	0	0	0
chr1_5623900_5624400	0	500	500	500	500	500	50	200	0	500	500	500	500	500	500	500	150	500	225	500	500	0	500	500	450	0	0	500	0	0	0	500	225	0	500	0	500	0	500	500	500	500	0	500	0	0	275	0	300
chr1_5632250_5632950	0	700	700	400	0	700	0	700	700	100	375	375	700	250	250	625	0	550	0	700	700	0	700	700	700	700	0	400	0	0	75	700	0	0	700	0	550	0	550	0	675	325	250	700	0	0	0	0	700
chr1_5657300_5657700	0	400	400	225	0	400	150	375	400	400	400	400	400	400	100	400	400	400	0	400	400	0	400	400	300	0	325	400	400	0	400	400	325	175	400	175	225	0	400	400	400	400	175	400	0	0	0	0	0
chr1_5659700_5660000	0	300	300	0	0	300	200	250	300	300	300	300	300	25	300	0	100	300	275	250	300	0	300	300	0	0	0	0	0	100	300	300	0	0	50	0	300	0	300	0	300	300	0	300	0	0	0	0	0
chr1_5684550_5685050	0	500	500	500	0	500	50	500	500	500	500	500	500	275	0	500	150	425	0	500	500	0	500	500	350	50	0	75	0	225	0	300	0	0	0	0	500	0	500	375	500	375	0	0	0	0	0	0	0
chr1_5734400_5734700	0	300	0	175	0	300	100	300	200	300	300	300	300	300	300	25	0	300	300	300	300	0	300	0	200	0	0	0	0	300	300	0	0	0	200	0	300	0	25	300	300	0	300	300	0	0	0	0	0
chr1_5738400_5738750	0	350	350	350	50	350	50	350	350	350	350	350	350	300	275	350	350	350	350	350	75	0	350	350	50	0	0	350	275	350	50	125	0	150	350	0	225	0	350	350	350	275	0	350	0	0	0	0	0
chr1_5756800_5757100	0	300	100	0	0	300	0	300	275	275	300	300	125	0	300	125	0	0	0	300	300	0	300	300	0	0	0	0	0	0	0	0	0	0	200	0	0	0	300	300	300	0	0	275	0	0	0	0	0
chr1_5796850_5797350	0	500	500	500	0	500	500	500	500	500	275	500	500	200	500	125	125	125	500	200	500	0	500	500	500	0	0	0	200	50	500	275	500	0	500	0	125	0	500	500	200	500	0	500	0	75	0	0	0
chr1_5814300_5814700	0	400	400	400	0	400	0	400	400	400	400	400	400	375	400	400	400	225	0	400	400	0	400	375	250	0	0	375	400	375	0	400	150	0	0	0	0	0	400	150	375	0	0	400	0	0	0	0	0
chr1_5827200_5827650	0	450	450	450	0	300	225	450	450	450	450	450	450	0	450	450	0	450	0	450	450	0	450	225	225	0	0	450	0	0	0	450	0	0	375	0	450	0	450	450	450	450	0	450	0	0	0	0	300
chr1_6927950_6928350	0	400	400	400	0	375	0	400	0	400	400	0	375	0	100	300	400	150	0	225	400	0	400	400	0	400	0	0	0	0	400	400	0	0	400	0	150	0	375	0	400	0	0	400	0	0	0	0	0
chr1_6947350_6947650	0	300	200	300	0	300	250	300	300	300	175	275	300	300	50	0	0	0	0	300	200	0	300	300	300	0	0	0	0	0	0	175	0	0	300	0	0	0	50	0	300	0	0	200	0	0	50	125	0
chr1_6965100_6966150	0	1050	1050	1050	150	1050	1050	1050	1050	1050	1050	1050	0	300	1050	225	1050	1050	300	225	1050	0	1050	1050	375	0	0	675	150	300	300	825	150	750	1050	150	1050	0	750	375	1050	900	150	1050	0	0	75	75	150
chr1_6971900_6972350	0	450	450	450	125	450	0	450	275	450	450	450	450	0	0	425	450	0	0	450	450	0	450	425	200	0	0	100	0	0	0	450	0	0	350	0	0	0	0	50	450	175	0	450	0	0	0	0	450
chr1_6999900_7000200	0	300	150	225	0	300	75	300	150	300	300	300	300	75	0	0	0	0	0	300	300	0	300	300	0	0	0	0	0	75	0	0	0	0	0	0	0	0	75	300	300	300	0	300	0	0	0	0	75
chr1_7050350_7050800	0	425	450	275	0	450	50	450	450	450	450	450	450	0	25	200	250	0	0	450	450	0	450	400	25	0	0	450	0	0	0	250	0	0	425	0	0	0	450	400	450	0	0	450	0	0	0	0	0
chr1_7082550_7082950	0	400	400	400	0	400	150	400	225	400	400	400	400	400	375	150	400	300	0	400	0	0	400	400	0	0	0	0	100	100	0	400	0	0	400	0	75	0	400	300	400	0	400	400	0	400	0	0	0
chr1_7085100_7085400	0	300	75	300	0	300	75	300	300	300	300	300	300	300	150	0	0	0	0	300	300	0	300	300	150	0	0	0	150	0	0	300	0	0	0	0	0	0	75	225	300	0	0	150	0	0	0	0	0
chr1_7086150_7086600	0	450	450	450	0	450	300	450	450	450	450	450	375	0	450	0	0	0	0	450	450	0	450	225	75	0	0	300	0	225	75	225	0	0	0	0	0	0	225	75	450	0	0	450	0	0	0	0	0
chr1_7087100_7087500	0	400	400	400	0	400	0	400	400	400	400	400	400	0	100	0	0	0	0	400	375	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	175	0	100	0	0	0	0	0
chr1_7119600_7119950	0	75	350	350	350	350	0	0	350	350	350	350	350	0	350	150	350	0	275	350	350	0	350	350	350	0	0	75	0	0	350	350	0	0	350	0	275	0	350	350	350	0	0	350	0	0	0	0	350
chr1_7136550_7136900	0	350	350	350	0	350	350	350	350	350	350	350	350	350	0	300	0	350	275	350	350	0	350	0	350	0	0	350	150	0	50	0	300	0	350	0	350	0	350	0	350	0	0	350	0	0	0	0	0
chr1_7156300_7156800	0	500	350	500	500	500	200	500	500	500	500	500	500	0	0	0	0	0	0	500	500	0	500	500	0	0	0	0	0	0	75	0	0	0	150	0	0	0	500	0	500	150	0	500	0	0	0	0	0
chr1_7192750_7193200	0	450	425	450	200	450	50	450	450	450	450	450	200	0	425	275	275	50	0	425	450	0	450	450	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	125	450	450	0	450	0	0	0	0	0
chr1_7237150_7237450	0	300	300	0	0	300	0	300	300	275	300	300	275	300	300	300	0	300	250	300	300	0	300	300	0	0	0	300	200	0	0	200	0	0	300	0	0	0	0	0	300	0	0	300	0	0	0	0	0
chr1_7252800_7253200	0	400	400	400	0	400	325	400	400	400	400	400	375	400	75	0	0	150	0	0	400	0	400	250	400	0	0	375	250	0	325	0	0	0	75	0	0	0	300	25	400	100	0	400	0	0	0	0	0
chr1_7253400_7254050	0	650	300	650	0	650	0	650	650	650	650	650	125	0	0	0	0	600	0	0	650	0	650	650	75	0	0	0	150	0	0	650	0	0	650	0	650	0	650	650	650	650	0	75	0	0	0	0	0
chr1_7254600_7254950	0	350	350	350	0	350	0	350	350	350	350	350	350	0	200	0	0	0	0	350	350	0	350	350	125	0	0	0	75	0	50	0	0	0	350	0	0	0	225	0	350	0	0	300	0	0	0	0	0
chr1_7256850_7257600	0	750	750	750	0	750	150	750	750	750	750	750	750	675	150	450	0	0	675	750	750	0	750	750	450	0	0	300	0	0	0	0	0	0	600	0	0	0	600	225	600	750	0	450	0	0	0	0	0
chr1_7279900_7280300	0	400	400	400	0	400	125	400	400	400	400	400	400	400	400	0	400	400	0	400	400	0	400	350	50	400	0	400	400	400	400	400	0	0	400	0	400	0	400	50	400	400	0	400	0	0	0	0	0
chr1_7294100_7294550	0	450	450	275	0	450	0	450	350	450	450	450	450	0	450	0	450	100	0	50	450	0	450	450	0	0	0	0	250	0	0	450	0	0	450	0	350	0	450	450	450	450	0	450	0	350	0	0	0
chr1_7301550_7301900	0	350	350	225	50	350	0	350	350	350	350	350	150	0	350	225	350	225	0	350	350	0	350	350	225	0	0	0	350	350	350	350	0	0	350	0	350	0	350	350	350	350	50	350	0	0	0	0	350
chr1_7312350_7312650	0	300	300	300	225	300	0	300	300	225	300	300	300	300	300	300	300	0	300	300	300	0	300	300	0	150	0	300	0	300	300	300	0	0	300	0	300	0	300	300	300	150	0	300	0	0	0	0	0
chr1_7352950_7353300	0	350	350	300	0	350	75	350	350	350	350	225	350	0	350	350	0	0	0	350	350	0	350	50	0	0	0	0	0	0	150	350	0	0	350	0	350	0	350	350	350	0	0	350	0	0	0	0	0
chr1_7358450_7358800	0	350	350	350	0	350	175	350	350	0	350	350	325	0	350	250	0	0	0	325	350	0	325	350	350	0	0	0	0	0	0	350	25	0	325	0	350	0	350	350	350	0	0	350	0	0	0	0	0
chr1_7359600_7360050	0	450	75	0	0	450	0	450	450	450	450	450	450	450	0	75	0	300	0	0	450	0	450	450	0	0	0	0	0	375	0	450	0	0	450	0	450	0	300	0	225	450	0	0	0	0	0	0	0
chr1_7365750_7366100	0	350	350	350	75	350	150	350	350	350	350	350	350	350	350	350	350	0	0	350	350	0	350	125	350	0	0	0	350	300	125	50	0	0	225	0	350	0	350	350	350	350	0	350	0	0	0	0	0
chr1_7367250_7367750	0	500	500	500	0	500	0	500	500	500	500	425	500	0	500	0	500	0	0	425	500	0	500	500	500	425	0	125	0	0	150	500	0	0	500	0	150	0	0	0	500	0	0	500	0	0	0	0	0
chr1_7372200_7372500	0	300	300	0	0	300	0	300	300	300	300	300	300	0	300	0	0	0	0	300	300	0	300	300	300	0	0	0	150	0	300	300	0	0	0	0	0	0	300	300	300	0	0	150	0	0	0	0	0
chr1_7374150_7374500	0	350	350	350	0	350	0	350	350	350	350	350	350	0	350	0	0	150	0	350	350	0	50	0	200	0	0	0	0	0	0	200	0	0	350	0	75	0	350	350	350	0	0	350	0	225	0	0	0
chr1_7378500_7378800	0	300	300	300	300	300	0	300	300	300	300	300	150	0	75	150	0	0	0	300	300	0	300	300	225	0	300	0	0	0	0	300	0	0	300	0	300	0	75	75	300	0	0	300	0	0	0	0	0
chr1_7384450_7385100	0	0	650	650	425	650	0	650	650	650	500	575	650	0	200	525	300	0	0	650	650	0	650	650	650	0	0	125	0	650	650	275	0	0	650	0	0	0	650	425	650	350	0	650	0	0	0	0	0
chr1_7441800_7442200	0	400	400	400	0	400	0	400	400	400	375	300	400	400	400	0	0	0	0	400	400	0	400	400	0	0	0	0	0	0	400	400	0	0	375	0	400	0	400	75	400	0	300	400	0	0	0	0	0
chr1_7465100_7465800	0	700	700	700	0	700	0	700	600	700	700	700	25	0	25	225	0	300	0	700	700	0	700	450	0	0	600	525	475	0	0	25	0	0	0	0	625	0	600	475	700	0	0	700	0	0	0	0	0
chr1_7516200_7516600	0	400	400	400	0	400	0	400	250	400	400	0	375	225	0	225	375	25	0	400	400	0	400	400	300	0	0	0	0	0	150	375	0	0	400	0	400	0	400	0	400	0	0	400	0	0	0	0	0
chr1_7529850_7530250	0	400	300	300	0	400	0	400	400	400	400	375	300	400	225	0	0	0	400	400	250	0	400	400	0	0	0	0	0	0	0	400	0	0	400	0	400	0	400	300	400	400	0	375	0	0	0	0	375
chr1_7531550_7531950	0	375	0	0	0	400	0	400	250	400	400	325	325	0	400	225	0	0	0	400	400	0	400	400	0	0	0	0	0	0	0	400	0	0	175	0	0	0	250	0	400	325	0	400	0	0	0	0	0
chr1_7538800_7539100	0	300	300	200	0	300	275	300	300	300	300	300	200	125	250	0	0	100	0	300	300	0	300	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	0	250	0	0	300	0	0	0	0	0
chr1_7539300_7539900	0	600	600	600	0	600	450	600	600	600	600	600	450	0	600	0	450	75	450	600	600	0	600	525	600	0	0	0	0	0	0	450	0	0	75	0	225	0	375	450	600	525	0	375	0	0	450	0	0
chr1_7578900_7579200	0	300	300	0	0	300	150	300	300	300	300	300	300	75	300	0	0	0	0	300	300	0	300	75	0	0	0	0	0	0	0	300	0	0	75	0	75	0	300	0	300	150	300	300	0	0	0	0	0
chr1_7588950_7589350	0	400	0	375	0	400	0	400	300	400	400	400	400	0	400	0	0	0	0	400	250	0	400	400	0	0	0	0	0	0	175	0	0	0	400	0	400	0	0	0	400	0	0	400	0	0	0	0	175
chr1_7597000_7597400	0	400	0	275	0	400	350	350	400	400	400	400	400	400	350	125	200	200	0	400	400	0	400	400	400	0	0	0	0	50	0	400	0	0	0	0	350	0	125	400	400	400	0	400	0	0	0	0	50
chr1_7612250_7612550	0	300	300	0	0	300	0	300	0	300	300	300	300	0	25	250	0	0	0	300	300	0	300	300	300	0	275	0	0	0	0	0	0	0	275	0	125	0	300	0	300	300	0	300	0	0	0	0	275
chr1_7614600_7615050	0	450	150	450	0	450	150	450	75	450	450	450	450	0	450	300	0	0	0	450	75	0	450	450	375	0	75	0	0	0	0	450	0	0	450	0	75	0	0	150	450	0	0	450	0	0	0	0	0
chr1_7615650_7616050	0	400	400	400	0	300	0	400	400	400	300	400	400	25	300	225	0	0	175	375	400	0	400	400	300	0	0	400	0	0	0	400	0	0	400	0	0	0	400	0	400	400	0	400	0	0	0	0	0
chr1_7619100_7619700	0	600	600	300	0	600	300	600	600	600	600	600	600	225	0	0	0	0	450	600	600	0	450	525	300	0	0	225	600	0	0	600	0	0	600	0	375	0	0	600	600	0	0	375	0	0	0	0	0
chr1_7701150_7701900	0	750	750	750	0	750	0	750	750	750	75	150	750	750	450	0	75	750	0	750	300	0	750	525	600	0	0	0	0	0	0	750	0	0	750	0	300	0	375	0	675	225	0	225	0	0	0	0	0
chr1_7707050_7707450	0	400	400	400	0	400	0	400	400	400	400	400	400	400	0	400	0	400	75	400	0	0	400	400	400	0	0	0	0	0	0	0	0	0	375	0	150	0	0	0	400	0	0	0	0	0	0	0	25
chr1_7708150_7708450	0	300	275	300	50	300	0	300	300	300	300	300	300	0	0	300	0	300	275	275	0	0	300	300	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	300	0	0	0	0	300	0	0	0
chr1_7712400_7712850	0	450	450	450	0	450	0	450	450	450	450	375	450	450	150	150	0	450	0	450	0	0	450	450	450	0	0	0	0	0	0	0	75	0	450	0	0	0	450	0	450	0	75	450	0	450	150	0	450
chr1_7732350_7732900	0	550	550	550	0	550	0	550	0	550	450	550	525	550	550	0	0	100	0	550	400	0	550	550	0	0	375	0	0	0	0	300	0	0	550	0	0	0	150	0	550	550	0	400	0	0	0	0	375
chr1_7740150_7740700	0	550	550	525	0	550	0	550	550	450	550	550	550	0	400	300	450	225	175	550	550	0	550	550	550	0	525	75	0	0	550	150	225	550	550	225	75	0	550	75	550	0	225	75	150	550	550	225	175
chr1_8092950_8094200	0	1250	1250	1250	0	1250	1050	1250	1250	300	600	1250	1250	0	1250	50	150	875	0	1250	1025	0	75	1250	225	0	300	0	0	0	0	525	425	0	1175	0	0	0	0	0	1250	525	725	725	0	450	0	0	0
chr1_8109100_8109450	0	300	350	350	225	350	0	350	350	350	350	350	350	0	350	350	275	350	0	350	350	0	350	350	350	0	0	0	50	0	0	350	350	0	350	0	0	0	0	0	275	0	0	0	0	0	0	0	0
chr1_8149700_8150050	0	350	350	350	325	350	350	350	350	350	350	350	250	350	350	0	350	0	25	325	350	0	350	350	0	0	0	325	250	0	0	350	0	0	0	0	0	0	0	100	250	0	0	0	0	0	0	0	0
chr1_9067050_9067850	0	375	800	800	0	800	50	800	800	800	725	800	800	0	800	0	0	375	0	800	800	0	800	75	450	0	0	0	525	0	0	0	0	0	425	0	0	0	750	0	525	0	450	75	0	0	0	0	0
chr1_9078300_9078600	0	300	300	300	150	300	0	300	300	150	300	300	300	225	225	0	150	0	0	300	150	0	300	300	300	0	0	0	0	0	300	300	0	0	300	0	0	0	0	0	300	150	300	0	0	75	300	0	300
chr1_9296900_9297350	0	450	450	450	25	275	350	450	450	450	450	450	400	0	0	0	0	200	0	450	450	0	450	275	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	25	0	450	100	0	0	0	0	0
chr1_9315700_9316200	0	500	500	0	0	500	125	500	500	500	500	500	500	150	350	200	0	0	0	500	500	0	500	500	50	0	0	0	0	0	0	0	0	0	500	0	0	0	75	0	500	300	425	500	0	0	0	0	125
chr1_9321650_9322000	0	350	350	325	0	350	0	350	350	350	0	0	250	0	0	0	0	0	0	350	350	0	350	350	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	350	0	0	0	0	0	0	0	0
chr1_9331950_9332700	0	750	750	750	450	225	75	750	750	750	750	750	750	0	0	0	0	0	0	750	750	0	750	750	750	0	0	0	0	0	0	0	0	0	750	300	0	0	675	300	750	0	0	150	0	0	0	0	0
chr1_9380550_9380950	0	400	325	0	0	175	0	400	400	400	75	400	400	0	400	75	0	0	0	400	400	0	400	400	0	0	0	100	400	75	0	0	0	0	400	0	0	0	400	0	375	0	0	300	0	0	0	0	0
chr1_9391050_9391350	0	300	300	300	225	300	75	300	300	300	300	300	225	150	0	225	0	0	0	225	300	0	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	0	0	225	0	0	0	0	0
chr1_9418700_9419000	0	300	300	300	0	100	125	300	0	300	300	300	300	0	175	0	0	0	0	300	275	0	125	300	300	300	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	0	0	300	0	0	0	0	0
chr1_9426900_9427200	300	300	300	300	0	300	300	300	300	300	300	300	300	0	0	0	0	0	0	300	300	0	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	0	300	0	0	75	0	0	0	0	0
chr1_9429000_9430750	0	150	1750	1200	0	975	25	1750	1750	1750	1750	1750	1725	0	0	0	0	0	0	1725	225	0	1750	1750	0	0	0	0	0	0	0	0	0	0	1750	0	0	0	0	0	1725	0	0	375	450	0	0	0	0
chr1_9432850_9433300	0	450	450	450	0	450	125	450	450	450	450	450	450	0	0	0	0	350	0	450	425	0	450	450	0	0	0	400	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_9433550_9433950	0	400	100	400	0	400	75	400	400	325	400	400	0	0	0	0	0	0	0	400	150	0	400	400	0	0	0	25	0	0	0	0	0	0	400	0	0	0	300	0	375	150	225	150	0	0	0	0	0
chr1_9437900_9438200	0	300	250	300	0	300	300	275	275	300	300	300	300	0	300	25	0	0	0	300	300	0	100	300	0	0	0	300	0	0	0	0	0	0	125	0	0	0	0	0	275	300	0	0	0	0	0	0	0
chr1_9438700_9439050	0	350	300	350	0	350	225	350	350	350	350	350	350	350	125	0	0	0	0	350	350	0	350	350	0	0	0	0	0	0	0	0	0	0	350	0	0	0	350	0	350	350	0	350	0	0	0	0	0
chr1_10174950_10175250	0	300	300	300	0	300	225	300	150	300	300	300	0	300	0	300	300	300	300	300	225	0	300	300	300	0	0	300	300	300	300	300	0	300	300	0	300	0	300	300	300	300	0	300	0	0	0	0	0
chr1_11387700_11388000	0	300	300	300	0	0	0	300	300	300	300	300	300	0	300	0	0	0	0	300	300	0	300	300	0	0	0	150	0	0	0	0	0	0	300	0	0	0	0	0	300	0	0	0	0	0	0	0	0
chr1_11418950_11419600	0	650	650	650	25	650	100	650	650	650	650	650	650	325	650	100	0	550	0	250	650	0	650	650	325	175	0	175	0	0	0	0	0	0	175	0	0	0	400	0	475	0	0	250	0	0	250	175	25
chr1_11442650_11443050	0	400	400	0	0	400	0	400	250	400	400	400	400	300	400	150	400	400	325	0	400	0	400	400	400	0	0	325	75	0	0	400	0	0	375	0	400	0	400	0	400	0	0	400	0	0	0	0	0
chr1_11446700_11447300	0	600	400	575	0	600	0	600	600	600	600	600	475	600	600	600	600	0	125	575	600	0	600	600	575	300	0	0	375	600	500	500	0	0	500	0	600	0	600	575	600	425	0	575	0	0	0	0	0
chr1_11473950_11474400	0	450	450	300	0	450	150	450	375	450	450	450	225	225	450	450	450	75	150	450	75	0	450	450	300	300	0	450	375	450	0	450	0	0	450	0	450	0	450	0	450	75	150	450	0	0	0	0	0
chr1_11554150_11554600	0	450	450	450	0	450	50	450	450	450	450	450	450	250	0	450	125	450	0	50	425	0	450	450	0	50	0	0	50	0	0	450	0	0	450	0	450	0	0	0	275	0	0	450	0	100	0	0	0
chr1_11558600_11559000	0	400	400	225	0	400	0	400	400	400	400	400	400	400	375	400	400	400	0	400	300	0	225	400	150	0	400	100	0	0	0	375	100	0	375	0	0	0	0	400	400	0	150	0	0	0	0	0	0
chr1_11567000_11567300	0	300	300	300	0	300	125	300	100	300	300	275	300	0	275	200	200	200	0	300	125	0	300	300	0	50	0	100	300	300	0	275	0	0	0	0	300	0	300	200	300	300	0	50	0	0	0	0	0
