A.H3K4me1.intersect.value	CLL.A34019.CEMT_4.H3K4me1.hg38.A34019_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34035.CEMT_5.H3K4me1.hg38.A34035_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34074.CEMT_6.H3K4me1.hg38.A34074_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34938.CEMT_26.H3K4me1.hg38.A34938_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34945.CEMT_27.H3K4me1.hg38.A34945_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34952.CEMT_28.H3K4me1.hg38.A34952_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34959.CEMT_29.H3K4me1.hg38.A34959_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35236.CEMT_25.H3K4me1.hg38.A35236_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35243.CEMT_30.H3K4me1.hg38.A35243_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60643.CEMT_94.H3K4me1.hg38.bwa-sb.IX4413.C958UANXX_6_ATCACG.FindER2.bed.remDups.bed.intersect.value	CLL.A60650.CEMT_95.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_CTAGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60657.CEMT_96.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_AACTTG.FindER2.bed.remDups.bed.intersect.value	CLL.A60670.CEMT_97.H3K4me1.hg38.bwa-sb.IX4412.C958UANXX_5_ACGATA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135686_EGAR00001139768_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133242_EGAR00001137328_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215953_EGAR00001228604_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215622_EGAR00001228081_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133247_EGAR00001137334_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272679_merged2runs_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001231900_EGAR00001245926_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001215636_EGAR00001228045_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001272596_EGAR00001300137_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234407_EGAR00001248465_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291824_EGAR00001320548_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272600_EGAR00001300131_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272621_EGAR00001300048_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272624_EGAR00001300051_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272707_EGAR00001300114_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272668_merged3runs_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001364257_EGAR00001401411_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272656_EGAR00001300003_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272661_EGAR00001300008_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272650_EGAR00001299997_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419429_EGAR00001456616_MBC_H3K4me1_PAIRED.FindER2.bed.intersect.value	EGAN00001276795_EGAX00001304981_EGAR00001334464_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276796_EGAX00001304983_EGAR00001334466_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001305005_EGAR00001334422_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326452_EGAR00001355725_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305085_EGAR00001334364_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305061_EGAR00001334388_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326574_EGAR00001355824_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326490_EGAR00001355777_usMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358538_EGAX00001371128_EGAR00001408501_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358558_EGAX00001371127_EGAR00001408500_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	GCBC.A68886.CEMT_129.H3K4me1.hg38.bwa-sb.IX5126.CAVYBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70848.CEMT_134.H3K4me1.hg38.IX5208.CAVPBANXX_1_ATCACG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70855.CEMT_135.H3K4me1.hg38.IX5209.CAVPBANXX_2_GATCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70862.CEMT_136.H3K4me1.hg38.IX5210.CAVPBANXX_3_ACCCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70869.CEMT_137.H3K4me1.hg38.IX5211.CAVPBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70876.CEMT_138.H3K4me1.hg38.IX5213.CAVPBANXX_6_CAAAAG.FindER2.bed.remDups.bed.intersect.value
chr22_23832900_23833700	0	425	800	500	0	800	0	800	800	800	800	800	800	800	500	800	0	0	800	800	0	150	75	0	800	0	375	0	525	0	450	800	450	800	150	800	75	800	800	800	800	800	750	0	0	0	0	0	0	425
chr22_37146050_37146350	300	300	300	275	0	300	0	125	300	300	300	300	300	0	0	0	0	0	300	300	25	300	250	0	300	0	0	0	0	0	0	300	300	0	0	300	200	275	0	0	300	0	200	0	0	300	25	300	125	200
chr22_37146650_37147200	550	550	550	550	550	550	0	550	550	550	550	550	550	0	0	250	0	0	550	550	0	550	525	0	550	450	0	0	0	0	0	550	550	0	0	550	550	550	300	0	550	0	550	550	550	550	375	550	550	550
chr22_37247700_37248050	350	350	350	350	50	350	150	350	350	350	350	350	350	350	0	350	125	0	350	0	0	0	275	350	350	350	0	350	350	225	75	350	350	350	150	350	350	350	350	0	350	350	125	0	350	350	350	350	350	350
chr22_46484350_46484750	400	400	400	400	50	400	0	400	400	400	275	400	400	0	0	0	0	0	400	0	0	400	400	0	275	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	400	0	0	400	0	125	0	0	0	0
chr3_4500900_4501200	300	300	300	300	75	300	0	300	300	300	225	300	300	300	300	300	300	300	300	0	0	0	300	300	0	300	300	300	300	300	300	0	300	300	300	0	300	300	300	300	300	0	150	0	300	300	300	300	300	300
chr3_4604250_4604550	225	300	300	300	75	300	0	300	300	300	300	300	300	300	300	300	0	300	300	0	0	150	300	300	0	300	300	300	300	300	300	0	150	300	300	300	75	300	300	300	300	0	150	0	150	300	75	225	225	300
chr3_4623050_4623450	400	400	400	400	325	400	375	400	400	400	400	400	400	75	400	400	0	400	400	400	0	250	375	400	0	325	400	400	400	400	400	0	400	400	400	0	0	400	400	400	400	375	0	0	250	325	0	400	175	0
chr3_5121600_5121900	300	150	75	300	300	300	150	300	300	300	300	300	300	0	300	300	150	300	300	225	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	225	300	300	300	75	300	300	300	300	300	300	300
chr3_9176250_9176600	350	275	350	350	275	350	200	350	350	350	350	350	200	0	0	0	0	0	350	350	0	350	200	0	50	350	0	0	0	0	0	50	275	350	0	125	350	0	0	0	350	50	200	125	350	350	275	350	350	350
chr3_10391400_10391700	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300
chr3_11604300_11604600	75	300	300	300	75	300	0	300	300	300	300	300	300	0	0	0	0	0	300	0	0	0	300	300	300	300	0	0	0	0	75	300	300	300	0	300	300	300	300	0	300	300	75	0	300	300	300	150	300	300
chr3_15260100_15260550	450	450	0	150	0	450	0	450	450	450	450	450	450	0	300	375	450	0	300	75	0	450	0	0	225	0	0	450	300	0	375	0	0	0	0	0	375	450	0	375	450	0	0	0	0	0	0	0	0	0
chr3_15351450_15351800	350	350	350	350	0	0	200	350	350	350	350	350	350	0	275	350	125	350	350	0	0	300	350	0	200	0	350	0	350	0	0	350	350	0	350	0	0	200	0	350	350	0	300	200	0	0	0	150	225	0
chr3_19669250_19669600	175	350	325	350	0	350	0	350	350	350	350	350	350	0	325	0	350	0	0	300	0	325	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	325	350	0	0	0	0	0	0	0	0	0
chr3_25774600_25774900	300	300	100	175	0	275	275	300	300	300	275	300	0	0	0	300	0	0	300	300	0	50	0	0	300	0	0	0	0	125	0	300	0	0	300	300	0	0	0	0	300	0	0	0	0	0	0	0	0	0
chr3_31807000_31807450	450	350	450	450	0	450	0	450	250	450	450	450	450	0	0	450	25	100	425	425	0	50	0	450	0	0	0	0	200	0	0	0	200	350	200	0	0	450	200	275	425	125	0	0	0	0	0	0	0	0
chr3_31998000_31998300	300	150	300	300	225	300	300	300	300	300	300	300	300	0	300	75	300	300	300	75	0	300	300	300	0	300	225	300	300	300	0	75	300	300	300	300	300	300	300	300	300	150	0	300	300	300	300	300	225	225
chr3_32469000_32469300	0	300	300	300	0	300	0	300	300	300	300	300	300	300	300	300	300	75	75	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300
chr3_42477600_42477950	350	350	350	150	0	350	125	350	350	350	350	350	300	0	0	350	0	0	350	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	300	0	0	0	0	0	0
chr3_42508800_42509350	550	550	550	0	0	550	75	450	550	550	550	550	550	0	0	0	400	0	300	325	0	550	550	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3_53191350_53192350	1000	75	1000	1000	75	1000	325	1000	1000	1000	1000	1000	1000	550	375	0	675	0	1000	600	0	1000	1000	1000	1000	1000	375	1000	700	250	600	1000	1000	1000	700	1000	1000	1000	1000	675	1000	1000	550	0	1000	1000	1000	1000	1000	1000
chr3_53193100_53193450	200	350	350	350	0	350	50	350	350	350	350	350	350	0	75	75	0	0	350	0	0	275	350	350	350	350	0	350	0	50	0	350	350	350	150	350	350	350	350	150	350	350	0	50	350	350	350	350	350	350
chr3_53808400_53808700	300	300	0	300	0	300	0	0	300	300	300	300	300	0	0	0	25	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0
chr3_58336800_58337100	300	300	300	300	300	300	150	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300
chr3_58419050_58419600	375	375	550	550	0	550	300	550	550	550	550	550	525	0	0	100	0	100	550	0	0	550	550	550	550	550	100	550	550	550	375	550	550	550	100	550	550	550	550	175	550	550	0	0	550	550	550	550	550	550
chr3_64163550_64164300	0	750	750	600	0	750	0	600	750	750	750	750	750	0	0	225	225	0	750	750	0	750	750	750	750	750	0	0	0	0	225	750	750	750	0	750	750	750	750	0	750	750	750	750	750	750	750	750	750	750
chr3_71259900_71260850	950	950	950	450	0	950	300	950	950	950	950	950	950	575	375	950	225	650	950	825	0	650	950	350	725	950	150	950	950	200	950	650	950	950	950	650	950	950	425	950	800	950	0	0	950	725	575	950	800	950
chr3_72409550_72409850	300	200	300	275	275	275	125	300	200	300	300	300	300	300	300	300	250	300	300	300	0	300	275	300	300	0	300	300	300	300	300	300	0	300	300	300	0	300	300	300	300	125	0	300	300	300	300	300	300	300
chr3_112849400_112849800	0	400	400	400	0	400	400	400	400	400	400	400	400	400	175	325	400	0	400	400	0	400	400	400	400	400	25	400	400	250	400	400	400	400	400	0	400	400	400	400	400	400	400	400	400	400	175	400	400	25
chr3_113686200_113686600	0	400	400	375	0	400	150	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	0	400	0	300	400	400	400	400	400	0	225	400	400	225	300	400	0	400	400	225	0	0	0	100	0	250	0	0
chr3_120028550_120028950	300	400	400	400	0	400	0	400	300	400	400	400	400	400	225	400	0	400	400	375	0	250	0	75	0	0	400	400	400	400	400	0	0	400	400	0	400	400	400	400	400	400	400	325	25	400	0	0	25	100
chr3_123604950_123605550	375	600	600	600	0	600	300	600	600	600	375	600	0	0	0	0	150	0	600	0	0	600	600	600	600	600	0	0	0	225	0	450	600	600	0	600	600	600	600	0	600	600	0	0	600	600	600	600	600	600
chr3_126943550_126944250	175	675	700	700	0	700	75	600	700	700	700	700	700	600	700	700	700	600	700	700	300	525	700	450	375	525	675	700	700	700	700	600	700	700	700	150	525	700	700	700	675	700	150	700	525	525	150	75	300	700
chr3_128188350_128188900	0	550	550	550	0	550	0	525	550	550	550	525	550	325	150	150	150	0	550	0	0	100	525	75	0	0	250	450	550	150	250	225	0	550	550	0	0	550	550	550	550	0	0	100	0	0	0	0	0	0
chr3_129097500_129097800	300	300	300	300	300	300	0	300	300	300	300	300	300	0	0	0	0	0	300	300	0	300	300	0	0	0	0	0	0	0	300	0	0	0	0	300	0	75	0	300	300	0	0	0	0	0	0	0	0	0
chr3_129609000_129609300	300	300	300	300	300	300	0	300	300	300	300	300	300	0	150	0	0	0	300	300	0	300	300	0	0	225	0	150	0	0	0	0	0	300	150	150	300	0	0	0	300	0	300	300	0	0	0	0	0	0
chr3_129775200_129775600	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	400	400	225	400	400	0	400	400	400	400	400	400	400	400	400	400	300	400	400	400	400	400	400	400	400	400	0	250	400	400	400	400	400	400	400
chr3_177037250_177037650	0	375	400	400	0	400	0	0	400	400	400	400	400	0	0	0	0	0	400	400	0	300	400	400	400	400	0	0	0	0	0	400	400	0	0	400	400	400	0	0	400	0	0	0	400	400	400	400	400	400
chr3_183160950_183161300	350	350	350	350	350	350	200	350	350	350	350	350	350	0	350	350	350	0	350	350	0	350	350	350	350	200	350	350	350	50	50	350	350	0	350	350	350	350	350	350	350	350	0	350	125	200	50	200	350	275
chr3_183546050_183546850	800	800	800	800	800	800	800	800	800	800	800	800	800	300	800	800	800	0	800	775	0	750	800	800	800	800	625	625	800	800	300	800	800	800	800	800	800	800	800	700	800	800	800	525	800	800	800	800	800	800
chr3_188087250_188087750	0	500	500	375	0	500	0	500	500	500	500	500	500	0	0	0	0	0	500	500	0	500	500	500	500	500	200	0	0	350	0	500	500	350	50	500	500	0	0	50	500	300	0	0	500	500	500	500	500	500
chr3_188124900_188125200	300	300	300	300	225	300	0	300	0	300	300	300	300	0	300	300	300	0	300	300	0	0	300	150	0	300	300	0	225	0	0	0	300	0	0	0	300	0	0	0	300	0	0	150	300	300	300	300	300	300
chr3_188267000_188267350	0	350	350	350	0	350	0	100	325	350	350	350	350	100	0	175	325	0	350	350	0	350	0	0	0	350	350	0	0	0	0	350	350	350	0	0	350	350	0	250	350	0	250	0	350	350	350	350	350	350
chr3_195164850_195165150	300	300	0	225	0	300	0	300	300	300	300	300	300	0	0	0	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	300	0	75	0	300	0	75	300	0	0	150	0	0	0	0	0	0
chr3_195889750_195890100	200	200	125	125	0	350	350	50	350	350	350	350	350	0	150	350	350	0	350	350	0	350	0	350	350	0	300	350	350	350	350	350	0	350	350	350	350	350	350	300	350	350	0	125	0	0	0	0	0	0
chr4_120900_121350	0	450	375	450	75	375	225	450	450	450	450	450	450	450	450	450	450	375	0	450	0	450	450	150	450	450	450	450	450	450	450	450	450	450	450	450	450	375	225	450	450	375	450	450	450	450	450	450	450	450
chr4_216050_216750	0	700	675	700	0	700	0	700	700	700	700	675	700	700	0	700	450	450	0	700	0	700	700	300	700	700	675	450	600	450	525	700	700	0	700	700	700	700	450	250	700	0	0	0	700	700	700	700	700	700
chr4_313200_313900	600	600	700	375	300	700	0	700	700	700	700	700	700	25	625	700	600	0	250	700	0	700	25	0	700	700	700	700	700	0	550	700	700	25	625	700	700	400	0	700	700	0	0	0	700	700	700	700	700	700
chr4_314550_314950	325	400	400	400	0	400	400	400	400	400	400	400	400	400	400	375	400	75	400	400	0	400	250	0	400	400	400	400	400	400	400	400	400	150	400	400	400	400	0	375	400	400	0	300	400	400	400	400	400	400
chr4_319700_320100	400	300	400	400	0	400	0	400	400	400	400	400	400	225	300	0	150	300	0	400	0	400	0	0	400	400	0	0	375	0	0	375	400	0	300	150	400	0	0	0	400	0	0	0	400	400	400	400	400	400
chr4_479450_479800	175	325	0	250	0	350	175	175	350	350	350	350	350	0	250	350	350	100	300	350	0	350	350	0	350	350	250	0	350	325	250	350	350	350	325	350	350	350	0	0	350	0	250	350	350	350	350	350	350	350
chr4_482450_482750	200	300	300	300	0	300	300	300	300	300	300	200	300	50	0	200	0	200	200	300	0	275	125	50	0	300	275	0	200	50	25	0	300	275	300	0	300	50	0	125	300	0	0	0	300	300	300	300	300	300
chr4_710500_710800	300	300	300	300	300	300	125	300	300	300	300	300	300	300	200	300	300	0	300	300	0	0	0	0	300	0	100	125	300	0	50	125	50	300	300	300	50	300	0	300	300	300	300	300	0	0	0	0	0	0
chr4_713950_714450	350	350	500	200	0	500	200	350	500	500	500	500	500	500	500	500	200	0	500	500	0	450	300	350	0	0	225	125	500	500	500	375	375	500	500	150	0	500	500	500	500	375	0	75	0	0	0	0	0	0
chr4_1300600_1300900	300	300	300	0	0	300	125	300	300	300	300	300	300	250	275	300	300	0	50	300	0	275	0	0	200	0	0	0	0	300	125	0	300	300	300	0	0	300	0	300	300	0	250	300	0	0	0	0	0	0
chr4_2879250_2879550	300	300	300	300	150	300	300	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0	300	300	0	0	300	300	150	150	300	0	0	300	0	0	0	0	75	300	300	0	0	0	0	0	0	0	0	0
chr4_8274800_8275150	250	350	0	0	0	350	0	0	350	350	350	250	350	0	0	0	350	0	350	350	0	350	325	0	0	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	350	0	350	25	0	0	0	0	0	0
chr4_8277500_8278700	1025	1200	1200	800	0	1100	0	0	0	1200	1200	1200	1200	100	0	0	550	0	1200	1175	0	1200	0	0	425	275	0	350	275	0	325	550	425	1200	1200	1200	125	400	175	425	1200	475	275	575	0	0	0	0	0	0
chr4_26085100_26085400	300	300	275	300	0	300	125	300	300	300	300	300	300	0	0	0	0	0	300	300	0	0	250	0	300	0	0	0	0	0	0	300	0	0	0	300	300	0	0	0	0	0	300	0	200	300	0	0	0	0
chr4_26375450_26375800	175	350	350	350	0	250	0	350	350	350	350	350	350	0	250	100	0	350	0	325	0	175	350	350	0	250	0	100	250	350	0	0	0	350	175	0	350	0	0	0	350	0	0	0	0	325	0	0	100	250
chr4_39733200_39733500	300	300	300	300	0	300	300	300	300	300	300	300	300	300	75	0	300	300	300	300	0	300	300	300	0	300	0	0	300	300	0	0	300	300	75	225	300	300	0	0	300	0	0	0	300	300	225	300	300	300
chr4_47505300_47505750	450	450	450	0	0	450	0	450	450	450	450	450	450	450	450	450	450	450	450	375	0	225	450	375	0	450	450	450	450	450	450	0	450	450	450	225	0	450	0	450	450	0	0	0	450	450	450	450	450	450
chr4_48563700_48564050	350	0	350	350	0	350	200	350	350	0	350	350	350	0	0	0	0	0	350	0	0	350	350	350	350	350	0	0	0	0	0	275	350	125	0	350	350	350	0	0	350	0	0	0	350	350	350	350	350	350
chr4_77806950_77807400	450	375	450	450	0	450	375	450	450	450	450	450	450	450	450	450	450	450	450	225	0	450	300	450	450	225	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	450	450	450	450	450	450	450
chr4_85921650_85921950	300	300	300	0	0	0	0	300	300	300	300	300	300	0	0	0	0	150	300	300	0	300	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	300	0	0
chr4_113355350_113356050	675	700	700	600	0	700	450	700	700	625	675	700	700	700	625	700	700	100	675	600	0	700	450	700	600	675	700	700	700	700	525	700	675	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700
chr4_114630950_114631250	275	300	300	300	300	300	50	300	300	300	300	300	300	0	300	300	300	300	300	300	0	300	300	300	0	200	300	300	300	300	300	0	300	300	300	0	300	300	300	300	300	300	0	0	300	300	125	300	300	300
chr4_143911800_143912250	450	0	450	450	0	450	0	450	450	450	0	450	375	75	0	450	225	0	450	450	0	450	450	75	450	450	225	150	300	150	450	375	450	75	300	450	450	150	0	75	450	450	0	450	450	450	450	450	450	450
chr4_150973500_150973850	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	50	0	350	350	350	350	350	350	350
chr4_164977200_164977900	700	0	700	700	0	0	100	700	0	700	700	700	700	75	175	700	325	75	700	675	0	700	700	700	700	700	700	700	700	700	675	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700
chr5_282550_282850	300	300	200	0	0	300	0	300	300	300	300	300	300	0	300	0	0	300	0	300	0	0	300	0	0	0	0	125	0	300	0	0	0	300	0	0	0	300	0	0	300	0	0	0	0	0	0	0	0	0
chr5_1340150_1340600	450	450	450	350	0	450	450	275	450	450	450	450	450	0	0	450	0	0	425	450	0	0	400	450	450	450	275	0	0	0	125	450	450	450	0	450	325	450	0	275	450	0	0	0	0	450	50	200	50	0
chr5_10696000_10696300	300	300	300	300	300	300	300	300	300	300	300	300	300	250	125	300	300	0	300	300	0	300	300	300	300	300	0	125	275	300	0	300	300	300	300	300	300	300	0	275	300	0	125	300	300	300	300	300	300	300
chr5_10702050_10702350	300	300	300	300	300	300	0	300	300	300	300	300	300	225	300	300	0	0	300	300	0	300	300	300	300	300	0	225	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	225	300	300	300
chr5_10705150_10705450	300	300	300	300	300	300	275	300	300	300	300	300	300	300	300	300	300	0	300	275	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	275	300	200	300	300	300	300	300	300	300
chr5_10756850_10757300	450	425	450	450	450	450	125	450	450	450	450	450	450	450	450	450	0	0	450	450	0	450	450	450	450	450	450	450	450	450	0	450	450	450	450	450	450	450	450	450	450	450	0	250	450	450	450	450	450	450
chr5_14258950_14259250	275	300	300	300	0	275	0	300	300	300	0	0	0	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300
chr5_14373900_14374350	0	450	450	450	0	450	0	450	450	450	225	450	450	375	0	375	0	0	450	0	0	450	450	450	450	450	0	450	0	450	0	450	450	450	0	450	450	450	450	0	450	450	0	450	450	450	450	450	450	450
chr5_14744400_14746150	0	1750	0	1725	0	1750	0	1750	1750	1750	1750	1750	1750	1750	1750	1750	1750	1750	1725	600	0	1750	1750	1750	1750	1750	1750	1750	1225	1750	1750	1750	1750	1750	1750	1750	1750	1750	1750	450	1750	1750	375	1750	1750	1750	1750	1750	1750	1750
chr5_14762000_14762600	0	600	600	600	50	600	400	600	600	600	575	600	575	125	600	600	275	125	575	275	0	200	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	425	600	600	350	350	600	600	600	600	600	600
chr5_14790450_14791300	750	825	850	775	0	850	675	850	850	825	825	850	850	375	825	825	0	450	825	150	0	0	850	850	625	850	850	850	825	825	675	625	850	850	675	150	850	850	850	850	850	850	0	0	850	850	850	850	850	850
chr5_14812100_14812650	550	550	525	550	450	550	0	525	550	550	550	550	550	550	550	550	550	550	550	550	0	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550
chr5_14813250_14813800	325	550	550	375	0	400	0	550	175	550	550	550	550	375	0	550	550	450	375	225	0	550	525	550	550	550	550	550	550	550	525	550	550	550	550	550	550	550	525	550	550	450	0	0	550	550	550	550	550	550
chr5_14817750_14818100	350	350	350	350	50	350	200	200	350	350	350	350	350	350	350	350	350	350	350	0	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	350	350	350
chr5_14835150_14835550	400	400	400	400	250	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	0	325	400	400	0	400	400	400	400	400	400	0	400	400	400	0	400	400	325	400	400	400	400	400	400	400	400	400	400	400
chr5_14851500_14852500	1000	1000	1000	1000	675	75	600	1000	1000	1000	1000	1000	1000	975	1000	1000	1000	1000	1000	975	0	750	825	1000	975	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	825	1000	1000	900	1000	1000	1000	675	750	1000	1000	1000	1000	1000	1000
chr5_17475900_17476300	400	400	400	400	400	400	0	400	400	400	400	400	400	400	400	400	400	150	400	400	0	400	375	400	0	400	400	400	400	400	400	0	400	400	400	400	400	225	375	400	400	400	0	400	400	400	400	400	400	300
chr5_36357150_36357750	0	600	600	600	0	600	300	300	600	600	600	600	600	0	0	0	0	0	375	600	0	525	600	0	0	0	0	0	0	0	300	0	0	0	300	450	0	0	450	0	600	0	0	600	0	0	0	0	0	0
chr5_59127500_59127800	300	300	250	175	0	300	0	300	0	0	300	300	300	175	300	300	100	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	250	0	300	300	300	300	300	300
chr5_62333300_62334250	750	950	775	0	0	950	300	925	950	950	950	950	950	175	950	950	525	25	925	925	525	950	850	950	0	950	950	250	950	625	775	0	950	950	950	0	950	950	525	950	950	550	400	0	925	950	25	325	325	175
chr5_66614550_66615100	100	550	550	550	0	550	0	550	0	550	525	550	550	0	0	0	0	0	375	550	0	525	0	0	0	0	0	550	0	0	0	0	550	550	0	0	0	550	550	0	550	550	550	0	0	150	0	0	0	0
chr5_74635650_74636250	600	600	600	450	0	600	300	600	600	600	600	600	600	0	0	0	0	0	450	600	0	600	0	0	0	0	450	0	0	375	600	0	0	600	75	0	0	0	0	75	600	0	0	0	0	0	0	0	0	0
chr5_79274400_79274750	350	350	350	350	200	350	350	350	350	350	350	350	350	0	0	275	0	50	0	0	0	350	0	0	0	0	150	125	125	0	0	0	0	350	275	0	0	0	200	350	350	0	0	0	0	0	0	0	0	0
chr5_108278100_108279150	975	1050	975	300	0	1050	150	1050	1050	1050	1050	1050	1050	450	900	1050	450	1050	1050	375	0	0	825	900	825	0	525	1050	1050	1050	825	675	0	1050	1050	0	0	1050	1050	1050	1050	375	0	1050	375	225	0	300	150	225
