A.H3K27me3.intersect.value	CLL.A34022.CEMT_4.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34038.CEMT_5.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34077.CEMT_6.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34941.CEMT_26.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34948.CEMT_27.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34955.CEMT_28.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34962.CEMT_29.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A35239.CEMT_25.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_CTCAGA.FindER2.bed.remDups.bed.intersect.value	CLL.A35246.CEMT_30.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60646.CEMT_94.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60653.CEMT_95.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A60660.CEMT_96.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A60667.CEMT_97.H3K27me3.hg38.bwa-sb.IX4419.C9587ANXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135679_EGAR00001139765_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135684_EGAR00001139766_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215956_EGAR00001228607_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215954_EGAR00001228605_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171948_EGAR00001185104_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001231898_EGAR00001245924_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272597_EGAR00001300138_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272594_EGAR00001300135_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001231899_EGAR00001245925_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234408_EGAR00001248463_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326545_EGAR00001355700_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272701_EGAR00001300104_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265739_EGAX00001272601_EGAR00001300132_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272617_EGAR00001300044_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272702_EGAR00001300105_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272666_merged3runs_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272690_EGAR00001300083_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272658_EGAR00001300005_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272665_EGAR00001300012_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272654_EGAR00001300001_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272586_EGAR00001300133_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304999_EGAR00001334472_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304996_EGAR00001334421_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305064_EGAR00001334391_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305086_EGAR00001334365_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305083_EGAR00001334362_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001364335_EGAR00001401453_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326521_EGAR00001355883_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326518_EGAR00001355880_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326493_EGAR00001355780_usMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68889.CEMT_129.H3K27me3.hg38.bwa-sb.IX5126.CAVYBANXX_4_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70851.CEMT_134.H3K27me3.hg38.IX5208.CAVPBANXX_1_TGACCA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70858.CEMT_135.H3K27me3.hg38.A70858_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70865.CEMT_136.H3K27me3.hg38.IX5211.CAVPBANXX_4_ACTCTC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70872.CEMT_137.H3K27me3.hg38.IX5212.CAVPBANXX_5_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70879.CEMT_138.H3K27me3.hg38.IX5214.CAVPBANXX_7_CACGAT.FindER2.bed.remDups.bed.intersect.value
chr17_64782400_64782700	0	0	300	0	300	0	300	0	0	50	0	125	0	125	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_65087150_65087550	0	325	0	100	400	0	400	0	0	25	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	25	0	150	0	0	375	0
chr17_68001900_68002200	300	300	0	0	300	0	300	75	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_68172750_68173200	450	225	0	0	450	0	450	0	0	0	0	0	0	150	0	0	0	0	0	0	450	0	0	0	0	450	0	0	0	75	0	0	0	150	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0
chr17_68174250_68175150	900	675	0	750	900	0	900	375	375	0	0	0	0	900	0	0	525	0	0	0	900	0	750	375	0	0	0	600	525	0	0	0	0	0	0	0	0	450	225	0	0	0	0	0	0	0	0	0	525
chr17_68263850_68264250	0	400	0	0	375	100	400	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0
chr17_68273100_68273750	300	0	300	0	375	0	650	0	0	0	0	0	0	525	450	0	425	275	0	0	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_68274450_68274800	0	75	0	0	350	0	350	300	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_68279750_68280150	375	225	250	0	400	0	400	0	0	0	0	0	0	0	0	25	325	250	0	0	400	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0
chr17_68282450_68283100	325	475	25	250	625	0	650	0	0	0	0	0	0	0	0	0	0	300	0	0	600	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0
chr17_68287350_68288200	0	75	0	0	0	0	850	0	0	0	0	0	0	25	375	0	850	0	0	0	825	0	0	0	0	0	0	375	0	0	150	0	0	0	0	0	0	0	450	0	375	0	0	0	0	0	0	0	0
chr17_68289150_68289650	0	0	0	0	0	0	500	0	0	0	0	0	0	275	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0
chr17_68292700_68293050	0	0	0	0	0	0	350	0	0	0	0	0	0	350	350	0	350	75	0	0	350	0	0	0	0	0	0	225	275	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0
chr17_68293700_68294100	150	0	0	0	0	0	400	0	0	0	0	0	0	400	400	75	400	400	0	0	375	0	0	0	0	400	0	400	375	0	375	0	0	0	0	0	0	0	400	0	225	0	0	0	0	0	0	0	0
chr17_68313100_68313400	0	300	0	0	300	0	300	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_68336800_68337300	50	75	0	0	0	0	500	0	125	0	0	0	0	0	75	500	450	125	0	0	500	0	0	300	0	500	0	500	375	50	0	0	0	0	0	0	150	75	375	0	0	0	0	0	0	0	0	0	0
chr17_68347100_68347500	75	0	0	0	375	0	400	0	0	0	0	0	0	0	400	400	150	150	0	225	400	0	300	0	0	0	0	400	400	400	0	0	0	400	0	0	375	75	400	0	0	0	400	0	0	0	0	0	0
chr17_68354150_68354850	0	225	375	0	375	700	700	375	0	0	0	0	0	600	700	700	700	75	0	0	675	0	0	150	0	0	0	700	700	700	700	0	0	0	0	700	0	75	700	0	700	0	0	0	0	0	0	0	0
chr17_68362500_68362950	0	0	150	0	0	0	450	0	0	0	0	0	0	450	450	450	450	225	0	0	450	0	0	225	0	450	0	450	450	450	450	0	0	0	0	450	225	450	450	0	450	0	450	0	0	0	0	0	0
chr17_68367050_68367800	0	0	0	0	0	0	750	0	0	0	0	0	0	0	350	625	750	750	0	0	750	0	0	0	0	750	0	650	750	300	425	0	0	0	0	725	0	0	750	0	525	0	525	0	0	0	0	0	0
chr17_68391250_68391600	50	0	75	0	0	0	350	0	0	0	0	0	0	300	150	0	125	350	0	0	350	0	0	150	0	225	275	350	350	0	350	0	0	0	0	0	350	350	350	0	350	200	0	0	0	0	0	0	0
chr17_68392200_68393000	0	0	0	125	225	0	800	0	0	0	0	0	0	800	150	275	0	300	0	0	800	0	0	300	0	0	0	0	150	0	375	0	0	0	0	75	150	0	75	0	150	0	50	0	0	0	0	0	0
chr17_68426750_68427500	125	0	0	0	750	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_73332700_73333100	50	0	0	0	200	0	400	0	0	0	0	0	0	0	0	0	0	350	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	400	0	0	0	0	0	0	0	0	0	0	0
chr17_81837300_81837600	300	0	0	0	300	225	300	0	0	0	0	0	0	0	0	0	0	0	225	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_82289550_82290000	0	300	0	375	450	0	450	0	75	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	450	0	0	0	0	0
chr17_82792800_82793150	0	0	0	0	350	75	0	350	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_82798800_82799100	0	225	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_12026550_12026900	0	125	0	0	350	125	350	0	0	0	0	0	0	350	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_12028650_12028950	150	150	0	0	300	0	300	150	0	150	0	0	0	0	0	0	0	0	0	75	300	75	0	300	0	225	0	0	0	0	0	0	0	225	0	0	0	0	0	150	75	0	225	0	0	0	0	0	0
chr18_21607350_21607950	525	75	0	0	600	0	600	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_21720750_21721150	0	0	0	0	400	0	400	175	400	0	0	0	0	375	0	375	0	0	0	400	375	225	0	400	0	0	300	0	0	0	0	400	375	0	300	0	375	0	0	0	0	400	0	225	300	400	225	0	400
chr18_21727950_21728650	0	0	450	0	600	0	700	0	525	0	0	0	0	0	0	300	300	700	0	0	700	525	0	700	0	0	0	0	0	100	0	700	0	0	0	0	150	225	300	0	525	700	450	400	100	250	0	325	0
chr18_23142600_23143200	0	0	0	0	600	0	600	0	0	0	0	0	0	600	0	225	0	300	0	0	0	0	0	450	0	375	600	375	0	0	600	600	600	0	600	0	0	450	0	0	0	600	600	600	600	600	600	600	600
chr18_23158850_23159400	550	0	0	0	550	0	550	0	0	0	0	0	0	550	550	550	0	550	375	475	525	0	0	550	0	300	550	550	75	0	0	550	0	0	550	0	550	550	0	0	0	550	550	550	550	550	550	0	550
chr18_23160750_23161150	400	375	0	0	400	0	400	0	0	0	325	0	25	150	0	0	0	0	300	0	400	0	0	150	0	0	0	225	150	375	0	400	0	0	375	0	400	400	0	150	0	400	400	400	25	325	100	0	0
chr18_23164800_23165250	450	300	0	0	450	0	450	0	0	0	0	0	0	150	0	0	0	300	450	0	450	0	375	75	0	75	450	0	75	300	0	450	0	0	75	0	375	450	0	0	0	450	450	450	450	450	450	450	450
chr18_23166500_23167200	250	75	475	0	700	0	700	400	0	0	0	0	0	25	75	0	175	525	0	375	675	0	0	525	0	0	700	300	0	0	0	700	525	0	100	0	600	700	0	0	0	700	700	700	700	700	700	700	700
chr18_23196750_23197550	425	50	0	0	800	0	800	0	0	0	200	0	0	375	75	600	375	800	75	375	800	0	0	800	0	375	800	375	800	800	500	800	300	0	800	800	800	800	800	0	800	800	800	800	0	675	50	450	350
chr18_23197750_23198200	425	425	0	250	450	0	450	0	0	0	125	0	0	0	450	25	275	450	0	0	200	0	0	450	0	450	450	450	450	450	0	450	450	0	200	450	450	450	200	0	450	450	450	175	450	400	450	100	450
chr18_26102000_26102550	525	0	0	0	550	0	550	375	400	0	0	0	0	550	0	0	0	25	0	0	250	0	100	0	0	0	0	0	0	0	375	300	0	0	0	0	0	0	0	0	0	100	0	550	550	550	0	550	0
chr18_29727050_29727450	0	225	0	0	400	0	400	0	0	400	0	100	0	375	75	375	150	0	400	0	400	400	0	0	0	300	0	0	400	375	300	0	0	0	0	0	150	0	400	0	0	400	400	0	0	0	0	0	0
chr18_32706900_32707450	0	0	0	100	550	0	550	0	0	0	0	0	0	0	300	0	0	0	0	400	550	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_32716400_32716800	0	175	0	0	400	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_32726700_32727150	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0
chr18_32743800_32744100	0	0	0	0	150	0	300	75	0	0	0	0	0	0	0	0	300	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_32747550_32747950	0	0	0	0	0	0	400	25	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_32752750_32753100	350	0	0	0	350	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_32753950_32754300	0	0	0	275	0	0	350	0	0	0	0	0	0	350	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0
chr18_32754800_32755450	0	0	0	0	650	0	625	0	0	0	0	0	0	0	0	0	0	0	0	475	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	250	0	475	0	0
chr18_32769000_32769550	550	0	0	0	550	0	550	0	0	0	0	0	0	0	0	0	0	0	0	550	550	0	0	0	0	0	0	0	0	0	0	550	0	0	325	0	100	0	0	0	0	550	0	0	0	0	0	0	300
chr18_32769800_32770300	0	0	0	0	0	0	500	0	0	100	0	0	0	0	0	0	0	25	0	500	500	0	0	0	25	0	0	0	0	0	0	400	0	0	0	0	500	325	0	250	0	500	0	0	0	0	0	0	0
chr18_32771000_32771550	375	0	0	0	525	0	550	0	0	0	0	0	0	0	0	0	0	25	0	550	550	0	0	0	175	175	0	0	0	0	0	175	0	0	0	0	550	550	0	550	0	550	175	0	0	0	0	0	0
chr18_32773450_32773800	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_32903850_32904250	375	0	0	0	225	0	375	0	0	0	0	0	0	400	0	0	0	400	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_32919800_32920150	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_39666150_39666600	375	375	0	150	450	0	450	450	0	0	0	0	0	0	0	0	450	150	0	225	450	450	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0
chr18_46291050_46291350	0	0	0	0	300	150	300	75	0	225	0	0	0	300	0	0	0	0	75	0	300	0	150	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_56548050_56548350	225	300	0	0	300	0	300	300	0	0	0	0	0	300	0	0	0	225	0	0	300	0	300	150	0	300	0	0	0	0	0	0	0	0	0	0	75	225	0	0	0	0	0	0	0	0	300	0	0
chr18_59931500_59932200	175	0	175	175	475	0	700	175	25	0	0	0	0	225	0	375	475	0	0	0	675	0	0	0	0	0	700	300	0	0	675	450	300	0	0	525	450	600	525	0	600	0	0	450	225	525	225	150	0
chr18_59947850_59948250	0	0	0	0	0	0	400	0	75	0	0	0	25	400	0	400	0	150	0	0	375	0	0	400	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	400	0	0	0
chr18_75179600_75179950	250	0	0	350	350	325	350	350	100	0	0	0	0	0	0	0	0	0	0	175	325	0	175	350	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	25	0	325	25	325	0	100	350
chr19_612750_613200	0	0	150	0	450	0	450	450	0	0	0	0	375	0	375	450	450	450	0	450	450	0	0	0	0	450	450	450	450	450	0	450	0	0	450	450	0	75	450	0	300	75	0	0	300	0	75	75	450
chr19_2022000_2022300	300	300	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	150	0	0	0	300	300	150	300	0	150	0	75	0	0	300	0	300	300	300	300	300	300
chr19_2254300_2254600	0	0	0	200	300	0	200	0	0	0	200	0	0	300	300	0	0	100	0	300	300	0	0	0	275	0	300	0	200	0	275	300	300	0	300	0	275	300	0	0	0	300	300	300	300	300	300	300	300
chr19_2298300_2298600	0	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	300	75	0	0	0
chr19_3581700_3582300	0	450	0	600	600	525	600	225	0	0	0	0	0	0	0	0	0	150	0	150	600	0	0	0	0	225	150	0	0	0	0	0	0	0	0	0	0	75	0	0	0	375	225	0	75	0	0	0	0
chr19_3606600_3607350	0	0	0	0	0	0	750	0	0	0	0	0	0	675	375	0	225	0	0	0	750	0	0	750	750	300	750	0	675	750	0	750	750	0	750	0	750	750	0	0	0	750	750	750	750	750	750	750	750
chr19_3639600_3640000	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_3675450_3675750	0	0	75	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300
chr19_5319250_5319550	300	0	0	200	300	0	300	0	0	0	0	0	0	250	250	0	300	0	300	0	300	0	0	300	0	0	0	300	300	0	300	0	0	0	0	25	300	300	300	0	300	0	300	0	0	0	0	0	0
chr19_6484850_6485250	225	25	0	0	400	0	400	0	100	0	0	0	0	0	0	0	0	0	150	0	375	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_7342950_7343700	0	150	0	0	750	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_7479300_7479750	75	0	0	0	450	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_7747100_7747500	0	0	0	0	150	0	400	0	0	0	0	0	0	400	400	300	400	400	400	400	400	0	0	400	400	0	400	400	0	400	250	400	400	0	400	25	400	400	400	300	400	400	400	400	325	400	225	225	400
chr19_7957400_7957900	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_8518050_8518350	0	0	0	0	150	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	0	0	0	0	300	300	0	300	0	0	0	0	0	150	300	150	300	300	300	300	300	300
chr19_8518850_8519500	25	250	0	0	650	0	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	250	0	175	400	650	0	0	100
chr19_10347500_10347850	0	25	0	0	350	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_10404600_10405100	0	0	0	0	0	0	500	0	0	0	0	0	0	425	0	0	0	300	0	0	500	0	0	500	500	425	500	0	0	425	0	200	500	0	500	0	500	500	225	0	0	500	500	500	500	500	500	500	500
chr19_10452900_10453450	0	0	0	0	0	0	550	0	0	0	0	0	0	400	550	550	550	550	0	0	525	0	0	550	550	550	550	550	550	550	550	550	550	0	550	550	550	550	550	0	550	550	550	550	550	550	100	25	550
chr19_10458500_10459200	300	0	0	0	700	0	700	0	0	0	0	0	0	700	25	0	0	700	0	0	0	0	0	250	0	700	550	0	0	25	175	0	0	0	0	0	0	0	0	0	0	0	0	475	0	400	0	0	0
chr19_10479150_10479550	0	0	0	0	300	0	400	0	400	0	0	0	0	0	0	0	400	75	400	0	400	0	0	0	0	0	400	400	0	75	400	400	400	0	400	225	0	0	225	400	400	400	0	0	100	0	0	300	0
chr19_10542400_10542700	50	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
chr19_11547150_11547600	0	0	0	0	450	0	450	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_13097300_13097650	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	350	250	350	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	25	350	350	350	350	350	350
chr19_13781450_13781850	150	0	0	0	400	0	400	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_14428500_14428850	0	0	0	200	350	0	350	0	0	0	0	0	0	125	50	0	50	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	50	50	350	75	350	125	350	50
chr19_14510650_14511400	0	100	0	725	750	200	750	0	750	0	0	0	0	0	0	0	125	0	0	175	725	0	750	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0
chr19_16180050_16180600	150	150	0	375	550	0	550	0	0	0	0	0	0	0	325	0	0	0	325	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	550	150	150	550	550
chr19_16181550_16181850	300	0	0	300	300	0	300	300	0	0	0	0	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	300
chr19_16308700_16309050	75	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	350	300	150	50	0
chr19_17867550_17868050	200	0	0	0	500	300	500	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	125	275	0	0	0	0	0	350	500	200	200	50	500
chr19_18527000_18528000	0	0	0	0	1000	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_18555100_18555600	75	50	75	0	500	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_18779700_18780000	0	0	0	0	300	0	300	0	300	0	0	0	0	0	300	0	150	300	0	0	300	300	300	0	0	300	0	300	300	300	0	300	0	0	0	300	300	300	0	0	300	300	300	225	300	300	0	300	150
chr19_20409400_20409700	0	0	0	125	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	25	0	0
chr19_20999700_21000450	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	750	600	0	0	750	0	0	0	0	750	0	450	0	750	0	0	0	0	0	600	0	0	0	0	600	0	0	0	0	0	0	0	0
