A.intersect.value	CLL.A34020.CEMT_4.H3K4me3.hg38.A34020_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34036.CEMT_5.H3K4me3.hg38.A34036_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34075.CEMT_6.H3K4me3.hg38.A34075_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34939.CEMT_26.H3K4me3.hg38.A34939_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34946.CEMT_27.H3K4me3.hg38.A34946_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34953.CEMT_28.H3K4me3.hg38.A34953_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34960.CEMT_29.H3K4me3.hg38.A34960_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35237.CEMT_25.H3K4me3.hg38.A35237_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35244.CEMT_30.H3K4me3.hg38.A35244_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60644.CEMT_94.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60651.CEMT_95.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60658.CEMT_96.H3K4me3.hg38.A60658_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60669.CEMT_97.H3K4me3.hg38.A60669_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135682_EGAR00001139772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001215957_EGAR00001228608_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001128209_EGAR00001132156_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095891_EGAX00001135680_EGAR00001139770_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001107643_EGAX00001231897_EGAR00001245923_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215621_EGAR00001228080_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001138967_EGAR00001143053_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323202_EGAR00001352518_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291853_EGAR00001320580_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323210_EGAR00001352510_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291851_EGAR00001320578_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323205_merged2runs_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291825_EGAR00001320549_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272592_merged2runs_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272613_merged2runs_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272644_EGAR00001299991_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272704_EGAR00001300108_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272686_EGAR00001300079_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272655_EGAR00001300002_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272660_EGAR00001300007_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272649_EGAR00001299996_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272584_EGAR00001300013_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419444_EGAR00001456638_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304984_EGAR00001334467_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304993_EGAR00001334418_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305087_EGAR00001334366_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305084_EGAR00001334363_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001326449_EGAR00001355722_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001280969_EGAX00001419407_merged2runs_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001295794_EGAX00001326425_EGAR00001355899_GCBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295795_EGAX00001326623_EGAR00001355769_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326617_EGAR00001355763_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326600_EGAR00001355772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295804_EGAX00001326426_merged2runs_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295815_EGAX00001326482_EGAR00001355809_usMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68887.CEMT_129.H3K4me3.hg38.bwa-sb.IX5130.CAVYBANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70849.CEMT_134.H3K4me3.hg38.A70849_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70856.CEMT_135.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70863.CEMT_136.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70870.CEMT_137.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70877.CEMT_138.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value
chr19_6669000_6669600	600	600	600	150	525	525	600	525	600	300	300	450	225	0	0	0	0	0	0	0	600	600	600	600	600	225	0	0	0	225	75	0	0	0	300	375	0	0	225	0	75	375	0	0	600	0	0	150	150	150	225	75	600	375
chr19_7698300_7698650	350	350	350	350	350	350	0	350	350	200	350	125	350	0	350	350	0	350	200	50	350	350	350	350	350	125	0	0	350	350	350	350	0	0	275	0	0	350	350	0	350	350	0	0	350	350	0	0	0	0	0	0	0	0
chr19_8486750_8487250	500	500	500	0	325	475	500	475	375	0	0	300	250	0	0	0	0	0	0	0	0	500	500	500	0	0	0	0	0	0	25	0	0	0	500	0	0	0	175	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0
chr19_8517750_8518050	300	300	300	150	300	300	0	300	300	300	0	300	300	300	0	0	0	0	0	0	300	300	225	300	300	225	0	0	0	0	0	0	0	0	0	225	0	0	300	0	0	0	0	0	300	0	0	0	0	0	0	0	300	225
chr19_10408200_10408250	50	50	50	50	50	50	50	50	50	50	0	50	50	0	0	0	0	0	0	0	50	50	0	50	50	0	0	0	50	0	50	0	0	0	50	50	0	0	50	0	50	50	0	0	50	50	0	0	50	50	0	0	50	50
chr19_10796850_10797900	1050	1050	1050	0	750	750	900	450	1050	0	825	1050	825	0	0	0	0	0	0	0	1050	1050	1050	1050	900	750	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	1050	0	0	0	0	0	0	375	0	0
chr19_14586950_14587300	350	350	350	250	175	350	350	350	350	325	0	350	350	0	25	0	0	350	0	0	350	350	350	350	350	0	0	0	350	350	100	350	0	0	325	350	0	350	0	0	350	350	0	0	350	350	0	100	0	0	0	0	0	0
chr19_16202550_16203700	1150	1150	1150	0	900	700	1050	900	0	525	750	1150	975	0	0	0	0	0	0	0	625	1150	1150	1150	525	0	0	0	0	0	750	0	0	0	850	0	0	0	525	0	0	0	0	0	1150	0	0	475	0	0	0	0	0	0
chr19_16216650_16217500	825	850	850	0	0	850	0	850	850	375	750	775	625	0	0	325	0	675	0	0	700	850	625	850	850	450	0	0	0	0	775	325	0	0	850	550	0	700	0	0	550	700	0	0	850	0	0	175	0	0	0	0	0	0
chr19_16374750_16375150	400	400	400	0	400	400	0	375	375	400	400	400	400	0	0	0	0	0	0	0	0	0	325	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_16503000_16503700	700	700	675	450	0	600	525	525	675	600	0	700	0	0	0	0	0	0	0	0	450	700	700	700	525	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0
chr19_16803800_16804150	350	0	0	350	350	350	350	350	350	350	300	350	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_17545550_17546100	550	550	550	0	0	550	550	550	550	0	375	0	0	0	0	0	0	0	0	0	0	550	550	450	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0
chr19_18119950_18120150	200	200	200	50	125	200	200	200	200	200	200	200	200	0	125	0	0	200	0	0	200	200	200	200	200	125	0	0	125	125	125	0	50	0	200	200	125	0	200	125	200	200	0	0	200	0	0	200	125	200	0	0	200	125
chr19_18708950_18709350	0	0	400	0	0	0	0	400	0	375	400	375	400	0	0	0	0	0	0	0	400	400	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0
chr19_19670800_19671000	200	200	200	200	200	200	200	200	200	125	200	125	200	0	0	0	0	200	0	0	200	200	200	200	50	200	0	0	200	200	125	0	0	0	0	200	0	125	125	0	125	200	0	0	200	200	0	200	0	0	0	0	0	0
chr19_29015600_29015950	0	350	350	0	0	350	350	0	350	350	350	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_34310700_34311000	300	300	300	0	225	300	300	300	300	0	0	300	300	300	0	0	0	0	0	0	300	300	300	300	300	0	0	0	225	0	300	0	0	300	300	0	75	0	0	0	0	0	0	0	300	0	0	225	300	0	300	300	300	300
chr19_34499600_34499900	300	300	300	300	300	300	300	300	300	0	125	300	125	0	125	0	0	125	125	0	300	300	300	300	275	200	0	0	0	50	50	50	0	0	300	300	0	0	200	125	0	275	0	0	300	0	0	125	50	0	0	0	0	0
chr19_35714500_35715300	800	800	800	800	800	800	800	800	800	800	800	800	800	0	0	0	0	0	0	0	800	800	800	800	800	800	0	0	0	75	650	0	675	650	800	800	0	0	800	800	0	800	0	0	800	0	0	800	500	650	0	500	650	725
chr19_38036750_38038800	2050	2050	2050	1875	2050	1725	0	2050	750	1650	1950	1425	1725	0	0	375	0	175	0	0	2050	2050	2050	2050	525	0	0	0	0	0	0	0	0	0	1725	0	0	0	0	0	0	300	0	0	1725	0	0	0	0	0	0	0	0	0
chr19_39363950_39364300	350	350	350	0	0	350	0	350	250	325	0	250	350	0	350	0	0	350	0	0	350	350	350	350	350	350	0	0	0	350	350	0	0	0	0	350	0	0	350	350	350	350	0	0	350	350	182	350	0	0	0	0	0	0
chr19_39827550_39829000	1450	1450	1450	900	1425	1450	1350	1225	1350	300	450	1450	1300	0	0	0	0	0	0	0	1450	1450	1450	1450	0	0	0	0	0	0	0	0	0	600	0	900	0	0	0	0	0	300	0	0	1300	0	0	525	525	0	0	300	0	0
chr19_46845600_46846650	1050	1050	1050	975	1050	1050	1050	1050	1050	975	975	975	900	0	0	0	0	0	0	0	1050	1050	1050	1050	900	975	0	0	0	450	525	0	0	0	975	1050	0	0	1050	900	0	1050	0	0	1050	0	0	1050	0	0	0	0	0	0
chr19_49020900_49021800	900	900	900	825	900	900	900	900	0	825	675	900	825	0	0	0	0	0	0	0	675	900	900	750	675	750	0	0	0	0	450	0	0	0	0	525	0	0	675	525	375	375	0	0	750	0	0	300	300	0	0	450	300	0
chr19_49354800_49355750	950	950	950	575	425	950	575	950	950	800	950	950	875	0	275	50	0	0	125	0	950	950	950	950	950	200	0	0	125	50	275	50	0	0	725	725	0	0	200	0	425	950	0	0	950	200	0	650	0	0	0	0	0	0
chr19_49356750_49357900	1150	1150	1150	975	1050	1150	1050	1150	1150	1150	1125	1150	1050	0	900	600	0	600	600	0	1125	1150	1150	1150	1125	1050	0	0	300	825	1050	0	0	0	1125	1150	0	300	600	375	975	1125	0	0	1150	450	8	1050	750	0	0	0	0	0
chr19_49558100_49561450	3350	3350	3100	2350	3350	2925	2475	3325	3225	3100	2475	975	2850	175	0	0	0	525	0	0	3350	3350	3350	3100	2175	0	0	0	0	825	675	0	0	0	3325	825	0	0	525	0	600	0	0	0	100	0	0	1050	0	0	0	0	0	0
chr19_50498900_50500050	675	1150	1150	0	1050	1150	1150	825	1150	1150	1150	1150	1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_50876400_50877850	1425	1450	375	0	600	675	1000	0	0	1075	150	1425	75	0	0	0	0	0	0	0	0	1450	1450	1350	1450	0	0	0	0	0	0	0	75	0	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_53506100_53506800	675	700	675	600	700	700	700	675	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_54280200_54280350	75	150	150	0	0	0	150	150	150	150	150	75	150	0	150	0	0	150	150	0	150	150	150	150	150	150	0	0	0	0	150	0	0	0	150	150	0	75	150	0	75	0	0	0	150	0	40	150	0	0	0	0	0	0
chr19_54337550_54339300	0	1750	1275	1675	0	0	1750	1575	1750	1750	1750	1750	1750	0	975	0	0	0	1125	0	1750	1750	775	1750	1750	1050	0	0	750	0	0	900	0	0	1750	1750	0	675	1275	525	0	1750	0	0	1750	300	0	1750	0	0	0	0	0	0
chr19_54410850_54411750	825	900	900	900	900	900	900	900	900	900	900	900	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_54662600_54664000	1375	1300	1400	1150	1225	1300	1400	1400	1400	1300	900	1400	750	0	625	0	0	25	0	0	1300	1400	1375	1400	1300	925	0	0	325	775	700	325	700	175	1075	0	0	0	925	775	0	625	0	0	1400	775	0	775	625	0	175	550	175	0
chr2_1221150_1222500	1275	1350	1350	1350	1275	1350	1350	1275	1275	1350	1350	1350	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_2295200_2296050	825	850	825	825	825	850	850	825	825	850	850	850	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_9769400_9769650	0	0	250	0	0	0	0	0	0	0	0	250	0	100	250	0	0	0	0	0	250	250	250	250	250	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0
chr2_10030650_10031250	600	600	600	600	600	600	600	600	600	0	0	0	600	0	525	0	0	0	0	0	600	600	600	0	600	600	0	0	600	600	0	0	0	0	600	600	0	0	0	0	600	600	0	0	600	75	0	0	0	0	0	0	0	0
chr2_15943300_15944050	750	750	750	750	350	725	0	725	750	425	650	500	275	0	725	0	0	0	0	0	650	750	750	750	725	0	0	0	0	0	200	650	200	0	650	0	0	0	0	0	0	0	0	200	750	50	0	0	0	0	0	0	0	0
chr2_15966150_15966250	100	100	100	100	100	100	0	100	100	0	0	100	0	0	100	0	0	100	0	0	100	100	100	100	100	0	0	0	100	0	100	0	0	0	75	100	0	0	75	0	0	0	0	0	100	100	0	0	100	0	0	0	0	0
chr2_16013350_16014700	1350	1350	1350	900	1125	350	0	1250	1350	0	0	1325	0	0	0	0	0	0	0	0	0	1350	1250	1350	1250	0	425	0	0	0	0	0	575	0	1350	0	0	300	0	0	0	0	0	875	1325	50	0	0	0	0	0	0	0	0
chr2_17271600_17272350	750	750	750	0	750	750	0	750	675	750	750	750	750	0	0	0	0	0	0	0	0	300	750	750	750	0	0	0	0	0	750	0	0	0	750	750	0	0	75	0	0	750	0	0	750	0	0	675	150	225	0	0	0	75
chr2_17272700_17273650	850	950	950	525	950	950	0	925	850	950	950	950	950	0	0	0	0	0	0	0	0	925	750	950	925	0	0	0	0	0	0	0	0	0	950	950	0	0	0	0	0	0	0	0	950	0	0	0	0	0	0	0	0	0
chr2_20668450_20668800	350	350	350	350	350	350	350	350	350	350	350	200	350	0	350	350	0	350	0	275	350	350	350	350	350	350	0	0	0	350	350	50	0	0	350	350	0	0	350	350	350	350	0	0	350	350	0	350	0	200	0	0	0	0
chr2_24104300_24104400	100	100	100	0	0	100	0	100	0	100	75	100	0	0	0	0	0	0	0	0	100	100	100	100	100	0	0	0	0	75	0	0	0	75	100	0	100	0	100	0	75	75	0	0	100	75	0	0	100	100	0	75	100	100
chr2_25742400_25743050	650	650	575	650	575	500	50	125	650	650	575	650	575	0	350	0	0	350	0	0	650	650	650	650	650	275	0	0	350	200	350	125	0	0	500	125	0	50	500	50	275	425	0	0	650	200	0	200	50	0	0	0	0	0
chr2_37599500_37599750	250	225	250	250	75	250	225	250	250	225	75	225	150	0	0	0	0	0	0	0	250	250	250	250	225	250	0	0	0	0	0	0	0	150	0	0	0	0	250	75	0	250	0	0	250	0	0	0	150	0	0	150	150	0
chr2_38088350_38089150	775	800	675	700	750	800	800	675	750	800	800	800	800	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_38260250_38261200	950	925	925	850	925	900	450	0	0	900	675	825	825	0	0	0	0	0	0	0	825	950	950	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	925	0	0	0	0	0	0	0	0	0
chr2_43046450_43047150	700	700	700	0	0	700	700	0	675	700	700	700	700	0	0	0	0	0	0	0	0	700	700	700	300	0	25	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	175	700	0	0	400	0	0	0	0	0	0
chr2_54802750_54803100	350	350	350	350	350	350	350	275	350	350	350	350	350	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_59313300_59313750	450	375	450	300	450	450	450	450	450	300	450	450	375	0	0	0	0	0	0	0	450	450	450	450	450	450	0	0	0	375	450	0	0	0	0	450	0	0	450	0	0	450	0	0	450	0	0	450	150	0	0	0	0	0
chr2_85886100_85886300	200	200	200	200	200	200	200	200	200	0	200	0	0	0	0	0	0	50	0	0	200	200	200	200	200	200	0	0	200	125	125	0	0	0	0	200	50	0	0	0	50	200	0	0	200	0	0	200	0	0	0	0	0	0
chr2_101785500_101786050	550	550	450	0	375	550	550	375	525	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_121291950_121292250	300	0	0	300	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_126665650_126666300	650	650	650	0	500	650	300	575	600	600	525	0	600	0	0	0	0	300	0	0	650	650	375	650	575	0	650	0	0	0	0	300	650	0	300	0	650	0	0	0	275	0	0	0	650	600	0	0	300	0	0	0	0	0
chr2_154110200_154110600	400	400	400	400	400	400	400	400	0	400	400	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_154576800_154577700	825	900	750	825	825	900	900	825	825	900	900	900	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_154654650_154655400	675	750	675	675	750	750	750	675	750	750	750	750	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_161134500_161134700	200	200	200	200	0	200	0	200	0	0	200	200	0	0	0	0	0	0	0	0	0	200	200	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0
chr2_189838650_189839550	900	900	750	525	750	900	825	900	900	0	900	825	750	0	0	0	0	0	0	0	600	900	900	900	600	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	900	0	0	0	0	0	0	0	0	0
chr2_197116250_197116750	500	500	475	400	400	500	0	500	375	500	475	400	0	0	0	0	0	0	0	0	175	500	500	500	250	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
chr2_197373750_197374450	675	700	600	700	0	700	700	600	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_198005700_198006000	300	300	300	150	300	0	0	300	0	225	300	300	0	0	0	0	0	0	225	0	0	300	300	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	150
chr2_198277200_198278100	900	900	900	900	900	900	900	900	900	900	900	900	900	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_200468250_200468600	300	350	350	0	0	350	0	300	300	0	0	0	125	0	0	275	0	0	0	0	350	350	200	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	125	0	0	0	150	0
chr2_203867450_203868300	850	850	850	850	850	825	0	825	850	750	825	850	825	0	0	0	0	0	0	0	850	850	850	850	850	0	0	0	0	0	0	0	0	0	850	0	0	0	0	0	0	0	0	0	850	0	0	0	850	825	825	850	850	150
chr2_203869350_203871050	1700	1700	1700	1125	1700	1700	0	1700	1700	1700	1575	1700	1700	0	0	0	0	0	375	825	1700	1700	1700	1700	1700	0	0	0	0	0	0	0	300	0	1700	0	0	0	50	0	0	0	0	375	1700	0	0	0	975	150	825	300	1700	275
chr2_218583050_218583450	0	400	400	0	0	400	400	0	0	400	400	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_222332400_222333250	850	850	825	850	825	850	850	825	825	850	850	850	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_224695250_224696100	850	850	850	825	850	850	850	850	850	850	825	850	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_227643050_227643600	550	550	550	550	550	550	550	450	550	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20_5039000_5039850	850	850	850	775	850	825	700	850	850	675	300	675	300	0	0	0	0	0	0	0	675	850	850	850	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	0	0	0	0	0	0	525	750	375
chr20_17875950_17876650	700	700	700	0	325	375	0	700	600	300	675	600	450	375	625	0	0	0	450	0	700	700	700	700	450	0	0	0	0	0	600	0	0	0	450	450	0	0	0	0	0	0	0	0	700	475	0	0	0	0	0	0	0	0
chr20_18005450_18006100	650	650	650	550	625	650	625	625	625	600	525	475	550	0	325	300	0	400	0	0	650	650	650	650	625	550	0	0	475	550	650	550	0	550	650	625	400	475	650	0	400	325	0	550	650	550	0	475	550	0	0	400	0	650
chr20_20303150_20304100	950	950	850	525	775	0	950	0	0	750	525	400	675	300	0	0	0	0	0	0	925	950	925	825	0	0	0	0	0	0	0	0	0	0	950	0	0	0	0	0	0	0	0	0	950	0	0	0	0	0	0	0	0	0
chr20_24949200_24949500	300	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	300	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	150	0	0	0	300	0	0	0	0	0	0	0	0	0
chr20_32510650_32511750	1100	1100	1100	125	1100	1100	0	1100	0	1100	875	0	0	0	350	0	0	725	275	0	1100	1100	1100	800	725	0	0	0	125	425	125	50	0	0	725	0	0	0	0	0	650	0	0	0	725	500	0	0	200	0	0	0	0	0
chr20_36466700_36467400	700	700	700	700	525	700	700	700	700	700	700	700	700	0	150	0	0	700	0	0	150	700	0	700	700	700	0	0	0	700	600	0	0	0	300	700	0	0	700	0	375	700	0	0	700	225	0	150	0	0	0	0	0	0
chr20_43909950_43910300	350	350	0	350	350	0	350	0	350	0	0	0	350	0	0	0	0	0	0	0	350	350	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0
chr20_43925850_43925950	100	100	100	100	100	100	100	100	100	0	0	100	0	0	0	0	0	0	0	0	100	100	100	100	75	0	0	0	0	0	0	0	0	0	100	0	0	0	100	0	0	75	0	0	100	0	0	75	100	100	0	0	100	0
chr20_47826000_47826400	400	400	400	0	0	300	0	0	0	300	400	375	250	0	0	0	0	0	0	0	0	400	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0
chr20_48820700_48821150	450	450	450	450	0	450	450	450	450	450	450	275	450	0	450	0	0	450	0	0	450	450	450	450	450	450	0	0	450	450	450	275	0	0	450	450	0	100	450	450	450	450	0	0	450	450	0	450	0	0	0	0	0	0
chr20_56412550_56413350	800	800	800	575	800	575	800	500	800	650	350	575	425	0	275	0	0	500	200	0	650	800	800	800	800	0	0	0	0	275	275	0	0	0	350	350	0	50	200	0	50	275	0	0	800	200	0	275	200	200	200	200	500	125
chr20_58661000_58661950	950	950	625	775	900	925	0	925	950	525	0	675	850	0	0	0	0	0	0	0	325	950	950	950	700	0	0	0	0	0	0	0	0	0	925	0	0	0	0	0	0	0	0	0	950	0	0	0	0	175	0	0	0	0
chr20_59146800_59147800	1000	1000	1000	1000	1000	1000	600	1000	1000	1000	1000	1000	900	0	0	0	0	0	0	0	825	1000	1000	1000	1000	75	75	0	600	0	0	225	0	300	975	300	450	0	0	0	0	150	0	0	1000	600	0	0	1000	1000	750	1000	1000	1000
