A.H3K27me3.intersect.value	CLL.A34022.CEMT_4.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34038.CEMT_5.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34077.CEMT_6.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34941.CEMT_26.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34948.CEMT_27.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34955.CEMT_28.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34962.CEMT_29.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A35239.CEMT_25.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_CTCAGA.FindER2.bed.remDups.bed.intersect.value	CLL.A35246.CEMT_30.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60646.CEMT_94.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60653.CEMT_95.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A60660.CEMT_96.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A60667.CEMT_97.H3K27me3.hg38.bwa-sb.IX4419.C9587ANXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135679_EGAR00001139765_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135684_EGAR00001139766_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215956_EGAR00001228607_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215954_EGAR00001228605_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171948_EGAR00001185104_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001231898_EGAR00001245924_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272597_EGAR00001300138_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272594_EGAR00001300135_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001231899_EGAR00001245925_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234408_EGAR00001248463_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326545_EGAR00001355700_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272701_EGAR00001300104_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265739_EGAX00001272601_EGAR00001300132_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272617_EGAR00001300044_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272702_EGAR00001300105_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272666_merged3runs_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272690_EGAR00001300083_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272658_EGAR00001300005_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272665_EGAR00001300012_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272654_EGAR00001300001_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272586_EGAR00001300133_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304999_EGAR00001334472_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304996_EGAR00001334421_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305064_EGAR00001334391_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305086_EGAR00001334365_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305083_EGAR00001334362_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001364335_EGAR00001401453_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326521_EGAR00001355883_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326518_EGAR00001355880_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326493_EGAR00001355780_usMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68889.CEMT_129.H3K27me3.hg38.bwa-sb.IX5126.CAVYBANXX_4_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70851.CEMT_134.H3K27me3.hg38.IX5208.CAVPBANXX_1_TGACCA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70858.CEMT_135.H3K27me3.hg38.A70858_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70865.CEMT_136.H3K27me3.hg38.IX5211.CAVPBANXX_4_ACTCTC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70872.CEMT_137.H3K27me3.hg38.IX5212.CAVPBANXX_5_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70879.CEMT_138.H3K27me3.hg38.IX5214.CAVPBANXX_7_CACGAT.FindER2.bed.remDups.bed.intersect.value
chr1_84403400_84403700	275	125	175	50	300	0	300	125	300	0	300	275	0	275	0	0	0	0	0	300	300	25	0	0	0	0	0	300	0	0	0	0	0	50	0	0	0	0	125	0	0	0	125	300	300	0	0	300	0
chr1_87890800_87891150	350	350	0	350	350	0	350	350	350	0	125	0	125	0	0	0	0	0	0	75	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_99169100_99169450	350	350	0	0	350	0	0	350	350	0	300	325	0	325	0	350	350	0	0	325	350	0	25	0	0	250	0	350	325	350	350	0	0	0	0	350	350	350	350	0	175	0	0	350	350	350	350	350	350
chr1_109203250_109203650	400	400	0	50	400	400	400	0	400	0	400	0	0	350	200	0	0	0	400	400	275	0	200	200	0	0	0	0	300	0	0	200	0	0	0	0	400	350	0	125	0	200	275	0	0	0	0	0	0
chr1_109290900_109291250	350	125	0	50	350	200	350	275	275	50	350	0	0	0	0	350	50	75	0	350	350	350	0	125	0	0	0	350	0	0	0	350	150	350	0	0	275	0	0	0	0	350	350	150	75	0	0	0	0
chr1_110203850_110204150	275	0	100	0	200	0	300	50	125	125	200	125	0	300	0	50	0	0	0	300	300	0	0	0	0	200	0	300	275	0	0	0	0	300	0	275	0	0	125	275	0	300	300	0	0	0	0	0	0
chr1_110205950_110206450	500	250	400	0	500	0	500	325	475	250	300	0	0	100	0	100	0	250	0	500	500	0	250	0	0	500	0	325	500	0	0	0	0	500	0	475	0	325	0	0	100	0	500	0	0	0	0	0	0
chr1_110207100_110207550	450	0	0	0	450	0	450	0	450	0	300	0	0	450	375	0	150	300	0	450	300	450	450	375	0	0	225	0	450	0	300	0	0	375	0	300	0	0	0	0	0	0	150	0	0	0	0	0	0
chr1_111394050_111394350	300	300	0	0	300	0	300	0	0	300	225	0	0	0	0	300	150	0	0	0	300	0	0	300	300	0	300	225	300	0	0	300	300	0	225	300	300	300	300	0	300	300	0	300	300	0	150	300	300
chr1_117630550_117630900	350	0	0	0	0	0	0	0	0	0	350	0	0	350	350	0	0	350	0	350	350	0	0	350	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_117639600_117640050	450	300	0	0	450	0	0	150	0	75	450	0	0	450	450	0	0	450	0	450	450	0	0	450	0	0	75	75	0	0	0	0	450	0	450	0	0	0	0	0	0	0	0	450	450	450	450	375	75
chr1_117676850_117677250	400	400	0	0	400	0	0	0	400	150	0	0	0	100	25	0	400	400	325	400	400	0	0	400	0	175	0	0	0	0	175	400	325	0	0	0	375	400	325	0	0	0	0	0	0	0	0	0	0
chr1_145728000_145728500	425	425	0	0	350	0	500	500	500	0	450	0	75	0	0	0	450	225	0	500	500	0	300	375	0	450	0	500	500	0	500	0	0	500	0	200	450	350	275	0	0	0	200	0	0	0	225	0	225
chr1_147042300_147042750	450	0	0	0	450	0	450	450	450	300	375	450	375	0	0	450	0	0	0	450	450	0	0	0	0	0	375	0	0	0	0	0	225	450	0	0	0	0	0	0	0	0	0	450	450	450	225	450	450
chr1_148303250_148303700	450	0	0	0	275	0	425	50	450	50	275	350	125	350	0	275	125	50	0	425	425	0	0	125	275	50	350	0	200	200	0	425	275	125	450	0	0	350	50	50	50	450	125	450	450	450	450	450	450
chr1_149237900_149238250	350	0	0	350	350	0	350	250	350	0	0	0	0	250	0	0	0	0	0	250	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_151352550_151353550	1000	675	75	825	1000	450	750	1000	1000	0	150	0	0	0	0	0	0	0	325	1000	975	0	0	375	0	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0
chr1_154713450_154714050	600	150	300	0	600	75	600	0	600	600	600	225	0	600	450	525	600	0	0	0	600	0	450	600	0	0	0	600	150	0	300	0	0	0	0	0	600	600	375	0	375	0	600	0	0	0	0	0	0
chr1_154717850_154718350	175	175	0	0	475	0	500	0	500	0	500	0	0	500	500	250	100	0	0	475	475	500	325	0	0	400	0	0	250	0	0	0	0	0	0	500	0	0	475	0	250	0	500	0	0	0	0	0	0
chr1_155025950_155026350	400	175	0	100	400	0	400	175	400	75	375	0	0	400	400	100	0	0	75	400	300	400	150	375	0	0	400	400	375	0	75	400	325	225	375	0	400	400	375	0	375	400	300	0	0	0	0	0	0
chr1_155072000_155072550	525	550	0	0	450	300	0	0	550	375	525	0	0	0	0	0	0	0	0	400	550	0	0	0	475	325	175	0	0	0	0	550	0	0	25	0	0	0	0	0	0	550	0	0	375	0	0	0	0
chr1_155073500_155073900	400	0	0	0	400	0	0	0	0	400	400	0	0	400	0	0	0	0	0	400	375	0	0	0	0	0	400	0	0	0	400	175	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_155078000_155078600	600	250	0	0	600	0	0	0	50	250	600	0	0	600	600	125	25	0	0	600	600	0	0	125	350	350	600	600	500	275	575	600	600	600	600	275	575	0	0	425	600	600	275	600	600	600	600	600	600
chr1_155088500_155088950	0	275	125	0	425	0	450	50	450	0	425	425	0	350	0	0	0	125	0	450	450	0	0	0	0	200	0	0	0	0	0	450	0	450	0	0	450	450	125	0	0	450	0	0	0	50	125	0	0
chr1_155143500_155143900	400	0	0	25	400	400	400	400	0	0	0	0	0	0	0	0	0	0	0	375	400	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	375	0	0	0	225	0	0	0
chr1_155606450_155606800	350	25	0	0	350	350	0	350	325	0	0	0	0	0	0	0	0	0	0	350	300	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	100	25	0	0	0	0	0	0	0	0	0	0
chr1_156062100_156062550	450	0	0	0	450	0	450	225	225	0	450	0	0	450	0	0	0	0	0	0	450	0	0	0	0	0	0	450	0	0	0	0	0	150	0	0	300	0	0	0	300	225	450	0	0	0	0	0	0
chr1_161215350_161215650	300	0	0	0	300	0	300	0	150	0	0	0	0	300	300	300	300	300	0	225	0	0	0	300	0	300	0	300	300	300	300	0	0	0	0	300	300	300	300	0	300	150	300	0	0	0	0	0	0
chr1_169107800_169108250	450	450	0	25	425	0	0	0	450	0	450	450	0	450	450	450	450	450	0	400	450	0	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	450	450	450	450	450	450	450	450	450
chr1_169108850_169109250	400	400	0	100	400	0	0	0	400	0	400	0	0	0	400	400	400	400	0	400	0	225	0	0	400	300	400	400	400	400	400	400	400	0	400	400	400	400	400	0	400	400	400	400	400	400	400	400	0
chr1_169111650_169112100	450	450	0	150	450	75	0	0	450	75	450	450	0	450	75	450	450	375	0	450	450	450	0	450	450	450	450	450	450	450	450	450	450	0	0	450	450	450	450	0	450	450	450	450	450	450	450	450	150
chr1_169116150_169116450	150	0	0	0	300	0	0	0	300	0	300	0	0	0	0	225	0	0	0	0	300	0	0	150	0	300	300	0	300	300	0	75	0	0	0	300	75	0	300	0	0	0	300	0	0	0	0	0	0
chr1_176212150_176212450	300	300	300	200	300	0	300	0	300	300	275	0	0	300	0	50	300	100	0	300	0	0	0	0	0	300	0	300	0	0	0	0	0	0	0	300	0	250	25	0	0	0	300	0	0	0	0	0	0
chr1_178937450_178937900	450	125	0	0	450	0	450	200	450	0	425	275	125	125	0	0	0	400	0	0	425	0	0	125	0	0	275	0	0	0	0	0	0	275	0	0	350	0	0	0	0	0	0	200	0	450	200	0	0
chr1_180145950_180146250	300	0	0	300	300	225	300	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	300	300	225	300
chr1_180152700_180153050	350	125	0	0	200	125	350	0	350	50	350	0	0	350	350	200	0	350	0	350	350	0	0	0	0	350	0	350	0	0	350	0	0	350	0	0	0	350	300	300	350	275	275	300	0	350	0	0	0
chr1_180932100_180932500	400	325	0	0	400	25	0	400	400	0	0	0	0	150	225	75	175	0	375	400	375	150	0	400	0	400	0	375	150	400	0	0	0	0	0	0	400	400	0	0	0	225	400	0	0	0	0	0	0
chr1_180939100_180939400	300	0	0	0	300	0	0	0	300	300	275	0	50	0	300	0	300	0	100	300	300	125	0	300	0	200	300	175	300	0	0	300	300	250	300	0	300	300	0	0	300	300	300	300	0	125	125	0	300
chr1_180940300_180940800	425	50	0	450	500	0	0	0	500	125	500	0	0	500	125	0	0	75	500	500	500	0	0	0	0	0	75	0	0	0	225	75	500	0	50	125	500	375	0	0	0	0	0	425	275	0	0	0	0
chr1_185440500_185440800	300	300	0	300	300	0	300	300	300	0	300	300	0	0	0	0	0	0	0	300	300	300	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0
chr1_196809450_196809750	300	300	0	75	300	300	300	0	300	300	300	300	0	150	0	300	300	0	0	300	300	0	0	0	0	300	0	0	300	0	0	0	0	0	0	300	0	300	0	300	0	0	0	0	0	0	0	0	0
chr1_201024750_201025350	600	450	0	0	600	150	0	0	600	0	0	0	0	0	0	0	0	150	0	600	600	225	0	0	0	0	600	0	0	0	0	600	600	0	600	0	0	0	0	0	0	600	525	600	600	375	375	300	300
chr1_205229250_205229600	350	50	0	350	350	0	350	350	350	350	350	150	0	0	0	0	0	125	0	350	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	350	0	0	0	0	0	0
chr1_205351650_205351950	300	0	0	0	300	300	300	300	300	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	300	300	300	300
chr1_205398650_205399300	650	550	650	0	650	375	650	0	650	325	650	25	100	0	0	250	0	325	0	475	625	25	0	325	0	250	0	0	0	0	0	400	0	0	0	0	0	0	0	0	400	0	300	250	100	100	250	0	250
chr1_211612300_211612650	350	0	0	350	350	200	350	0	350	0	225	0	0	50	125	0	0	0	0	350	350	125	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	75	350	0	0	0	0	0	0
chr1_224351700_224352000	300	225	150	0	300	150	300	0	300	225	300	0	0	225	300	75	300	300	0	300	300	300	225	300	0	300	0	300	0	0	150	0	0	0	0	0	0	0	300	0	0	0	0	75	0	0	0	0	0
chr1_226222000_226222400	400	0	0	50	400	0	400	200	400	300	0	0	0	400	0	0	0	400	125	275	0	0	50	0	0	0	0	200	275	0	0	0	125	0	0	0	0	125	0	0	0	0	0	0	0	400	0	0	0
chr1_226871450_226871750	300	0	0	0	300	0	0	0	300	0	300	0	0	50	0	0	0	50	300	0	300	0	0	0	300	200	300	175	0	0	250	300	300	300	300	175	50	0	0	0	125	300	275	300	300	300	300	300	300
chr1_231217200_231217650	375	0	0	0	150	0	450	0	0	450	450	0	0	450	75	450	450	0	0	300	450	0	0	0	0	300	450	450	450	450	450	450	0	300	75	450	150	0	0	0	450	450	450	0	0	375	0	0	0
chr1_235087800_235088100	300	0	0	225	300	75	0	300	300	0	300	0	0	0	0	0	0	0	225	300	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	300	0	0	0	0	0	0	0
chr1_243506900_243507600	700	675	150	0	675	0	0	525	700	0	700	0	0	400	0	0	0	0	700	700	600	0	0	0	0	450	700	0	0	0	0	700	700	0	700	0	0	0	0	0	0	675	0	700	700	700	700	700	700
chr1_243509300_243509950	475	650	0	0	650	0	0	450	650	0	650	0	0	0	0	0	0	550	475	650	0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	0	450	0	0	0	0	325	0	475	25	0	400	0	0
chr1_243549300_243549600	300	0	0	0	300	0	0	0	300	0	300	0	0	0	0	0	0	0	300	300	0	0	0	0	300	0	0	0	0	0	0	300	0	0	0	0	0	300	0	0	0	300	0	0	0	0	150	0	0
chr1_243570900_243571350	450	450	0	375	450	0	0	375	450	0	450	0	0	375	225	0	0	0	0	450	0	0	0	0	450	0	450	0	0	0	0	450	0	0	0	0	0	0	0	0	0	450	0	450	450	150	450	450	450
chr1_243587450_243587800	350	325	325	0	325	0	0	0	350	0	350	0	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	325	325	0	0	0	0	0	0	0	0	250	0	350	350	0	350	350	350
chr1_243603750_243604250	450	500	0	0	500	0	0	0	500	0	500	0	0	0	0	0	0	50	225	500	500	0	0	0	225	0	225	0	0	0	0	500	0	0	0	0	0	300	0	0	0	500	0	500	500	150	500	375	500
chr1_243608700_243609100	400	400	0	0	400	0	0	0	400	0	400	0	0	0	0	0	0	0	400	375	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0
chr1_243673650_243674100	450	450	0	0	450	0	0	375	450	0	450	0	150	0	0	0	0	225	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	75	0	75
chr1_243781800_243782100	300	300	0	0	300	0	0	0	300	0	300	0	0	300	0	0	0	300	150	300	0	0	0	300	150	0	300	300	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	300	300	150	300	75	300
chr1_243793950_243794350	400	400	0	0	400	0	0	0	400	0	400	0	175	100	0	0	0	375	400	400	0	0	0	0	150	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	400	0	400	175	100	0
chr1_243800400_243800950	550	550	0	0	550	0	0	0	550	0	525	25	0	325	0	0	0	0	225	550	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	25
chr1_243839850_243840300	450	450	0	0	450	0	0	0	450	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0
chr1_243848850_243849300	0	0	0	0	450	0	0	0	450	0	450	0	0	0	0	0	0	300	0	450	0	0	0	450	450	0	450	0	0	0	0	450	450	0	450	0	75	375	0	0	0	450	0	450	450	450	450	450	450
chr1_244077250_244077550	300	0	0	0	300	0	0	0	125	200	275	0	125	100	0	0	0	0	0	300	300	0	0	0	0	0	300	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	300	300	300	275	300	300
chr1_244731750_244732150	400	150	0	0	400	0	0	150	400	0	0	400	0	400	0	0	375	0	0	400	400	0	150	0	400	0	0	0	0	0	0	400	0	0	0	0	0	400	0	175	0	400	0	325	400	400	0	375	0
chr10_11339450_11339750	0	0	0	0	300	0	300	0	0	0	275	0	0	0	0	0	0	100	0	275	0	0	0	300	0	0	50	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_11642550_11642850	300	300	0	0	300	300	300	150	0	0	300	0	0	0	300	0	0	300	300	300	300	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	300	0	0	0	225	0	0	300	0	0	0	0
chr10_11653100_11653750	650	400	0	650	650	0	650	0	0	0	175	25	0	650	0	0	0	100	0	650	625	0	0	0	0	0	0	550	0	0	0	0	0	325	0	0	625	475	0	0	0	0	0	0	0	0	325	0	0
chr10_11691000_11692200	1200	1200	0	600	1200	0	1200	0	0	75	900	0	300	75	0	0	0	0	600	1200	1200	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0
chr10_11693300_11694150	850	400	0	0	850	450	850	150	0	0	675	0	0	625	0	0	0	0	0	450	850	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_11701200_11701550	350	350	200	350	350	75	350	225	0	0	350	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_11702550_11702950	400	400	0	150	400	0	400	400	375	0	400	400	400	0	0	0	0	400	0	400	400	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0
chr10_11704450_11704800	350	350	75	350	350	50	350	300	0	0	350	0	0	225	0	0	0	0	0	350	350	0	0	350	0	0	0	0	0	0	0	350	0	350	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0
chr10_11708550_11708900	350	125	75	350	350	350	350	350	350	0	350	0	75	0	0	0	0	0	75	350	350	0	0	0	0	0	0	0	0	0	0	350	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_11713350_11714300	950	950	75	600	950	0	950	0	675	125	950	0	0	0	0	0	0	0	225	950	825	0	0	675	950	0	0	0	0	0	0	950	300	375	0	0	0	75	0	0	0	950	0	0	375	950	0	0	0
chr10_11714500_11716850	2350	1400	0	275	2350	300	2350	0	0	450	2350	125	200	1700	525	0	300	350	525	2350	2350	300	0	0	50	0	50	0	0	0	0	2350	0	1125	0	0	0	0	0	0	0	2350	0	0	0	50	0	125	0
chr10_11719050_11719850	800	500	0	50	800	0	800	0	0	0	800	0	0	150	0	0	0	0	0	125	800	0	0	0	50	0	0	0	0	0	0	500	0	125	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0
chr10_11720400_11720950	550	550	0	550	450	0	550	0	0	0	525	0	0	150	0	0	0	0	0	550	550	0	0	0	225	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0
chr10_11722000_11722350	350	350	0	0	350	0	350	0	0	0	200	0	0	0	0	0	0	0	0	350	300	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0
chr10_11722600_11722950	350	350	0	0	350	0	350	350	0	0	350	50	0	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0
chr10_11743350_11743650	300	300	0	0	150	0	300	0	0	0	0	0	0	0	0	0	300	0	0	300	300	0	0	0	0	0	300	0	0	0	0	0	150	300	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0
chr10_12336800_12337200	400	0	100	0	400	250	400	0	400	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	375	400	400	0	300	0
chr10_12343800_12344100	300	300	0	0	300	225	300	0	0	0	0	0	0	0	0	0	0	0	300	300	300	0	0	0	0	0	300	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	300	300	75	225	300	300
chr10_12578950_12579250	0	0	0	0	300	50	300	0	0	300	300	175	0	200	0	0	0	0	200	275	300	0	0	0	0	0	300	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0
chr10_28515150_28515550	400	400	300	400	400	0	400	400	400	0	400	0	0	400	0	0	0	0	0	400	400	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	150	0	0	0	0	400	0	400	0	400	400	400	0
chr10_31976550_31976850	0	300	0	0	300	150	0	0	300	0	0	0	0	0	0	150	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0
chr10_43132500_43132900	375	325	0	0	400	0	400	75	400	0	400	400	0	225	400	400	0	400	400	400	400	400	400	300	0	375	0	400	400	0	400	0	0	400	0	0	0	25	0	0	75	225	400	400	0	0	0	0	0
chr10_44949600_44950300	700	675	0	0	700	525	0	75	675	0	525	0	0	0	0	0	300	525	0	700	700	0	0	100	0	175	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_46232250_46232650	150	0	400	0	400	0	400	375	0	0	375	0	400	0	0	0	375	400	0	400	400	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	400	400	100	0	0	400	400	0	0	0	0	0	0
chr10_46273800_46274250	450	75	450	0	450	0	450	0	75	0	450	0	0	300	75	225	450	0	75	75	450	300	0	450	0	150	0	0	450	0	0	375	0	0	75	0	450	450	0	0	0	450	450	0	0	75	0	0	75
chr10_47765300_47765700	400	0	400	0	375	0	400	0	400	300	400	0	0	25	0	0	75	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_48552650_48553100	450	250	0	0	450	0	0	0	0	0	450	50	0	350	450	0	0	0	0	450	450	0	0	0	0	450	0	0	0	0	0	0	0	175	0	0	425	0	0	125	0	450	0	0	0	0	0	0	0
chr10_48566700_48567050	350	0	0	0	350	0	0	0	0	125	350	0	0	275	350	350	0	200	150	350	350	0	0	0	0	0	0	350	0	0	0	0	0	350	0	0	350	0	0	0	0	350	275	0	0	0	0	0	0
chr10_48567450_48567750	300	0	0	0	300	75	0	0	0	300	300	0	0	300	150	0	0	300	0	300	300	0	0	0	0	300	0	75	0	0	0	0	0	300	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0
chr10_49725000_49725400	400	0	0	0	400	300	400	300	375	0	0	0	0	375	400	0	375	225	0	400	400	0	75	400	0	225	150	225	400	400	400	0	0	0	0	150	400	400	400	0	375	300	75	250	250	100	25	250	100
chr10_61871350_61871750	400	125	0	125	400	125	50	50	400	0	125	125	0	0	400	0	0	0	0	400	400	0	200	0	0	0	0	200	200	50	0	0	0	400	0	0	0	400	50	0	0	0	200	0	0	0	0	0	0
chr10_67877100_67877400	300	300	0	75	300	75	300	300	300	0	150	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0
